,STATE,CONG_DISTRICT,agi_stub,N1,A00200,A04800,A00650,A01000,A04470,A04475,A00900,A26270,A07180,TOTAL_DIST_POP,TOTAL_INC_PROPORTION,capgains,CAPGAINS_PROPORTION,combined_capgains_dividends,CAPGAINS_DIVS_PROPORTION,CDCTC,ADDITIONAL_CTC,CDCTC_PROPORTION,ADDITIONAL_CTC_PROPORTION,comb_passthrough,PASSTHROUGH_PROPORTION,EITC,EITC_PROPORTION,PREMIUM_TAX_CR,PREMIUM_TAX_CR_PROPORTION,LABOR_INC_PROP_PRE_ADJ,QUAL_DIVS_ALL_PROP_PRE_ADJ,BUS_INC_ALL_PROP_PRE_ADJ,CAP_GAIN_ALL_PROP_PRE_ADJ,S_CORP_INC_ALL_PROP_PRE_ADJ,TOTAL_CAPITAL_INCOME,WAGE_INCOME_RATIO,CAPITAL_INCOME_RATIO,MARGINAL_RATE_TOTAL,MARGINAL_RATE_PER_FILER,CAP_GAINS_AT_DEATH_TOTAL,CAP_GAINS_AT_DEATH_PER_FILER,NIT_TOTAL,NIT_PER_FILER,PASSTHROUGH_LIMIT_TOTAL,PASSTHROUGH_LIMIT_PER_FILER,1031_LIMIT_TOTAL,1031_LIMIT_PER_FILER,CARRIED_INTEREST_TOTAL,CARRIED_INTEREST_PER_FILER,ADDITIONAL_CTC_TOTAL,ADDITIONAL_CTC_PER_FILER,EITC_TOTAL,EITC_PER_FILER,CDCTC_TOTAL,CDCTC_PER_FILER,PREM_TAX_CREDIT_TOTAL,PREM_TAX_CREDIT_PER_FILER,Rw,Rc,CORP_REV_WEIGHT,CORP_REV_PROPORTION,CORP_RATE_TOTAL,CORP_RATE_PER_FILER,GILTI_CHANGES_TOTAL,GILTI_CHANGES_PER_FILER,REPEAL_FIDII_TOTAL,REPEAL_FIDII_PER_FILER,BOOK_TAX_TOTAL,BOOK_TAX_PER_FILER,NET_TAX_CHANGE_PER_FILER,avg_tax_paid,pct_change
2320,MI,13,9,250,124537,838610,120640,197314,90343,46285,-5934,-5347,0,279130,0.00037987418736872724,197314,0.0003162809111858231,317954,0.00043017984840268615,4777,114429,0.0012758406473161942,0.0032726824069489583,-11281,-2.0650925633303855e-05,267294,0.004233003018659743,21916,0.0005200092517798619,0.0010556680246222234,0.0007106430461315589,0.0005745338838565521,0.00031992175680422663,0.00014078879890790303,741178,0.0010556680246222234,0.00034737392992021147,0.0,0.0,17121157.96642691,61.33757735258449,-470841.1044393279,-1.6868165530015689,-505947.67801594443,-1.8125879626551944,284652.8200672408,1.019785834798269,253024.72894865848,0.9064762975984612,-7527169.535982604,-26.96653722631965,-65188246.487360045,-233.54081068806664,-14672167.444136234,-52.56392162840338,-21528383.023686282,-77.12672598318447,0.5,0.5,0.0007015209772712175,0.0007015209772712176,79482326.72482896,284.750212176509,37040307.59992029,132.6991280045867,4489734.254535792,16.084742788434752,8277947.531800368,29.656244516176578,132.75676692905736,3676.9068176118653,0.036105556521903455
2330,MI,14,9,3120,1514865,6244072,214522,1967753,301229,159791,107079,1174401,68,302580,0.0028284444221650393,1967753,0.0031541741175417706,2182275,0.0029525363061102296,6150,98566,0.0016425413399611879,0.002818998803828846,1281480,0.002345868999252391,230097,0.0036439325072188337,33904,0.0008044530786797061,0.0016675764596509137,0.0019563998260423315,0.0015511381162054247,0.0027434383462985367,0.00215127096379147,4854562,0.0016675764596509137,0.002275227111410918,0.0,0.0,117510944.98318714,388.36322619864876,53485813.18295451,176.7658575680961,57473790.48168358,189.945768000805,2838756.7057875935,9.38183854117124,2523339.2940334165,8.339412036596658,-6483697.248806346,-21.428042992948463,-56116560.61117004,-185.460243939355,-18889225.409553662,-62.42721068660738,-33304357.45733983,-110.06794056890683,0.5,0.5,0.0019714017855309157,0.001971401785530916,223359822.3006528,738.1843555444933,104090014.27603237,344.0082433605406,12616971.427397864,41.69796889218674,23262541.06926481,76.8806301449693,1594.1838620996898,10936.23835018838,0.14577076788676882
2350,MN,1,9,2170,1070949,1972380,68152,286249,99979,87337,35824,443695,61,327620,0.0008934501731225841,286249,0.0004588376625380392,354401,0.0004794912737495373,10279,63742,0.002745314216822935,0.0018230284454442535,479519,0.0008778043798206037,87257,0.0013818459987848333,56575,0.0013423765020736307,0.0019726959549089024,0.001173448948140083,0.0015368537166848897,0.000950607452382916,0.0012746041642211277,2503968,0.0019726959549089024,0.001173555076586801,0.0,0.0,19083752.695231583,58.24965721027893,20013939.859909765,61.08888303494831,21506207.30560479,65.64375589281725,412953.8962842353,1.2604660774196792,367070.1300304314,1.1204142910397148,-4192965.424521783,-12.798258422934445,-21280428.38128643,-64.95460710971989,-31571113.493463755,-96.36503721831315,-55574387.18584831,-169.63063056543652,0.5,0.5,0.0015731255157478518,0.001573125515747852,178235120.93423164,544.0300376479813,83061027.23148659,253.5285612340107,10068003.300786253,30.7307346950316,18562881.085824654,56.65979209396451,728.563768861088,7344.792747695501,0.09919459866170925
2360,MN,2,9,3340,1529756,3519705,100568,697092,200051,153935,72736,952444,102,360800,0.0015943586132441136,697092,0.0011173910261833818,797660,0.001079204092028679,11979,50229,0.0031993500343731824,0.001436555109444627,1025180,0.0018766878770277854,69103,0.0010943500699545977,24218,0.0005746296796680369,0.0028462085332490615,0.0015224961131267984,0.0020982448170462063,0.0014953263925021807,0.002317318885887048,3962599,0.0028462085332490615,0.0018571835474446084,0.0,0.0,42952322.862741426,119.0474580452922,42788483.59623351,118.5933580826871,45978852.98718074,127.4358453081506,1005651.9235650436,2.7872836018986797,893912.8209467054,2.4775854239099373,-3304076.7517226418,-9.15764066441974,-16852991.077300806,-46.710063961476735,-36792525.3952916,-101.97484865657316,-23789668.73825673,-65.93588896412619,0.5,0.5,0.0023516960403468347,0.002351696040346835,266447161.37129644,738.4899151089147,124169550.9303129,344.15064005075635,15050854.658219745,41.71522909706138,27750013.276092656,76.91245364770691,1347.8313261197818,10723.09312638581,0.12569426659209337
2370,MN,3,9,8640,5508625,11336365,532792,2800265,713803,372575,227964,2551224,415,374410,0.005135155128236346,2800265,0.004488634185925829,3333057,0.004509501232812016,11141,44889,0.002975537084310178,0.001283830502455949,2779188,0.005087563576719304,64123,0.0010154842703746388,18047,0.00042820802002514915,0.0036505557808674226,0.004487008134395458,0.00312175470086241,0.00432760547218823,0.004938139278745858,9256700,0.0036505557808674226,0.004338412981891558,0.0,0.0,179478149.06591824,479.362594658044,115996449.54920013,309.8113019128766,124645307.62962295,332.9112674063806,4039770.767333246,10.789697837486301,3590907.348740663,9.590842522210044,-2952810.1556486827,-7.886568616352882,-15638457.763769437,-41.76826944731561,-34218676.469567046,-91.39359651068894,-17727812.029041175,-47.3486606368451,0.5,0.5,0.00399448438137949,0.003994484381379491,452575080.4102963,1208.7686771461667,210908775.3368371,563.3096747865632,25564700.040828742,68.27996058018948,47134915.70027799,125.89117731972435,2920.318098958438,18611.003979594563,0.15691351751685867
2380,MN,4,9,4090,2166649,4371598,302171,862471,279404,158525,78487,1120713,150,355710,0.0019802497439247724,862471,0.0013824823061280398,1164642,0.001575716987373649,8247,70245,0.0022026078749040516,0.002009014984629155,1199200,0.002195247763448097,110125,0.001743995216615054,16002,0.00037968552869964184,0.002569543091454821,0.002953477353965494,0.0020424902214623768,0.0017652174955329184,0.0024059752898655156,4567844,0.002569543091454821,0.0021408486511235608,0.0,0.0,62713536.09747123,176.30523768651776,50051649.00661661,140.70914229742377,53783570.204478376,151.2006134336352,1244234.0755152358,3.4978889418774726,1105985.8449024318,3.109234615002198,-4620734.464647057,-12.990173075390224,-26857526.33587183,-75.50399577147628,-25329990.561396595,-71.20966675493125,-15718980.888165172,-44.19043852622971,0.5,0.5,0.002355195871289191,0.0023551958712891914,266843692.2170654,750.1720283856664,124354342.00406931,349.5947316748737,15073253.576250825,42.375118990893775,27791311.28121246,78.1291256394604,1491.1988475373232,10706.983216665261,0.1392734832362765
2390,MN,5,9,4490,2809067,6100944,676028,1607322,526113,154739,108374,1126255,250,366880,0.0027636101932747193,1607322,0.00257642775844096,2283350,0.0030892869938741875,7232,68927,0.0019315217838372864,0.001971320034814346,1234629,0.0022601038616895937,111419,0.0017644876553010915,16579,0.0003933762267411175,0.0026996808606332915,0.004320641653730203,0.002561763642044557,0.0025562053970586245,0.0022989514493962572,5687177,0.0026996808606332915,0.002665455564846553,0.0,0.0,122953622.35619266,335.13307445538777,51530368.04652274,140.45564775000747,55372544.611395046,150.9282179769817,2318784.982596864,6.320281788587178,2061142.2067527678,5.618028256521936,-4534036.080072996,-12.358362625580561,-27173109.891636807,-74.06538893272135,-22212500.514128793,-60.54432106991058,-16285775.787082264,-44.389925280969976,0.5,0.5,0.0026825682127399222,0.0026825682127399227,303934978.5034332,828.431581180313,141639601.63266793,386.0652028801459,17168436.561535504,46.795782167290405,31654304.91033109,86.2797233709417,1794.6695419169941,11844.077082424772,0.15152464218424197
2400,MN,6,9,2310,936750,2375081,74293,492223,123153,173243,31861,976742,80,350650,0.0010758659744218458,492223,0.000788999964253015,566516,0.0007664749208932618,12922,54927,0.003451206373167231,0.0015709184434582616,1008603,0.0018463421280495672,74700,0.0011829869936993828,20865,0.000495071775797902,0.002531047786188356,0.0010048397553380824,0.0017417908322712517,0.0011257915392877305,0.0025375662634339446,3541967,0.002531047786188356,0.0016600425220901075,0.0,0.0,30505701.85155182,86.99758121075665,42096600.51953013,120.0530458278344,45235382.1372144,129.00436942026064,710099.9678277135,2.0250961580713347,631199.9714024119,1.8000854738411862,-3613112.4199540014,-10.304042264234996,-18217999.702970494,-51.95493997710108,-39688873.29142316,-113.18657718928606,-20495971.518033143,-58.4513660859351,0.5,0.5,0.0020955451541392316,0.002095545154139232,237425265.96397498,677.1004305260943,110644784.13855146,315.54194820633523,13411488.986491086,38.247508873495185,24727432.81884294,70.51884448550675,1207.3919846656386,8633.443604734066,0.13985056715996577
2410,MN,7,9,1230,330540,1168022,42342,214599,69649,93902,14071,511800,25,314540,0.0005290914824278217,214599,0.00034398758962651637,256941,0.0003476315455331104,9286,69394,0.0024801038833950555,0.0019846762878974384,525871,0.0009626560512109859,94479,0.0014962172446817132,51285,0.001216858663877086,0.0015977591831729944,0.0008167006412830283,0.0014994274540047446,0.0008899512721365775,0.0016917598458792548,2636636,0.0015977591831729944,0.0012357336686856688,0.0,0.0,13835735.512217794,43.987205163787735,21948557.96761048,69.7798625536036,23585073.254669152,74.98274704224949,309588.83066386473,0.9842590152726671,275190.0717012131,0.874896902464593,-4564755.462164109,-14.51248000942363,-23041745.568098385,-73.2553747316665,-28521194.659043137,-90.67589069448444,-50377948.68451136,-160.16388594300045,0.5,0.5,0.0014167464259293317,0.001416746425929332,160517370.05779332,510.3241878864161,74804211.28906873,237.82098076260166,9067177.125947725,28.82678554698202,16717607.825966116,53.149385852248095,682.1226793470508,5930.574807655624,0.11501797068077053
2420,MN,8,9,1290,458484,1247991,36667,277687,84460,81988,11961,447452,36,316460,0.0005653159000828577,277687,0.00044511335933820033,314354,0.0004253091832931116,7564,57272,0.0020201923082059227,0.001637985710010406,459413,0.0008409984662683294,89048,0.0014102091809229268,44432,0.001054254931332489,0.0016675190523839385,0.0008283461640320005,0.001334446899303855,0.00083344677259475,0.0013249531254675296,2284532,0.0016675190523839385,0.0010707102192300372,0.0,0.0,16927305.49506584,53.48955790642053,19174765.03091791,60.591433454205614,20604462.42357407,65.10921577315955,400602.0234043803,1.265885177919422,356090.68747056025,1.1252312692617084,-3767367.1330239335,-11.904718236187618,-21717221.38621307,-68.62548627381999,-23232211.54436811,-73.41279006625832,-43646154.15716504,-137.91997142503016,0.5,0.5,0.0013691146358069878,0.001369114635806988,155120688.23693174,490.17470845266934,72289252.77060898,228.43093209444788,8762333.669164723,27.68859782963004,16155552.702522459,51.050852248380394,687.0634482047983,6120.628199456488,0.11225374680752698
2440,MS,1,9,1210,412706,1083322,35953,179081,114748,59639,57485,435182,32,314480,0.0004907240128410875,179081,0.0002870546532738092,215034,0.0002909329447700712,9083,110269,0.0024258866651817026,0.0031537059340888646,492667,0.000901873023577955,231382,0.0036642824173514135,80648,0.0019135657116965826,0.0015677309349220083,0.0006018496912335157,0.001336750010240466,0.000488662717419744,0.0010889904451166846,1771493,0.0015677309349220083,0.0008302600525597699,0.0,0.0,11579131.201848833,36.819928777184025,20562704.937577374,65.38636777403134,22095889.077659898,70.26166712560385,258349.18794642828,0.8215122994989452,229643.72261904736,0.7302331551101735,-7253523.648404389,-23.0651349796629,-56429949.227211766,-179.43891257698985,-27897696.64958958,-88.71055917574911,-79221620.46423852,-251.9130643100945,0.5,0.5,0.0011989954937408891,0.0011989954937408893,135846189.44084275,431.9708389749515,63306962.06951895,201.3067987456085,7673571.159941692,24.400824090376787,14148146.826142494,44.989019416632196,333.5595193165009,5043.465403205291,0.06613696985102993
2450,MS,2,9,620,153254,644698,20578,85777,46150,39007,13271,274284,0,276420,0.000292035784033393,85777,0.00013749469231167757,106355,0.00014389432992466735,8369,130364,0.0022351916218105988,0.0037284252182531873,287555,0.000526396323063974,338214,0.005356128019906868,84585,0.0020069804052655423,0.0010759876228145825,0.0004044255744022108,0.0007016025630904157,0.00029229698083669403,0.0007385538936656252,1094009,0.0010759876228145825,0.000512738108387028,0.0,0.0,5726994.33100176,20.718451381961366,12001836.165858606,43.418841494315195,12896709.915067362,46.65621125485624,123745.22308050981,0.44767101903085815,109995.75384934206,0.3979297946940962,-8575378.001982331,-31.023001237183745,-82484371.50656576,-298.402328002915,-25704703.650821887,-92.99147547508099,-83088988.77799346,-300.58964176974695,0.5,0.5,0.0007943628656008053,0.0007943628656008054,90001312.67257126,325.59624004258467,41942359.30372252,151.73417011693266,5083922.339845154,18.392020620234263,9373481.814089503,33.91028801855692,-81.73462274176049,3648.277982779828,-0.02240361702906265
2460,MS,3,9,2220,755867,2223801,124547,506133,183856,92898,97553,755241,67,306390,0.0010073390464515842,506133,0.000811296747423975,630680,0.0008532864086962457,9926,101860,0.0026510350147080897,0.002913207578252199,852794,0.0015611191804385896,227748,0.0036067325547663592,83931,0.001991462698993228,0.0016436570654148354,0.0012584102141453247,0.001611572769524809,0.0009937808357792914,0.0018146608494950514,2951382,0.0016436570654148354,0.001383248240012215,0.0,0.0,33960799.06611057,110.84173460658172,35593517.31399984,116.17062343418466,38247419.92074545,124.83246816392652,730167.0726815775,2.3831295821716685,649037.39793918,2.1183374063748164,-6700377.429980057,-21.86878628538809,-55543681.34340193,-181.28424995398652,-30486902.669143032,-99.50358258801865,-82446555.73831965,-269.09023055034316,0.5,0.5,0.0015134526527135254,0.0015134526527135256,171474185.55244246,559.659863417352,79910300.06327415,260.8123635342999,9686096.977366563,31.61361982233938,17858741.302019604,58.287611547438246,694.9729021369325,7013.4893436469865,0.09909089015248283
2470,MS,4,9,1320,554976,1343258,33516,213248,97162,42761,53539,371589,41,310480,0.0006084700172625438,213248,0.00034182202858669126,246764,0.0003338624458608492,8237,110663,0.0021999370759772856,0.0031649743788741713,425128,0.0007782365670273204,237000,0.003753251907720933,100577,0.002386428660168971,0.0015213669726045673,0.0006817146775194619,0.0014898287919014827,0.000545777055508466,0.000944400155593823,1796530,0.0015213669726045673,0.0008419943472682102,0.0,0.0,13287725.345261797,42.79736326095657,17743793.728222903,57.14955465158111,19066795.89216935,61.410705656304266,307639.82572802214,0.9908523116723208,273457.622869353,0.8807576103753961,-7279441.071410594,-23.445764852520593,-57800079.37890237,-186.16361562388033,-25299276.373738784,-81.4843995546856,-98798146.5309954,-318.21098470431394,0.5,0.5,0.0011816806599363888,0.001181680659936389,133884418.77079287,431.2175301816313,62392738.84464134,200.95574222056604,7562756.2235928895,24.358271784311032,13943831.78724939,44.910563602323464,255.36657654432102,5444.759726874517,0.0469013490685126
2490,MO,1,9,1710,1040614,2119312,133045,379398,180985,42392,64978,396573,87,336910,0.0009600075407886766,379398,0.000608149169050746,512443,0.0006933161779849214,6781,105433,0.0018110687522401327,0.0030153957843890053,461551,0.0008449122752395203,229204,0.0036297905074146363,100213,0.002377791893986827,0.0017216485703603216,0.0013843424275514096,0.0011745099019684663,0.0007937572056733575,0.0008223574572809348,1982298,0.0017216485703603216,0.0009290597488497707,0.0,0.0,27593983.883799873,81.90313105517757,19263999.87546106,57.17847459398967,20700350.743368246,61.441781910208206,547334.2521456714,1.6245711084434165,486519.33524059685,1.444063207505259,-6935410.304094712,-20.585350105650505,-55898773.814185396,-165.91604230858508,-20827290.650761526,-61.81855881618689,-98440584.41105464,-292.18659111054774,0.5,0.5,0.0013253541596050461,0.0013253541596050464,150162626.28325176,445.7054592717692,69978699.62714645,207.70739849558177,8482266.621472297,25.17665436310082,15639179.083339548,46.41945648196714,388.0944481467728,6222.78056454246,0.06236672563357665
2500,MO,2,9,8980,5061925,11758641,751557,2894865,798150,342810,322413,3103560,345,390010,0.005326438027731125,2894865,0.0046402715466715375,3646422,0.004933472336162525,11925,38528,0.003184927720168645,0.001101905179411945,3425973,0.006271564014245804,61040,0.0009666603225623872,104591,0.002481670361968769,0.00344425234100814,0.006515340552434627,0.0036827737820712032,0.004729160262390089,0.005596269371546036,10715253,0.00344425234100814,0.00502200489585408,0.0,0.0,196352198.9792685,503.45426778612983,142991659.52480432,366.63587991283384,153653318.34902218,393.9727656958083,4176244.3920043837,10.70804438861666,3712217.2373372302,9.518261678770365,-2534381.9126474736,-6.4982485388771405,-14886568.967460763,-38.16971094961863,-36626668.78193942,-93.91212733504119,-102741152.98550703,-263.43209913978365,0.5,0.5,0.00423312861843111,0.004233128618431111,479613472.4682449,1229.746602569793,223509191.05316266,573.0857953723306,27092023.15795911,69.46494489361584,49950917.69748711,128.07599214760418,2882.650368482182,18244.039896412913,0.158005046297282
2510,MO,3,9,1500,602621,1563532,52014,285111,101606,88735,25296,620791,42,375020,0.0007082498991485922,285111,0.0004570135259996818,337125,0.00045611749307370114,11374,72986,0.0030377666993038296,0.0020874078961939427,646087,0.0011827226832412364,117612,0.001862563136585968,111804,0.002652815951177025,0.0022080115601368763,0.0011601322994215129,0.0016030134891759239,0.0008979406122042881,0.0015502345081647034,2663538,0.0022080115601368763,0.0012483420481339438,0.0,0.0,18153476.224333305,48.40668824151593,26966077.177900188,71.9057041701781,28976705.739410292,77.26709439339314,411312.1733997136,1.096773967787621,365610.82079974544,0.9749101935889964,-4801038.161246068,-12.802085652088069,-28683472.303423908,-76.4851802661829,-34934317.04199404,-93.15321060741839,-109826580.37872884,-292.8552620626336,0.5,0.5,0.00172817680413541,0.0017281768041354103,195802431.90854198,522.1119724509145,91247735.25834966,243.3143172586786,11060331.546466626,29.492644516203473,20392486.28879784,54.37706332675015,573.6514299306875,6717.929710415445,0.0853911033098934
2520,MO,4,9,1260,475684,1269373,49514,254168,100091,73572,31525,469788,29,324400,0.0005750015344949421,254168,0.00040741400323483524,303682,0.00041087036716828387,8042,86324,0.002147856496905345,0.002468876212301618,501313,0.0009177003352547164,139893,0.002215416325429555,137433,0.003260924963490681,0.001596284614449969,0.0009426546709550348,0.001609201502407583,0.0008235983351657977,0.0012141857077168996,2324231,0.001596284614449969,0.0010893162728958267,0.0,0.0,16352640.613297697,50.408879819043456,20923567.643807534,64.49928373553495,22483658.21374055,69.30844085616692,366672.6029113517,1.1303101199486798,325931.2025878682,1.0047201066210487,-5678415.288293722,-17.50436278758854,-34117411.41161514,-105.17081199634754,-24700349.714411467,-76.14164523554706,-135002293.48851418,-416.1599675971461,0.5,0.5,0.0013428004436728978,0.001342800443672898,152139290.26813933,468.9867147599856,70899863.42592901,218.55691561630397,8593922.839506548,26.49174734743079,15845045.235340197,48.84415917182552,334.2543839162317,5473.131935881628,0.06107186668109966
2530,MO,5,9,1630,827557,2163157,192734,684932,185280,53117,48486,411817,46,364040,0.0009798684818043833,684932,0.0010978993738930242,877666,0.001187449212238852,7466,98328,0.0019940184787236143,0.0028121919767757925,460303,0.0008426276945117157,174995,0.0027713093569266866,98603,0.0023395908127965743,0.001933473147685163,0.001581290949785623,0.0015520923027340329,0.0012442595035728774,0.001019730553018135,2689266,0.001933473147685163,0.0012604001994403603,0.0,0.0,47260478.64710631,129.82221362242146,19211911.434867118,52.774177109293255,20644378.515537035,56.70909382358267,988109.4365037219,2.714288090604664,878319.4991144193,2.4127005249819233,-6468041.546584323,-17.767392447490174,-42678164.09667097,-117.23482061496256,-22931212.505321566,-62.99091447456754,-96859059.64977817,-266.06707957855775,0.5,0.5,0.0015969366735627617,0.001596936673562762,180932925.11466092,497.0138586821803,84318256.36411384,231.61810890043358,10220394.710801676,28.07492229096164,18843852.74804059,51.763137973960525,588.8422939028419,6378.510603230415,0.09231658149233475
2540,MO,6,9,1800,790038,1938700,39631,441815,132739,83416,31523,643817,46,347620,0.0008781937814380362,441815,0.0007081993714362104,481446,0.000651378398428954,10049,73652,0.0026838858415073135,0.002106455571897025,675340,0.0012362730358297515,116761,0.00184908627003124,132378,0.003140983059505136,0.0020985626749107475,0.0009263753733243057,0.001652219411739007,0.0010948422330328367,0.001656824741110693,2872132,0.0020985626749107475,0.0013461054970460493,0.0,0.0,25924860.25747237,74.57816080050736,28187025.216918334,81.08574080006424,30288689.37782891,87.13160743866553,637379.4342925894,1.8335522533012756,566559.4971489683,1.6298242251566892,-4844847.815363158,-13.937195257359063,-28475928.558481097,-81.91683032760226,-30864687.177334104,-88.78858287018613,-130036698.66351263,-374.0771493685997,0.5,0.5,0.0017223340859783983,0.0017223340859783985,195140451.94135255,561.3614059644225,90939239.73965944,261.6053154008959,11022938.15026175,31.709735200108597,20323542.2145451,58.46482427520022,600.6804085345752,7279.037454691906,0.0825219559967218
2550,MO,7,9,1860,814074,2273194,112248,399232,189175,98921,34614,823794,50,346810,0.0010297131246723348,399232,0.0006399417209855282,511480,0.0006920132750681102,6713,101512,0.0017929073195381228,0.0029032547386956334,858408,0.0015713961325266462,167755,0.002656653053922891,168267,0.003992534986733073,0.0016578822257669534,0.0012921643407792888,0.0016752050836513746,0.0010110178767969238,0.001852706939747339,3022296,0.0016578822257669534,0.0014164840819642993,0.0,0.0,27542128.34771079,79.41561185580228,35827831.82160753,103.30680148094787,38499205.24690283,111.00950159136943,575947.5488869754,1.6607005244571247,511953.3767884226,1.4761782439618887,-6677485.898999956,-19.254017759003364,-40912457.030412525,-117.96792777143833,-20618434.174688414,-59.45167144744504,-165290948.45074922,-476.60375551670717,0.5,0.5,0.0015371831538656263,0.0015371831538656265,174162851.33297548,502.18520611566987,81163270.52410509,234.028057218953,9837972.18474001,28.36703723866097,18138761.215614393,52.30172490878116,440.47344668400973,5904.878752054439,0.07459483338768966
2560,MO,8,9,1000,286539,923675,50994,185189,82882,50763,23817,313411,28,291280,0.00041840699492947753,185189,0.0002968453615130776,236183,0.0003195467493262913,5449,89381,0.0014553183351948802,0.002556306759785586,337228,0.0006173273955737782,169125,0.0026783490670603495,134345,0.0031876548152201837,0.0012800883484143384,0.0007518496092043559,0.0011939514524888604,0.000625747823762417,0.0008646341907996354,1724988,0.0012800883484143384,0.0008084641754412648,0.0,0.0,12717960.623186395,43.662320183968674,14075064.619082144,48.321424811460254,15124521.191557568,51.92433806494633,267160.8253617699,0.9171959123927832,237476.2892104621,0.8152852554602517,-5879505.547506847,-20.18506436249261,-41246575.63272938,-141.60455792615141,-16736160.854741123,-57.45729488719144,-131968909.35011561,-453.06546742006185,0.5,0.5,0.0010442762619278015,0.0010442762619278017,118316500.47641994,406.19507167131263,55137786.62978793,189.29479068177673,6683368.076337931,22.944823112942636,12322459.890748061,42.30451761448799,134.06738271285093,4483.157099697885,0.029904680949477673
2570,MT,0,9,3460,986591,3867133,168549,1212583,241537,188534,77568,1199359,105,511340,0.001751736809508339,1212583,0.0019436880106248869,1381132,0.001868619845588037,9669,101604,0.0025823954822901994,0.0029058859491531163,1276927,0.0023375343069016747,164177,0.0025999900356704626,199365,0.004730409038195481,0.0025538951061494625,0.002590162351066025,0.0029182857830001266,0.0029450116034583328,0.0035374191784162054,6591856,0.0025538951061494625,0.003089458840100658,0.0,0.0,74371069.85440387,145.44348154731463,53295782.19735818,104.22768059873701,57269590.51909103,111.99904274864285,1749319.2095623983,3.421049027188169,1554950.4084999096,3.0409324686117056,-6683537.683052167,-13.070633400579199,-40039846.54932512,-78.30376373709298,-29697548.046337295,-58.07788955751026,-195838934.18129292,-382.99161845600366,0.5,0.5,0.00282167697312506,0.0028216769731250605,319696001.0550694,625.2121896489017,148984544.18100318,291.3610204189056,18058732.628000386,35.31648732350371,33295788.282875713,65.11477350270997,852.6927521333291,7293.254977118942,0.1169152531768701
2590,NE,1,9,1690,592288,1919517,93301,294583,119303,113159,23372,729308,56,303450,0.0008695042516968045,294583,0.00047219649725743394,387884,0.000524792518156172,10770,65909,0.0028764504441271535,0.0018850048917634418,752680,0.0013778511395864856,91914,0.0014555966069462526,170229,0.004039088105550015,0.00177597734046513,0.001209511235708557,0.0011921793917928736,0.0009765039732147532,0.0018781249533630607,2820046,0.00177597734046513,0.0013216939272020656,0.0,0.0,20886742.222615644,68.83091851249182,31415005.982571874,103.52613604406615,33757352.9198689,111.2451900473518,424976.84753169055,1.4004839266162155,377757.19780594716,1.2448746014366359,-4335511.251055916,-14.287399080757673,-22416187.74697229,-73.87110808031731,-33079180.107462265,-109.01031506825593,-167218247.5697706,-551.057003031045,0.5,0.5,0.0015488356338335977,0.001548835633833598,175483077.31334665,578.2932190256934,81778521.46641397,269.4958690605173,9912548.056535026,32.666165946729365,18276260.479236457,60.22824346428228,478.705275368809,7124.389520514088,0.06719246245456076
2600,NE,2,9,3570,1742043,4417281,311493,1187102,351862,195642,74171,1282486,148,322680,0.002000943263560319,1187102,0.0019028437020713834,1498595,0.002027542883300803,11627,71950,0.0031053379121510133,0.0020577781784335922,1356657,0.002483487529199637,107319,0.0016995579809481133,124938,0.0029644513551228503,0.0023142461532757682,0.002440376232501217,0.001558765928752573,0.0019968776380174854,0.0027023371222760595,4683100,0.0023142461532757682,0.0021948666193671996,0.0,0.0,80696206.75537196,250.0812159271475,56623515.665751725,175.4788510776984,60845444.465391114,188.5628005001584,1712559.331864245,5.307299280600734,1522274.9616571066,4.7175993605339865,-4732889.810397262,-14.667440840452652,-26173192.906600945,-81.11191554047646,-35711385.989736654,-110.67120983555428,-122728286.10208601,-380.34054202952154,0.5,0.5,0.002254556386321484,0.0022545563863214844,255441238.57022417,791.624019369729,119040577.19777438,368.9121643664757,14429160.8724575,44.716625983815234,26603765.358593516,82.44627915765935,1325.0557467778135,10575.920416511713,0.12528987497949237
2610,NE,3,9,1110,282119,1038715,41151,173593,43732,59966,13257,373611,12,275620,0.0004705179004933253,173593,0.00027825776283223994,214744,0.00029054058563624435,7654,70966,0.0020442294985468182,0.0020296356665839934,386868,0.00070819805849703,101564,0.0016084188892648474,297291,0.007053936414988453,0.0013583892862517723,0.0008129613333040588,0.0011341784820896122,0.0009643345084804564,0.0012541696672084533,2277858,0.0013583892862517723,0.0010675822612924196,0.0,0.0,11563515.308322525,41.954558117417186,16146915.733732283,58.58397697457472,17350852.433177233,62.95208052092458,250431.98654901594,0.9086132593752846,222606.21026579195,0.8076562305558085,-4668162.033143185,-16.936949543368353,-24769650.894678652,-89.86884440417478,-23508639.23328841,-85.29366240943477,-292032967.58052194,-1059.549261956759,0.5,0.5,0.001212985773772096,0.0012129857737720963,137431288.1683785,498.6259638936888,64045648.85516668,232.3693812320103,7763108.952141416,28.16598560388004,14313232.130510736,51.931035957153824,-275.34946652415647,5420.372251650823,-0.050798995666819065
