,STATE,CONG_DISTRICT,agi_stub,N1,A00200,A04800,A00650,A01000,A04470,A04475,A00900,A26270,A07180,TOTAL_DIST_POP,TOTAL_INC_PROPORTION,capgains,CAPGAINS_PROPORTION,combined_capgains_dividends,CAPGAINS_DIVS_PROPORTION,CDCTC,ADDITIONAL_CTC,CDCTC_PROPORTION,ADDITIONAL_CTC_PROPORTION,comb_passthrough,PASSTHROUGH_PROPORTION,EITC,EITC_PROPORTION,PREMIUM_TAX_CR,PREMIUM_TAX_CR_PROPORTION,LABOR_INC_PROP_PRE_ADJ,QUAL_DIVS_ALL_PROP_PRE_ADJ,BUS_INC_ALL_PROP_PRE_ADJ,CAP_GAIN_ALL_PROP_PRE_ADJ,S_CORP_INC_ALL_PROP_PRE_ADJ,TOTAL_CAPITAL_INCOME,WAGE_INCOME_RATIO,CAPITAL_INCOME_RATIO,MARGINAL_RATE_TOTAL,MARGINAL_RATE_PER_FILER,CAP_GAINS_AT_DEATH_TOTAL,CAP_GAINS_AT_DEATH_PER_FILER,NIT_TOTAL,NIT_PER_FILER,PASSTHROUGH_LIMIT_TOTAL,PASSTHROUGH_LIMIT_PER_FILER,1031_LIMIT_TOTAL,1031_LIMIT_PER_FILER,CARRIED_INTEREST_TOTAL,CARRIED_INTEREST_PER_FILER,ADDITIONAL_CTC_TOTAL,ADDITIONAL_CTC_PER_FILER,EITC_TOTAL,EITC_PER_FILER,CDCTC_TOTAL,CDCTC_PER_FILER,PREM_TAX_CREDIT_TOTAL,PREM_TAX_CREDIT_PER_FILER,Rw,Rc,CORP_REV_WEIGHT,CORP_REV_PROPORTION,CORP_RATE_TOTAL,CORP_RATE_PER_FILER,GILTI_CHANGES_TOTAL,GILTI_CHANGES_PER_FILER,REPEAL_FIDII_TOTAL,REPEAL_FIDII_PER_FILER,BOOK_TAX_TOTAL,BOOK_TAX_PER_FILER,NET_TAX_CHANGE_PER_FILER,avg_tax_paid,pct_change
620,CA,37,9,6440,4777070,11447813,371754,3587447,842517,213562,461008,2216818,432,344570,0.005185638926943575,3587447,0.005750433349842624,3959201,0.005356650603470198,7463,71238,0.001993217239045585,0.0020374148975017686,2677826,0.0049020109551393964,137684,0.0021804334838086453,58389,0.0013854179687066233,0.0027066624080789,0.0027672406182988065,0.004244710131877438,0.004786425922357051,0.003922995758739289,8977630,0.0027066624080789,0.00420761897205474,0.0,0.0,185875775.9404159,539.4427139345152,105393235.53549702,305.8688670966626,115687458.54128976,335.7444308595924,4600346.679874099,13.35097855261369,4600346.679874099,13.35097855261369,-4889795.754004245,-14.191008369864598,-33578675.65065314,-97.4509552504662,-22124711.35340599,-64.2096275166323,-55278176.95139427,-160.42655179323293,0.5,0.5,0.00345714069006682,0.0034571406900668206,382014046.25238365,1108.6689098075387,177697031.4694346,515.7066241095702,19014273.795367513,55.18261542028474,35262835.03868157,102.33866859761896,2653.376644000814,17467.2838610442,0.1519055088993209
630,CA,38,9,860,273031,831495,18812,174605,107869,51422,13309,326247,24,335760,0.0003766512293272914,174605,0.00027987992994719403,193417,0.00026168595374960636,9595,73073,0.00256263157023213,0.002089896106083084,339556,0.000621589017316029,128089,0.002028482209316737,67209,0.0015946934569662685,0.0020072167723061657,0.00044890457736325396,0.0015585472610064337,0.0004765114568211753,0.0008756406940957579,1660188,0.0020072167723061657,0.0007780938316657753,0.0,0.0,9080502.59511134,27.044622930400703,13364163.872294623,39.802727758799804,14669500.808658285,43.69043605151979,223903.94395775523,0.6668571120971981,223903.94395775523,0.6668571120971981,-5015750.654599402,-14.938499686083519,-31238626.023477748,-93.03855737275956,-28445210.429576643,-84.71887785792424,-63628268.93295412,-189.50520887822884,0.5,0.5,0.0013926553019859705,0.0013926553019859708,153888410.86944976,458.32860039745583,71582482.5220789,213.1953851622555,7659604.160922839,22.812735766389203,14205084.080256902,42.307255421303616,466.3143339173227,5895.169168453657,0.07910109457293829
640,CA,39,9,3950,1580171,4469587,152795,1152458,445633,258287,92608,1631103,190,350670,0.002024636874707942,1152458,0.0018473117282270459,1305253,0.0017659584017409792,10183,55220,0.00271967454712598,0.0015792982767630713,1723711,0.0031554142074557063,89750,0.0014213264080926318,129409,0.0030705364694095707,0.002557201301350198,0.0016699740707570966,0.0028299582127641033,0.0020208797909751076,0.0035596267144110127,5552574,0.002557201301350198,0.002602370080537723,0.0,0.0,61278756.54041198,174.7476446243248,67841405.46029769,193.46224501753127,74467775.29595467,212.3585573215692,1477849.3825816368,4.214359319535851,1477849.3825816368,4.214359319535851,-3790315.864231371,-10.808782799302396,-21888426.68462653,-62.418874396516756,-30188387.47309838,-86.08773910827381,-122514405.12944187,-349.372358996897,0.5,0.5,0.0025797856909439603,0.0025797856909439607,285066318.84930766,812.9190374121187,132600984.51451959,378.1360952306145,14188821.300191784,40.4620335363498,26313814.0476284,75.03868037650327,1386.865256857093,11302.69198961987,0.12270220741490238
650,CA,40,9,310,96722,485789,8560,202964,36759,62446,11117,160491,0,290290,0.000220053065915821,202964,0.0003253374766003396,211524,0.000286184046288236,7048,129886,0.001882379083584789,0.003714754363919744,171608,0.00031414449482138176,214155,0.0033914669295273267,47786,0.001133836562582245,0.0012482663161441415,0.00011217487611589764,0.0015377823446457673,0.00031762689794399135,0.0004198375144903987,1129108,0.0012482663161441415,0.0005291882425872734,0.0,0.0,9930586.40620179,34.20919220848734,6754106.638659708,23.266756135794235,7413810.07778461,25.539323014174137,260269.98128027166,0.8965861079619404,260269.98128027166,0.8965861079619404,-8915410.473407386,-30.712082653234305,-52228590.71472083,-179.9186700014497,-20894407.827791158,-71.97770446033677,-45240078.84703157,-155.8444274588569,0.5,0.5,0.0008887272793657074,0.0008887272793657075,98204364.36991067,338.2974417648237,45680582.15939736,157.36188693856957,4888000.036511391,16.838334205488962,9065018.249530217,31.227456162906805,190.08067807229094,3091.9632092045886,0.06147572438974441
660,CA,41,9,660,198138,624957,16568,139185,56419,36831,16209,238670,0,315080,0.00028309349103325463,139185,0.00022310408092380058,155753,0.00021072797300321296,7331,115327,0.001957962693212271,0.003298365309023084,254879,0.00046657984881578345,189358,0.0029987690917393267,52843,0.0012538259213270325,0.0016615430331213146,0.0002772149278131176,0.0014648779501147194,0.0003487320771110578,0.0006343262277385415,1313041,0.0016615430331213146,0.0006153936197733397,0.0,0.0,7312260.66321149,23.20763191320138,10031466.749539344,31.83784038828026,11011284.43205249,34.94758293783322,178483.26473904046,0.5664696735401817,178483.26473904046,0.5664696735401817,-7916076.741655402,-25.124021650550343,-46181044.01278563,-146.56926498916349,-21733385.89465621,-68.97735779692843,-50027654.2609486,-158.77762555842514,0.5,0.5,0.0011384683264473272,0.0011384683264473274,125800750.07242967,399.26605964335937,58517271.979392625,185.72194991555358,6261575.7954603005,19.872971294465852,11612376.92976274,36.85532858246395,333.39403402717056,4553.751428208709,0.07321305066454109
670,CA,42,9,1430,532017,1414141,21939,306278,118462,92743,45571,575455,36,342990,0.0006405786518164574,306278,0.0004909427861995171,328217,0.00044406530285256496,9698,80020,0.0025901407991778215,0.002288581095736707,621026,0.001136846178738424,122424,0.0019387684031680486,74076,0.0017576293728255635,0.002362457702835729,0.0004770344706426189,0.002129661976468806,0.0007612434815043222,0.0016253644363573671,2622879,0.002362457702835729,0.0012292860634492582,0.0,0.0,15409066.008984005,44.92570048393249,24442192.842876114,71.26211505547134,26829569.818226807,78.22260071205227,392754.2289596137,1.1450894456386884,392754.2289596137,1.1450894456386884,-5492594.629768096,-16.013862298516273,-29857033.40878795,-87.04928251199146,-28750562.87087382,-83.82332683423371,-70129411.97573999,-204.46488811842906,0.5,0.5,0.0017958718831424937,0.001795871883142494,198443843.08724558,578.5703463285973,92307814.79352419,269.12683983067785,9877295.357283717,28.79761904802973,18317893.208053436,53.40649350725513,735.2505340941229,7542.28403160442,0.09748380344908834
680,CA,43,9,1450,679698,1361952,58476,254658,81961,36716,32377,311924,69,336060,0.0006169380394166691,254658,0.00040819943988140397,313134,0.00042365856900597796,8657,95836,0.002312110630901464,0.0027409204935144094,344301,0.0006302751836248693,179084,0.0028360648297143273,59128,0.0014029525022467456,0.0019523163751326634,0.0007192735609301604,0.0019015375602690907,0.0006178654329921095,0.0008513913418526817,1950840,0.0019523163751326634,0.0009143160717743178,0.0,0.0,14700952.344507435,43.74502274744818,13550916.44793469,40.32290795671812,14874494.333546916,44.26142454783942,326559.55190512317,0.9717299050917192,326559.55190512317,0.9717299050917192,-6578209.1844345825,-19.57450807723199,-43675398.37760064,-129.96309699934727,-25664428.00300625,-76.36858895139633,-55977804.83964515,-166.57086484450738,0.5,0.5,0.0014333162234534905,0.0014333162234534908,158381442.69161072,471.28918256147927,73672453.88550943,219.2241084494121,7883239.228994199,23.457832616182227,14619825.479225606,43.50361685182886,495.2704966686086,6489.5227042789975,0.07631847814355315
690,CA,44,9,250,80904,363500,9596,126536,32211,27533,12735,136733,0,309980,0.00016465850288993974,126536,0.00020282859491880612,136132,0.00018418149519350117,8482,123751,0.0022653716496830564,0.003539292666564774,149468,0.00027361515402523365,220350,0.0034895740838240827,46598,0.0011056484355921703,0.0014650514734285388,0.000150410063770167,0.0013193701841836723,0.0002464828600012478,0.0003109441128163618,925100,0.0014650514734285388,0.00043357415164668625,0.0,0.0,6391097.8832144905,20.617774963592783,5882725.811542523,18.97775924750798,6457317.6349955145,20.831400848427364,162262.8759350449,0.5234624038165201,162262.8759350449,0.5234624038165201,-8494302.399755457,-27.402743402011282,-53739440.890890874,-173.364219920288,-25145625.311481927,-81.1201539179364,-44115372.5801276,-142.3168352155868,0.5,0.5,0.0009493128125376125,0.0009493128125376126,104899065.78540619,338.40591581845985,48794678.56443329,157.41234455265916,5221220.468956869,16.843733366529676,9682990.687883649,31.23746915247322,181.16937030146053,3518.120523904768,0.05149606702512293
700,CA,45,9,8720,4448018,10128927,330722,2299475,696384,436890,234159,3072107,409,374810,0.004588208956537795,2299475,0.0036859019038133155,2630197,0.003558557988668801,10383,36247,0.0027730905256613033,0.0010366683201345716,3306266,0.0060524291543232875,56596,0.0008962828901661348,105539,0.0025041639178497374,0.0037027405311381325,0.0033223816841940874,0.0041386108375460855,0.0037872612134361473,0.006242892530449606,9751578,0.0037027405311381325,0.004570351484776229,0.0,0.0,123481962.20680739,329.45215497667454,130127226.81795068,347.18184364865044,142837328.0420296,381.09262837712333,2948721.5230506524,7.867243464823917,2948721.5230506524,7.867243464823917,-2488003.968322972,-6.638040522726106,-13802756.508558476,-36.82600920081769,-30781304.834840465,-82.12508960497443,-99916140.32220452,-266.5781071001428,0.5,0.5,0.0041365460079571805,0.004136546007957181,457088333.8792685,1219.5201138690763,212618464.80899912,567.2699896187378,22751003.043764498,60.700096165429144,42192769.28116325,112.5710874340686,2641.3551545907467,18859.128625170088,0.14005711542077806
710,CA,46,9,510,167450,738060,28791,140133,44753,61604,9986,339859,0,320390,0.00033432697288294063,140133,0.0002246236603951212,168924,0.00022854784249160367,6891,109385,0.0018404475404345604,0.0031284234336060946,349845,0.0006404239941656933,153261,0.0024271187368321433,79809,0.001893658440194333,0.00163350228623662,0.000356032733334825,0.0014836265794655288,0.00033992013766012946,0.0006832615096625056,1362916,0.00163350228623662,0.0006387689422394283,0.0,0.0,7930610.134458647,24.752988964882324,13769115.874562407,42.97610997397674,15114006.262310363,47.17377652957447,179698.92831609695,0.5608755838699615,179698.92831609695,0.5608755838699615,-7508216.240654627,-23.434614815239637,-37377628.54721501,-116.66290629300231,-20428967.69882362,-63.762813130321234,-75556971.76375388,-235.82812123897088,0.5,0.5,0.001136135614238024,0.0011361356142380243,125542985.37330168,391.844269088616,58397370.57183445,182.26964191090374,6248745.878309133,19.50356090486324,11588583.265227849,36.170240223564555,306.12388328658693,4381.400792783795,0.06986895236582229
720,CA,47,9,2060,875957,2281862,75087,672369,194061,100326,53790,617061,93,340460,0.0010336395618196525,672369,0.0010777617400341622,747456,0.0010112799611506009,8369,69611,0.0022351916218105988,0.001990882512563458,670851,0.001228055501465076,128563,0.0020359887131321786,77730,0.0018443292179617023,0.0022115278195970374,0.0010524777536045794,0.002217603328348012,0.0012369027572217215,0.0014805023996538268,3106244,0.0022115278195970374,0.0014558286748541879,0.0,0.0,35091414.65192585,103.07059464232464,26403193.281499136,77.55152817217628,28982109.834575795,85.12632859829581,862209.3920273298,2.5324836751081765,862209.3920273298,2.5324836751081765,-4778118.030152299,-14.034300740622392,-31354226.18223555,-92.09371492168111,-24810627.002097648,-72.87383834252965,-73588735.79667193,-216.14502671876852,0.5,0.5,0.0018336782472256126,0.0018336782472256129,202621446.31843022,595.1402406110269,94251061.9073965,276.8344648634098,10085230.35974087,29.62236491729093,18703518.12170125,54.93602221024864,832.1996306413878,8428.150149797333,0.09874048466749245
730,CA,48,9,10780,5899409,17463809,1329041,5116773,1795068,686595,365151,4784789,322,367840,0.007910769311405379,5116773,0.00820183882933303,6445814,0.008720944820168679,7347,42295,0.001962235971495097,0.0012096418076004002,5149940,0.009427446853645674,74970,0.0011872628503031154,110448,0.002620641624410576,0.003268000318251987,0.00806499791663387,0.004624110030792735,0.007190858888815801,0.008250560701303741,15352981,0.003268000318251987,0.0071956066504407015,0.0,0.0,302616785.2598532,822.6859103410537,202690107.353382,551.0279125526914,222487745.7460379,604.84924354621,6561471.063466424,17.83783999419972,6561471.063466424,17.83783999419972,-2903140.3382409606,-7.892399788606352,-18283847.894667976,-49.70598057489119,-21780819.283595577,-59.212753598291584,-104563600.813982,-284.2638125651968,0.5,0.5,0.005231803484346344,0.005231803484346345,578114285.0202712,1571.646055405261,268914699.0954021,731.0643189848905,28774919.163904898,78.22672673962836,53364395.54033272,145.07502049894714,4139.175921530095,23526.86765985211,0.17593399943305987
740,CA,49,9,10250,5756706,13416982,489528,4282928,948083,428450,336105,2836791,403,356940,0.006077634578875569,4282928,0.006865242052683919,4772456,0.0064569541461610485,8502,55117,0.0022707132475365886,0.0015763524650552372,3172896,0.005808282894974494,76273,0.0012078978175426107,88027,0.0020886500459219707,0.0032799681888261985,0.0044401249789298505,0.004462929183161125,0.006253903400470546,0.005432849823820957,11744438,0.0032799681888261985,0.005504361412190147,0.0,0.0,224056308.87178838,627.7142065103053,124878082.24195163,349.8573492518396,137075476.32139808,384.02946243457745,5492193.642147136,15.386881946957853,5492193.642147136,15.386881946957853,-3783245.9161325693,-10.599108859003108,-18601626.390156206,-52.11415473232534,-25204917.047656134,-70.61387641524104,-83337136.83228663,-233.4765978379745,0.5,0.5,0.004392164800508172,0.004392164800508173,485334210.45615315,1359.7081034800055,225757270.7461201,632.4796065056314,24156906.402794953,67.67777890624461,44800080.96518337,125.51151724430821,3210.9480503822842,20515.11738667563,0.15651619193111535
750,CA,50,9,2200,783793,2134974,68131,524821,212824,123620,45292,697959,48,346040,0.000967102125306592,524821,0.0008412523393649456,592952,0.0008022418383479043,8076,76575,0.0021569372132563503,0.002190053704149442,743251,0.0013605904731742507,115534,0.001829654877243166,80129,0.001901251201673141,0.0022647735745800293,0.0011515279641420174,0.0023830609763132054,0.001211840213357932,0.0018408525258492082,3407847,0.0022647735745800293,0.0015971834093251591,0.0,0.0,27837791.79067228,80.44674543599665,29252695.17324639,84.53558887194079,32109935.166912317,92.79255336640942,673001.8714919564,1.9448672739913202,673001.8714919564,1.9448672739913202,-5256128.88995866,-15.189367963121779,-28176685.109544754,-81.42609267583157,-23942003.06714549,-69.18854198111632,-75859922.94675833,-219.22298851796998,0.5,0.5,0.0019309784919525942,0.0019309784919525944,213373123.36076167,616.6140427718232,99252294.48636335,286.82318369657656,10620381.705739269,30.69119669905002,19695980.617916465,56.91821933278368,867.6842735845232,8478.219281007976,0.10234274967718979
760,CA,51,9,340,75660,336706,10055,61120,61560,25481,3016,146724,0,345180,0.0001525213366549107,61120,9.797119966995504e-05,71175,9.62971081038804e-05,4875,139191,0.0013020144767985026,0.003980878421603199,149740,0.000274113075465909,265681,0.004207458734578925,119455,0.0028343541326594,0.0015179472500283333,0.0001815287854807968,0.0013607097475674549,0.0002102407012833819,0.00038307145740611675,963507,0.0015179472500283333,0.0004515746731495446,0.0,0.0,3341509.65120465,9.68048453330045,5893431.122517044,17.073501137137274,6469068.580995453,18.741145434253006,78376.95973596403,0.22706112676274418,78376.95973596403,0.22706112676274418,-9554108.211847678,-27.67862625832226,-64794864.51251545,-187.71326413035356,-14452360.69246338,-41.86905583308239,-113090729.89311005,-327.628280587259,0.5,0.5,0.000984760961588939,0.0009847609615889392,108816086.25557779,315.2444702925366,50616713.42567147,146.63860428087222,5416185.288739165,15.690901236280101,10044561.80820718,29.099489565464918,-32.266508075647096,3099.831971724897,-0.010409115193973705
770,CA,52,9,9270,4682871,10596186,474275,3033346,785867,287569,269921,2256504,457,367910,0.0047998682891426106,3033346,0.00486224716351537,3507621,0.004745679783975287,9503,30605,0.002538060220105881,0.0008753064788180695,2526425,0.00462485726381701,48384,0.0007662335033889014,78935,0.0018729207104053386,0.00361655047043033,0.004669514288589545,0.003916981137390797,0.004886679511087658,0.00463571436579591,9866276,0.00361655047043033,0.004624107930615135,0.0,0.0,164675088.50394246,447.5961199857097,99434431.17206572,270.2683568591931,109146631.42608145,296.66666148264915,3889797.730812296,10.572688241179353,3889797.730812296,10.572688241179353,-2100735.5491633667,-5.709916961113769,-11799995.95218908,-32.07305034434802,-28172468.44317528,-76.57434819161011,-74729536.34517302,-203.11906810136452,0.5,0.5,0.004120329200522733,0.004120329200522734,455296376.65776205,1237.5210694402492,211784920.90686852,575.643284789401,22661810.602875035,61.59607132960516,42027357.845331885,114.23271410217686,2707.193270872907,19384.762577804355,0.1396557352718189
780,CA,53,9,2030,781570,1992127,70860,499113,180132,82817,64257,576524,66,375790,0.0009023951840072268,499113,0.0008000441652629297,569973,0.0007711521123609838,8860,65697,0.002366327849114817,0.001878941667665764,640781,0.0011730095539610032,112238,0.0017774577536657473,74483,0.0017672864163314225,0.0024977685618342406,0.0011728206396815397,0.0023371066715336237,0.0011694075107339975,0.0016377222507705257,3222458,0.0024977685618342406,0.0015102956367604337,0.0,0.0,26758978.298926137,71.2072654911683,25219705.41016157,67.11116690215698,27683025.473479677,73.66621111120487,640035.3322103438,1.7031728683848526,640035.3322103438,1.7031728683848526,-4509460.002397833,-11.999946785166804,-27372849.406452507,-72.8408137695322,-26266239.12517447,-69.89605664114124,-70514728.01162376,-187.6439713979184,0.5,0.5,0.002004032099297337,0.0020040320992973375,221445546.97235578,589.280041971196,103007249.90388314,274.10854441013106,11022176.546135357,29.330680822095736,20441127.41283284,54.39508079734118,820.1245486483052,8245.858059022326,0.09945896991895876
800,CO,1,9,7580,4243843,11245596,636029,4280968,1084595,267746,216365,1804821,459,428500,0.005094038518473438,4280968,0.006862100306097645,4916997,0.006652512703272997,7947,68216,0.0021224839071010667,0.001950985353996191,2021186,0.0036999700183560752,110166,0.0017446445133585838,48432,0.0011491644498175886,0.003429342412359366,0.0046879272170274105,0.00391713448879718,0.006169370220699717,0.003826610152162829,10453067,0.003429342412359366,0.0048991240478120975,0.0,0.0,230842190.803573,538.7215654692486,79549355.39465562,185.64610360479725,87319292.43320337,203.77897884061463,5489680.244878116,12.81138913623831,5489680.244878116,12.81138913623831,-4682364.849590858,-10.9273392055796,-26867525.50572219,-62.7013430705302,-23559571.36882184,-54.98149677671375,-45851661.54772179,-107.00504445209286,0.5,0.5,0.0041642332300857315,0.004164233230085732,460147771.9244734,1073.8571106755505,214041588.02640665,499.51362433233754,22903282.76547153,53.44990143633962,42475178.94687447,99.1252717546662,2444.1001108811147,15664.602100350057,0.15602695141720174
810,CO,2,9,7980,3867254,9831813,447627,3510006,755285,319804,191748,2040550,271,405570,0.004453622033765741,3510006,0.005626300698114204,3957633,0.005354529158222473,8639,39401,0.002307303192833285,0.0011268730786443638,2232298,0.004086430280061424,57066,0.0009037260479578176,86260,0.002046723766131178,0.003246930950261127,0.004749837416459846,0.004010457339104102,0.005888235788339854,0.004922012642777714,10990689,0.003246930950261127,0.005151095729313119,0.0,0.0,185802161.7903198,458.12599992681857,87858251.02132061,216.6290677844037,96439754.60944961,237.78818603311294,4501040.558491363,11.098060898220686,4501040.558491363,11.098060898220686,-2704495.388746473,-6.668381262781944,-13917381.138550391,-34.31560800490764,-25611065.440449465,-63.14832320055592,-81664278.26863399,-201.35680220093693,0.5,0.5,0.0041990133397871235,0.004199013339787124,463990974.04647726,1144.0465864005653,215829285.6650582,532.1628465247878,23094573.368829183,56.94349525070687,42829936.065828666,105.60430028312909,2468.0074893307833,15947.520773232734,0.15475806706414413
820,CO,3,9,3040,862575,4132308,318787,1578583,352619,148513,92688,924750,79,338200,0.001871855980082864,1578583,0.0025303610976537406,1897370,0.0025670705163759683,5432,74921,0.0014507779770193776,0.002142749116142087,1017438,0.0018625154219038566,120443,0.0019073962849014024,138101,0.0032767748530776928,0.0017351521496840458,0.0028177714534265135,0.00241104760797819,0.00285892083232426,0.0026530350559060426,5794177,0.0017351521496840458,0.0027156041263276852,0.0,0.0,89077346.9182461,263.3865964466177,40044081.57093292,118.40355284131554,43955363.95693102,129.96855102581614,2024288.8781229926,5.985478646135401,2024288.8781229926,5.985478646135401,-5142597.878741009,-15.205789115141956,-29373902.7874816,-86.85364514335186,-16103635.544915091,-47.615717164148705,-130743316.63779995,-386.58579727321097,0.5,0.5,0.0022253781380058655,0.002225378138005866,245904284.24964818,727.0972331450272,114384436.29350151,338.21536455795837,12239579.759032262,36.19036002079321,22698857.007659834,67.1166676749256,1156.088334308871,8874.243051448846,0.13027458540479384
830,CO,4,9,4290,1966856,4886674,130138,1409031,283546,206821,78203,1296190,125,382100,0.0022135692570871895,1409031,0.002258580782757795,1539169,0.002082437985010769,9237,71990,0.0024670169686539013,0.002058922182980324,1374393,0.0025159549360813213,100412,0.0015901752344222547,59287,0.0014067251556065283,0.0029510190142762608,0.0016499467386410296,0.002550003861047632,0.0026303883879094936,0.0032234932713987355,5758754,0.0029510190142762608,0.002699002140408562,0.0,0.0,72260598.07987368,189.11436294130772,54093031.12574841,141.56773390669565,59376536.49151918,155.3952800092101,1806864.626206236,4.728774211479288,1806864.626206236,4.728774211479288,-4941413.239152778,-12.93225134559743,-24488698.610102724,-64.08976343915919,-27383888.352058303,-71.66681065704869,-56128333.70870048,-146.89435673567255,0.5,0.5,0.0028250105773424115,0.002825010577342412,312163668.79633653,816.9685129451361,145205543.67539996,380.0197426731221,15537558.175383266,40.6635911420656,28815107.888892602,75.41247811801257,1513.0160679810306,11461.936665794294,0.13200352716101674
840,CO,5,9,2350,836014,2542394,71898,850287,204353,114772,57717,833226,57,374130,0.0011516555427685431,850287,0.0013629521834713197,922185,0.0012476817511313937,7728,86712,0.002063993410604888,0.0024799730564049154,890943,0.0016309544930868396,127779,0.0020235728924754143,46174,0.0010955880266327498,0.002219693166671283,0.0013115240951581538,0.0020268455381704034,0.001809545703789551,0.0022540923751824733,4122701,0.002219693166671283,0.0019322198557647228,0.0,0.0,43294556.76425936,115.72062321722225,35065521.60136705,93.72550076542124,38490526.03684942,102.88008456111356,1090361.7467770558,2.914392715839563,1090361.7467770558,2.914392715839563,-5951935.335371797,-15.90873582811268,-31163022.54412138,-83.29463700885088,-22910326.857714254,-61.23627310751411,-43713962.26264672,-116.84163863535862,0.5,0.5,0.002075956511218003,0.0020759565112180036,229393194.4895894,613.1376646876471,106704164.67660539,285.20611732981956,11417760.81169902,30.51816430571999,21174756.414423637,56.59732289424434,1026.332978613031,7874.078528853607,0.13034324903570088
850,CO,6,9,4740,2212699,5179295,188640,1349127,307484,193275,132284,1295931,169,398850,0.0023461209373462186,1349127,0.0021625587483168752,1537767,0.002080541131543096,10560,73622,0.002820363666665064,0.002105597568486976,1428215,0.0026144811411549567,109631,0.001736171982680817,50351,0.0011946972913108153,0.00309027501393126,0.0021831886368041662,0.0030136675179297896,0.002472812251287773,0.0031767557262365443,5874266,0.00309027501393126,0.0027531400902572403,0.0,0.0,72194777.26454543,181.00733926174107,56211344.53483157,140.93354527975822,61701754.93125698,154.6991473768509,1730046.9986535,4.3375880623129,1730046.9986535,4.3375880623129,-5053434.164368743,-12.670011694543671,-26737048.533284582,-67.03534795859241,-31306036.69998221,-78.49075266386414,-47668421.92330153,-119.51465945418461,0.5,0.5,0.0029217075520942505,0.002921707552094251,322848684.5064147,809.4488767867988,150175768.1776445,376.52192096689106,16069391.53651838,40.28931060929768,29801417.03136136,74.71835785724298,1508.5829024920217,11619.70414942961,0.12982971709878477
860,CO,7,9,2500,971647,2525586,77907,720164,154138,123508,55930,771982,131,402110,0.0011440418423102924,720164,0.0011543738717132443,798071,0.0010797601596286889,8381,71814,0.002238396580522718,0.002053888562974705,827912,0.0015155703521779861,108485,0.0017180233468738627,49573,0.0011762373899654635,0.0026471581025529914,0.001348786277352318,0.002666116434247654,0.001646492397830611,0.002140099630238215,4136273,0.0026471581025529914,0.001938580755544367,0.0,0.0,37467677.5391155,93.17768157746762,32584762.571826704,81.03444970736044,35767460.31140047,88.9494424694747,923499.0973705954,2.296633004328655,923499.0973705954,2.296633004328655,-4929332.551139291,-12.258666909898514,-26457559.541857485,-65.79682062584239,-24846202.043802172,-61.78956515332166,-46931871.859621994,-116.71401322927058,0.5,0.5,0.0022928694290486793,0.0022928694290486797,253362071.90987912,630.0814998629209,117853488.65310214,293.08768409913245,12610781.859767739,31.361522617611445,23387268.176296532,58.16136921811577,1023.8878496424073,8415.819054487578,0.12166229371298547
880,CT,1,9,3250,1742980,3375203,131803,729733,138862,89394,137866,671560,141,360300,0.0015289019888022923,729733,0.0011697123273683786,861536,0.0011656259266228971,9581,58010,0.002558892451734657,0.0016590925938976052,809426,0.0014817300001473811,112667,0.0017842516147139004,65156,0.001545981146603791,0.002560951308785308,0.0019244084536948359,0.002549748275370326,0.001506120307230516,0.0016251461476384614,3757065,0.002560951308785308,0.0017608542536552343,0.0,0.0,40447219.65381453,112.25983806221075,31857195.003168695,88.41852623693781,34968828.00347819,97.0547543810108,935769.8618947029,2.597196397154324,935769.8618947029,2.597196397154324,-3981822.2253542524,-11.051407786162233,-27477474.866594065,-76.26276676823221,-28403706.214254696,-78.83348935402358,-61684647.74949126,-171.20357410350059,0.5,0.5,0.0021609027812202713,0.0021609027812202718,238779757.32484004,662.7248329859563,111070402.95472197,308.27200375998325,11884965.296711495,32.986303904278365,22041208.36844677,61.17459996793442,1030.7340140807016,10276.46960865945,0.10030040016973876
890,CT,2,9,3100,1550897,3063757,160774,640390,127251,96652,125342,611131,86,341770,0.0013878229459107925,640390,0.001026501579787999,801164,0.0010839448727353316,7957,41827,0.0021251547060278327,0.0011962569544036396,736473,0.0013481827102150687,73995,0.0011718222570118585,73325,0.0017398101107299862,0.002440283421772551,0.00214775902094742,0.002671753518352676,0.0014306505115353606,0.0015126829086838148,3709149,0.002440283421772551,0.0017383970716745808,0.0,0.0,37612887.08391601,110.05321439540045,28985928.269623976,84.81121300764835,31817111.961075623,93.09509892932563,821201.2638303993,2.402789196917223,821201.2638303993,2.402789196917223,-2871016.690568735,-8.40043506032927,-18046062.757982623,-52.80177534009019,-23589217.236908942,-69.02073686078047,-69418423.41812645,-203.1144436847191,0.5,0.5,0.002089340246723566,0.0020893402467235664,230872097.2629541,675.5189082217693,107392088.68159132,314.22327495564656,11491371.356979614,33.62311307891159,21311270.516580377,62.355591528163316,1045.1486015647804,10480.536618193522,0.09972281378707948
