,STATE,CONG_DISTRICT,agi_stub,N1,A00200,A04800,A00650,A01000,A04470,A04475,TOTAL_DIST_POP,WAGE_PROPORTION,TOTAL_INC_PROPORTION,combined_capgains_dividends,CAPGAINS_DIVS_PROPORTION,ITEMIZED_DEDUCTIONS_PROPORTION,BUSINESS_DEDUCTIONS_PROPORTION,CTC,CDCTC,CTC_PROPORTION,CDCTC_PROPORTION,HOMEBUYER_CREDIT_TOTAL,HOMEBUYER_CREDIT_PROPORTION,PAYROLL_TOTAL,PAYROLL_PER_FILER,MARGINAL_RATE_TOTAL,MARGINAL_RATE_PER_FILER,PEASE_LIMIT_TOTAL,PEASE_LIMIT_PER_FILER,CAPITAL_GAINS_AND_DIVIDENDS_TOTAL,CAPITAL_GAINS_AND_DIVIDENDS_PER_FILER,ITEMIZED_LIMIT_TOTAL,ITEMIZED_LIMIT_PER_FILER,BUSINESS_DEDUCTION_TOTAL,BUSINESS_DEDUCTION_PER_FILER,CTC_TOTAL,CTC_PER_FILER,CDCTC_TOTAL,CDCTC_PER_FILER,HOMEBUYER_CREDIT_PER_FILER,NET_TAX_CHANGE_PER_FILER,NET_TAX_CHANGE_TOTAL
2370,MN,3,9,8640,5508625,11336365,532792,2800265,713803,372575,374410,0.006125687608121257,0.005135155128236346,3333057,0.004509501232812016,0.004383760736744826,0.005652676466257546,246115,11141,0.0030646473419783083,0.002975537084310178,-51103917.64650364,0.004258659803875304,448400332.914476,1197.6184741712989,128892393.71873228,344.2546772755329,83189513.0774288,222.18827776349136,64034917.50593063,171.02886543075942,103895129.46085238,277.49026324310887,169015026.34110063,451.4169662698663,-323320294.5787115,-863.5460980708622,-17853222.50586107,-47.68361557079424,-136.49186091852152,1616.27594959388,605149878.2874445
2380,MN,4,9,4090,2166649,4371598,302171,862471,279404,158525,355710,0.002409351685846888,0.0019802497439247724,1164642,0.001575716987373649,0.0017159360284132337,0.0024051279254203245,199736,8247,0.0024871316315437067,0.0022026078749040516,-26645377.9975811,0.0022204481664650916,176364543.4039922,495.80991089368365,49704268.572511785,139.7325590298608,32080045.851581313,90.18595443361534,22375181.220705815,62.90287374745105,40667683.87339364,114.32819958222608,71913324.97006771,202.16840957540612,-262392387.12786105,-737.658168530154,-13215647.24942431,-37.15286961126848,-74.90758763481796,255.4092814860026,90851635.51738596
2390,MN,5,9,4490,2809067,6100944,676028,1607322,526113,154739,366880,0.0031237317683237386,0.0027636101932747193,2283350,0.0030892869938741875,0.0032310784803244465,0.0023476870528409753,154635,7232,0.0019255296984207208,0.0019315217838372864,-26173988.48484105,0.0021811657070700875,228657165.44129768,623.2478342817752,69366615.85119545,189.07167425642024,44770485.13105045,122.03032362366565,43867875.313013464,119.57009189111825,76576559.98368938,208.72372433408574,70195842.87994516,191.3318874834964,-203143383.18338606,-553.7052528984574,-11589130.703023719,-31.588341427779433,-71.34209682959292,797.3398447147318,292528042.2289408
2400,MN,6,9,2310,936750,2375081,74293,492223,123153,173243,350650,0.0010416824283569106,0.0010758659744218458,566516,0.0007664749208932618,0.0007563337307525124,0.002628428179678873,269743,12922,0.003358865440819352,0.003451206373167231,-25475203.080277063,0.0021229335900230886,76251153.75572586,217.4565913467157,27004235.95798833,77.01193770993392,17429028.785633903,49.70491597214859,10883943.876684317,31.0393380199182,17925109.418834545,51.11966182470995,78590002.5723983,224.12662932382236,-354360304.00644165,-1010.5812177568563,-20707238.239003386,-59.05386635962751,-72.65137054121507,-491.8273804604501,-172459270.9584568
2410,MN,7,9,1230,330540,1168022,42342,214599,69649,93902,314540,0.00036756627688187165,0.0005290914824278217,256941,0.0003476315455331104,0.0004277434411925145,0.001424673221591669,188273,9286,0.0023443932674411636,0.0024801038833950555,-7259160.385315231,0.0006049300321096026,26905851.467753004,85.54031750414256,13280196.208938325,42.221009121060355,8571282.015330711,27.250213058214253,4936367.946570167,15.69392747049713,10137519.556262594,32.229667311828685,42597729.32559091,135.4286555782759,-247333489.71504277,-786.333978874047,-14880623.300370332,-47.30916036233971,-23.078655768154228,-518.3580049605222,-163044326.88028267
2420,MN,8,9,1290,458484,1247991,36667,277687,84460,81988,316460,0.0005098422487139469,0.0005653159000828577,314354,0.0004253091832931116,0.000518703944681471,0.0012439150187627287,171029,7564,0.00212966934258866,0.0020201923082059227,-11680249.161093928,0.0009733540967578274,37320452.60586092,117.93102637256183,14189429.092079727,44.83798613436051,9158117.581342295,28.939257983133082,6039390.402762185,19.08421412741637,12293283.488950862,38.8462475161185,37193059.06100559,117.52846824560953,-224680115.64310363,-709.9795097108754,-12121153.849235537,-38.302325251960866,-36.90908538549557,-418.0237199691319,-132287786.42143154
2440,MS,1,9,1210,412706,1083322,35953,179081,114748,59639,314480,0.0004589363098772001,0.0004907240128410875,215034,0.0002909329447700712,0.0007047151343157641,0.0009048378763232471,169597,9083,0.0021118379426589,0.0024258866651817026,-9578850.599323338,0.0007982375499436115,33594137.88301104,106.82440181573087,12317172.722311296,39.166791917804936,7949729.008025616,25.278965301531468,4131247.815735011,13.136758508442544,16701748.683283608,53.10909655076192,27054652.50206509,86.02980317369972,-222798902.95051393,-708.4676384842086,-14555319.991090216,-46.28377000473866,-30.459331592862306,-461.66492281383796,-145184384.92649582
2450,MS,2,9,620,153254,644698,20578,85777,46150,39007,276420,0.00017042113570900453,0.000292035784033393,106355,0.00014389432992466735,0.0002834263207086181,0.0005918109130223662,107599,8369,0.001339832961621697,0.0022351916218105988,-5408268.47739565,0.0004506890397829708,12474827.133899132,45.12997299001206,7330098.179238165,26.51797329874164,4730979.701340967,17.115185953769505,2043299.4849302764,7.392010292056567,6717203.800794249,24.300715580617357,17695146.299368747,64.01543411970461,-141352377.45108902,-511.3681262249078,-13411149.730863592,-48.517291552216165,-19.565402204600428,-394.9795277468226,-109180241.05977671
2460,MS,3,9,2220,755867,2223801,124547,506133,183856,92898,306390,0.0008405373601012575,0.0010073390464515842,630680,0.0008532864086962457,0.0011291360697768948,0.0014094406182980433,164025,9926,0.0020424548697478497,0.0026510350147080897,-13624564.573692638,0.0011353803811410532,61527334.75941205,200.81378230168102,25284210.065934762,82.5229611473441,16318892.552515665,53.261831497489034,12116667.00348669,39.5465485279764,26760524.853712406,87.34137815761744,42142274.487111494,137.54454938839876,-215478988.75839815,-703.2833602872096,-15906210.088248538,-51.91491265461842,-44.4680458686401,-198.63526778996132,-60859859.698166266
2470,MS,4,9,1320,554976,1343258,33516,213248,97162,42761,310480,0.0006171430449530877,0.0006084700172625438,246764,0.0003338624458608492,0.0005967122030918906,0.0006487662843015203,160294,8237,0.0019959961035900735,0.0021999370759772856,-8511273.458897062,0.0007092727882414217,45174870.89056602,145.5000994929336,15272597.433289848,49.190277741850835,9857214.279653208,31.74830674972046,4740846.731224058,15.269411012703099,14142079.213277807,45.549082753407006,19398111.900615457,62.47781467603536,-210577588.92875275,-678.232378667717,-13199622.455863714,-42.51359976766205,-27.413274474674896,-398.4242604834035,-123702764.39488709
2490,MO,1,9,1710,1040614,2119312,133045,379398,180985,42392,336910,0.001157181017883318,0.0009600075407886766,512443,0.0006933161779849214,0.0011115040661635808,0.0006431678474336439,113205,6781,0.00140963940576013,0.0018110687522401327,-10937413.2434541,0.0009114511036211751,84705650.50905888,251.41922326157987,24096189.273795784,71.52114592560561,15552122.160776561,46.16105832648648,9845089.727385884,29.221720125214105,26342646.368076865,78.18897144067218,19230718.638265952,57.07969083216869,-148716957.30769372,-441.4144943981886,-10866412.513440795,-32.25316112148881,-32.46390206124514,27.460252330804394,9251633.612771317
2500,MO,2,9,8980,5061925,11758641,751557,2894865,798150,342810,390010,0.005628949374070515,0.005326438027731125,3646422,0.004933472336162525,0.004901770701486101,0.0052010843974978176,245566,11925,0.003057811141865572,0.003184927720168645,-36580064.29950912,0.0030483386916257604,412039094.1819617,1056.4834085842972,133693594.49605124,342.7952988283665,86288296.04924423,221.2463681681091,70055307.17350785,179.62438699907145,116171965.62522058,297.8691972647383,155512423.48518476,398.73957971637844,-322599075.46681786,-827.1559074557521,-19109566.32101187,-48.99763165306498,-93.79263172613298,1526.812068726011,595471974.9238315
2510,MO,3,9,1500,602621,1563532,52014,285111,101606,88735,375020,0.0006701251205325539,0.0007082498991485922,337125,0.00045611749307370114,0.0006240046531293576,0.0013462799335257688,231525,11374,0.0028829712770514914,0.0030377666993038296,-14513208.389939623,0.0012094340324949686,49053158.822982945,130.80144745075714,17777072.468629662,47.402998423096534,11473648.366207194,30.594763922476652,6476868.401646556,17.270727965565985,14788910.279165775,39.43499087826189,40253770.01242048,107.33766202447998,-304153469.7289323,-811.0326642017287,-18226600.195822977,-48.60167509952263,-38.699825049169704,-525.4915736857828,-197069849.9636424
2520,MO,4,9,1260,475684,1269373,49514,254168,100091,73572,324400,0.0005289689503608526,0.0005750015344949421,303682,0.00041087036716828387,0.0006147004087984029,0.0011162281768113808,174979,8042,0.002178855117534577,0.002147856496905345,-7680266.4824933475,0.0006400222068744456,38720527.16641441,119.3604413268015,14432538.515823048,44.489946103030356,9315024.858818062,28.71462656848971,5834359.213789631,17.98507772438234,14568399.688522149,44.908753663755085,33375222.486660287,102.88292998353973,-229869214.89989787,-708.5980730576383,-12887138.981432071,-39.72607577506804,-23.67529741829022,-413.6576708809979,-134190548.43379569
2530,MO,5,9,1630,827557,2163157,192734,684932,185280,53117,364040,0.0009202578973725753,0.0009798684818043833,877666,0.001187449212238852,0.0011378814453064522,0.0008058866425772048,165889,7466,0.002065665574684353,0.0019940184787236143,-10730887.07006673,0.0008942405891722275,67362878.08767252,185.04251754662266,24594698.89329002,67.56042987938145,15873869.40523101,43.60473960342548,16861778.8137917,46.3184782270951,26967790.253762916,74.07919529107492,24096010.61305842,66.1905576669004,-217927718.12919924,-598.6367380760335,-11964110.872341685,-32.86482494325262,-29.477219728784554,-178.18286453357064,-64865690.00480108
2540,MO,6,9,1800,790038,1938700,39631,441815,132739,83416,347620,0.0008785361113789559,0.0008781937814380362,481446,0.000651378398428954,0.0008152053387766254,0.0012655805142839413,222938,10049,0.0027760451379475453,0.0026838858415073135,-12495428.767139709,0.0010412857305949757,64308843.352939576,184.99753567959144,22042663.91409471,63.41022931389077,14226739.259296186,40.92612409900519,9249573.257691147,26.608288526814185,19320366.529006023,55.57898431910138,37840857.37708984,108.8569627095387,-292872762.053466,-842.5083771171568,-16103315.04904388,-46.32447801922755,-35.94565550641421,-444.40038599485695,-154482462.17953208
2550,MO,7,9,1860,814074,2273194,112248,399232,189175,98921,346810,0.000905264564912969,0.0010297131246723348,511480,0.0006920132750681102,0.0011618022582893354,0.0015008210661441662,172415,6713,0.0021469279461519613,0.0017929073195381228,-8270151.175081286,0.0006891792645901071,66265366.15162933,191.07109411963128,25845799.429275602,74.52437769751623,16681352.619691823,48.09939915138497,9826588.505967164,28.334213275185736,27534713.52145725,79.39423177375869,44874549.877710566,129.39231820798295,-226500898.31903192,-653.0979450391625,-10757443.917228736,-31.018263363884362,-23.846345765927413,-157.1469199435144,-54500123.30561021
2560,MO,8,9,1000,286539,923675,50994,185189,82882,50763,291280,0.00031863639320945915,0.00041840699492947753,236183,0.0003195467493262913,0.0005090127911803183,0.0007701719531815924,144106,5449,0.0017944215909762755,0.0014553183351948802,-4656328.3201694,0.0003880273600141167,23324183.98293241,80.07478708779323,10502015.572729886,36.05470877756758,6778193.317857536,23.270369808629276,4537563.840433337,15.578013733978771,12063603.150973544,41.41583064739613,23028141.400129613,79.05843655633622,-189311477.84799707,-649.9295449327008,-8731910.01116928,-29.97771907157814,-15.98574677344617,-420.44086416602386,-122466014.91427943
2570,MT,0,9,3460,986591,3867133,168549,1212583,241537,188534,511340,0.0010971064944489703,0.001751736809508339,1381132,0.001868619845588037,0.0014833790514625677,0.002860421941594042,256013,9669,0.0031878981775263298,0.0025823954822901994,-25690343.264965434,0.0021408619387471195,80308195.39366463,157.05439706196393,43968593.918659315,85.98700261794367,28378136.31403509,55.49758734703933,26534401.807350125,51.891895426428846,35156083.51966286,68.75285234807146,85526616.05366185,167.25978029033882,-336323257.7290278,-657.7292168205652,-15494372.893741196,-30.30150759522274,-50.24121575657182,-151.82842508057382,-77635946.88070056
2590,NE,1,9,1690,592288,1919517,93301,294583,119303,113159,303450,0.0006586346433164216,0.0008695042516968045,387884,0.000524792518156172,0.0007326892814626277,0.0017168388008997856,196127,10770,0.0024421920209665385,0.0028764504441271535,-8911789.968087424,0.0007426491640072852,48212055.89076206,158.87973600514766,21824556.717589792,71.92142599304594,14085968.877488233,46.419406417822486,7452053.757817643,24.557764896416685,17364735.970664278,57.22437294666099,51333480.14690359,169.16618931258392,-257651258.21196982,-849.0731857372543,-17258702.66476292,-56.87494699213354,-29.36823189351598,-407.1474690512261,-123548899.48359457
2600,NE,2,9,3570,1742043,4417281,311493,1187102,351862,195642,322680,0.0019371823672721194,0.002000943263560319,1498595,0.002027542883300803,0.002160930705464264,0.0029682639178999094,222135,11627,0.0027660461057243627,0.0031053379121510133,-16086210.892636726,0.0013405175743863938,141801749.28431913,439.4500721591643,50223675.915364005,155.645456537015,32415280.869677164,100.45643011552363,28791108.942871403,89.22495643631896,51214057.71950305,158.7146948044597,88751091.14520729,275.0436691000598,-291817864.1539203,-904.3568369713657,-18632027.47290608,-57.74150078376744,-49.85189938216414,206.585042015244,66660861.35747889
2610,NE,3,9,1110,282119,1038715,41151,173593,43732,59966,275620,0.00031372127569321943,0.0004705179004933253,214744,0.00029054058563624435,0.00026857637827149055,0.0009097990927346172,164532,7654,0.002048768081873819,0.0020442294985468182,-3262889.4351614206,0.0002719074529301184,22964397.380743664,83.31905297418062,11809999.302382465,42.84884733467261,7622389.987991869,27.65543134747794,4125676.31603467,14.968711690133771,6365260.165034326,23.094333375786682,27202992.872765053,98.69745618157265,-216145032.63768792,-784.213891000972,-12265376.99128091,-44.5010412570964,-11.83836236543582,-549.9694617196799,-151582583.0391782
2630,NV,1,9,1540,669682,3963376,229125,1966612,294278,124942,318190,0.0007446981286222714,0.0017953330359007367,2195737,0.0029707498876949774,0.0018072834410723885,0.0018956094827810516,127013,6154,0.0015815779324571475,0.0016436096595318945,-8666815.890600469,0.0007222346575500391,54511903.015150264,171.31871842342707,45062859.20110849,141.6224871966702,29084395.181591935,91.40574870860786,42184648.40526868,132.57691443875885,42832617.553415604,134.61333653922375,56678723.53515344,178.12855066203664,-166856471.87422907,-524.3925700814892,-9861657.957191367,-30.992985188696586,-27.23786382538882,267.0423368731498,84970201.16966748
2640,NV,2,9,4280,1724983,6950322,479696,2586896,537251,254864,363280,0.0019182113480804791,0.003148362077367295,3066592,0.00414898407213902,0.003299481565049313,0.0038667751054049875,195218,7359,0.0024308730666815163,0.0019654409302072165,-26586970.799003594,0.002215580899916966,140413070.67949107,386.5147288028272,79023888.1419191,217.5288706835474,51003465.653350174,140.39711972404254,58915573.82437409,162.17676124304694,78197713.09166871,215.254660569447,115616575.65160912,318.2574753677855,-256457108.53489998,-705.9488783717793,-11792645.581243299,-32.46158770436936,-73.18589187129375,628.5332584432542,228333562.1272654
2650,NV,3,9,5960,2931678,10989437,494524,3910535,952375,395708,412630,0.0032600773506277357,0.004978003422347484,4405059,0.005959879771365946,0.005848930491546483,0.006003648390551811,217871,10550,0.0027129503729726185,0.002817692867738298,-43337230.920551494,0.0036114359100459575,238637662.06595024,578.3332817922842,124947885.90092185,302.8085352517312,80643655.44202924,195.43817813059943,84630292.75339644,205.09970858492218,138619652.64965165,335.9417702291439,179509086.87749913,435.0364415517513,-286216264.34861124,-693.6390091573837,-16906157.206429787,-40.97171123386517,-105.02685437450378,1213.0203407746794,500528583.21385604
2660,NV,4,9,1450,616301,3634666,90127,2554936,220782,70751,341640,0.0006853375204470696,0.0016464337333286538,2645063,0.0035786711296462827,0.001355913974836189,0.001073428202816044,192637,8679,0.0023987342096852098,0.00231798638854035,-20361491.769808266,0.0016967909808173556,50166706.49672549,146.8408456173911,41325486.70654921,120.962084962385,26672226.47992419,78.0711464697465,50817130.04097722,148.7446728748894,32135161.20361768,94.06147173521157,32095503.26419972,93.94539065741634,-253066459.12178963,-740.7401332449059,-13907918.3312421,-40.70927974254215,-59.59926170766967,-158.4230623780777,-54123655.03084647
2680,NH,1,9,3570,1930277,4511072,172994,1437572,207304,110790,361250,0.0021465018764467493,0.002043428781151929,1610566,0.0021790354507964065,0.0012731399780753928,0.0016808965327697067,181955,9520,0.0022657209317175427,0.0025426005782813836,-24273933.683154788,0.0020228278069295657,157123937.35590205,434.9451553104555,51290062.40691342,141.97941150702678,33103546.25466125,91.63611419975433,30942303.401308972,85.65343502092449,30173417.48038681,83.52503108757594,50258806.32981423,139.12472340433007,-239033558.29620075,-661.68459043931,-15255603.469688302,-42.230044206749625,-67.19428009177796,205.7549557922295,74328977.77994287
2690,NH,2,9,3310,1736347,4064113,223431,1342843,253566,86424,342930,0.0019308483153778883,0.0018409649577869095,1566274,0.002119110034398274,0.0015572541373088074,0.001311217636502294,175465,8141,0.002184906835667163,0.00217429740628033,-19733159.173120745,0.0016444299310933955,141338096.68566144,412.1485337697531,46208220.44045143,134.7453428992839,29823632.316147935,86.96711374376093,30091362.488455493,87.7478275113157,36906923.05421874,107.62232249794052,39205407.33141859,114.324810694365,-230507671.1628857,-672.1712045107914,-13045784.43768198,-38.042120659265684,-57.54281973907428,175.79980620728782,60287027.54266518
2710,NJ,1,9,2230,1126163,2218315,74264,385895,133150,72565,354370,0.001252313006208384,0.0010048539940530857,460159,0.0006225778850435335,0.0008177294605060131,0.0011009500577708617,198772,10336,0.0024751278120379184,0.0027605377707055024,-23167698.540792324,0.001930641545066027,91669312.0544537,258.6824845626145,25221835.25073245,71.17373155383484,16278634.703659989,45.93683072398902,8840605.967618175,24.947388231560726,19380188.21399251,54.68913343113839,32918406.727348767,92.89275821132931,-261125984.1700004,-736.8738442023885,-16563226.624233015,-46.73992331245031,-65.37714406070583,-300.66858486107776,-106547926.41722015
2720,NJ,2,9,1960,847030,1975684,51070,354156,117288,81287,347960,0.0009419122148824704,0.0008949468215229923,405226,0.000548255594359017,0.000720314329431688,0.0012332795059053268,173079,8035,0.0021551961371808447,0.002145986937656609,-22528791.01966211,0.0018773992516385092,68947974.12939683,198.1491382038074,22463165.220227107,64.55674566107342,14498138.508672476,41.666106761330255,7785229.439898041,22.373920680244975,17071449.607531004,49.061528933012426,36875057.22656927,105.97498915556177,-227373192.47257912,-653.4463515133324,-12875921.625939654,-37.00402812374886,-64.74534722284777,-273.4132974648987,-95136890.98588613
2730,NJ,3,9,3200,1612601,3270699,87525,677759,168843,114817,377680,0.001793240593168703,0.0014815636884281237,765284,0.0010354005771432385,0.0010369350003771444,0.0017419938370161515,211660,11191,0.00263561041140576,0.002988891078944009,-38294042.45057136,0.00319117020421428,131265211.41994905,347.55669196131396,37187248.57954591,98.46231884014485,24001331.752535604,63.54938506814129,14702688.195433987,38.928956247177474,24575359.508938324,65.06926368602606,52085615.72678293,137.9093828817595,-278056898.4033077,-736.2235183311473,-17933346.473664053,-47.48291271357777,-101.39282580642703,-133.62325816658898,-50466832.144357294
2740,NJ,4,9,7170,4220547,8084391,252228,1372043,461638,238879,372530,0.004693322282310621,0.0036620735043656196,1624271,0.0021975778022760508,0.0028351107224113773,0.003624252034041834,226630,12223,0.0028220182724033233,0.0032645175281862766,-57215803.77870531,0.004767983648225442,343551191.06513745,922.2108046738181,91918044.95957705,246.73998056418827,59325590.77072304,159.25050538405776,31205604.79231992,83.76668937352675,67192124.12114964,180.3670150622759,108365135.81785084,290.8896889320346,-297722927.7385506,-799.1918174067877,-19587105.16911766,-52.57859815080036,-153.5871038002451,877.8671646320681,327031854.84038436
2750,NJ,5,9,10250,6454773,13283117,520213,2790681,710387,326798,367460,0.007177820777296634,0.006016996310679251,3310894,0.004479515524249932,0.004362781661738529,0.004958151684412624,229600,13112,0.002859000994324684,0.003501951552775788,-67739604.41448703,0.005644967034540586,525416480.8981136,1429.8603409843618,151026607.3980492,411.0014896806434,97475340.23300385,265.2678937381044,63609120.44434904,173.10488337328974,103397925.38320313,281.38552599794025,148248735.36393747,403.441831393723,-301624604.9012541,-820.8365669766889,-21011709.316654727,-57.18094300510185,-184.34551900747573,1901.6989361787962,698798291.0882604
2760,NJ,6,9,3230,1664736,3718346,132813,941278,188342,119112,359330,0.0018512156274920416,0.0016843391625496447,1074091,0.001453204877280014,0.0011566864592611604,0.0018071572146517313,207340,11315,0.0025818173613383275,0.0030220089856359093,-36298042.97016665,0.0030248369141805545,135508983.93241745,377.1156984733183,42276912.979996085,117.65483811537051,27286294.433304243,75.93658874378494,20635509.2573762,57.42773845038322,27413469.084489502,76.29051035117998,54034000.718086764,150.3743097378086,-272381731.6211935,-758.0266930709752,-18132053.913815457,-50.46072945152216,-101.01589895128893,-54.703637601940784,-19656658.099505395
2770,NJ,7,9,15630,11283134,20640524,788913,4380128,1116526,360709,402680,0.012547042887212622,0.009349760056957002,5169041,0.006993518791294556,0.006857049970866968,0.005472646515378899,250222,14240,0.0031157880958271387,0.0038032176717150107,-77146524.9508514,0.006428877079237617,918443539.343964,2280.8273054136384,234678977.42962074,582.7927322678572,151466112.92270344,376.14511006929433,99307966.83638269,246.6175793095825,162512084.30954716,403.576249899541,163632130.80982906,406.3577302320181,-328715644.10976315,-816.3197678299472,-22819306.030290063,-56.668585552523254,-191.58270823197427,3231.745645577487,1301359336.5611424
2780,NJ,8,9,3960,2906090,4230338,111646,646524,202310,61406,396620,0.0032316230458753507,0.001916261683076814,758170,0.001025775601701707,0.0012424697495679422,0.000931646651243403,149867,9806,0.0018661581098277761,0.002618985427586896,-23797641.887560513,0.001983136823963376,236554806.95807567,596.4268240584834,48098168.24522803,121.27015340937933,31043439.265844386,78.26997949131255,14566013.544164238,36.725363179275476,29446533.06476023,74.24369185810153,27856234.87217775,70.23406502994743,-196879680.58683038,-496.39372847267,-15713912.565521376,-39.619566752865154,-60.0011141333279,381.15566766763664,151173960.91033804
2790,NJ,9,9,3830,2105604,4892869,234501,1069005,388983,152952,381370,0.002341468575263437,0.0022163754728379546,1303506,0.001763594776200305,0.0023889061865265526,0.0023205748396081974,183033,12446,0.002279144290044555,0.003324076344253162,-31740670.73104044,0.00264505589425337,171395499.7092836,449.4205095033264,55631024.36823266,145.87152730480284,35905282.659974866,94.14815706525124,25043045.82204433,65.66600892058717,56617076.6206793,148.45708005527257,69385187.7042851,181.93666964964495,-240449722.59970057,-630.4893478766043,-19944458.06551897,-52.296871976083516,-83.22802194991856,319.4857106962789,121842265.48823988
2800,NJ,10,9,2480,1664385,2710992,76024,377595,135522,41618,360460,0.0018508253093363403,0.0012280271913799271,453619,0.0006137295100944731,0.000832296897834742,0.0006314247847351716,165018,13657,0.0020548198000064056,0.003647510094284544,-24219168.180411853,0.002018264015034321,135480412.6434201,375.85422139327557,30823482.50363617,85.51152001230697,19894040.50035482,55.19070215933757,8714959.043341517,24.17732631454674,19725436.478683386,54.72295533119732,18879601.06358163,52.37641087383241,-216783488.90067577,-601.407892417122,-21885060.565707263,-60.71425557817029,-67.18961377243481,-81.47862568323046,-29369785.413777262
2810,NJ,11,9,12340,8156726,14835000,537476,2513772,674353,333975,377120,0.009070422361485937,0.006719969437062602,3051248,0.0041282242150719895,0.004141481899216008,0.005067040522897038,235200,14327,0.0029287327258935786,0.0038264536223778763,-74487526.73071857,0.006207293894226548,663954916.8607706,1760.5932245989886,168671232.87027133,447.2614363339821,108863504.88041416,288.67072783308805,58620783.85402225,155.4433173897493,98153121.01141939,260.2702614855202,151504511.63462144,401.7408560527722,-308981302.58177257,-819.3182609826383,-22958721.734267257,-60.879088179537696,-197.51677643911373,2236.265698092811,843340520.0647607
2820,NJ,12,9,5850,3807303,6798024,307424,1449470,388488,102993,364910,0.004233787706998187,0.0030793740149927915,1756894,0.002377011751950247,0.0023858661859035677,0.0015626011065940104,212341,12395,0.0026440902880483347,0.0033104552697266545,-42158512.02455866,0.0035132093353798886,309913260.1522673,849.2868382677024,77292287.77631907,211.811920134606,49885859.042883225,136.70729506695685,33753566.877693504,92.49833350057139,56545028.605914555,154.95609494372462,46721773.08716091,128.0364283992242,-278951525.3890993,-764.4392463596485,-19862731.618359927,-54.43186434561927,-115.5312598299818,638.8945397775358,233139006.51022065
2840,NM,1,9,1750,566366,1726870,62482,466755,106765,76306,321730,0.0006298089247064746,0.0007822388690111423,529237,0.0007160378307210867,0.0006556882151778032,0.0011577081941468114,141006,5192,0.0017558200967149231,0.00138667880277699,-16764546.774437362,0.0013970455645364469,46102013.28851394,143.29410775654725,19634195.612179674,61.026934423832635,12672269.677980505,39.38790189904735,10167737.196239432,31.60332327181,15539810.699713936,48.30078233212301,34615475.00498966,107.59169180676238,-185239020.2034244,-575.7592397458253,-8320072.81666194,-25.860419658290926,-52.107502484808265,-222.5224203988019,-71592138.31490652
2850,NM,2,9,1040,222930,1424777,45876,478096,76796,73541,284940,0.00024790206965957416,0.0006453965550812095,523972,0.000708914482998334,0.0004716361370561005,0.0011157578474268166,146889,3191,0.0018290757711470317,0.0008522519375310815,-6150894.2971988665,0.0005125745247665722,18146431.49908083,63.68509685927153,16199453.53253836,56.85215670856447,10455424.192315595,36.69342385174281,10066585.658576343,35.328790828161516,11177776.448229583,39.22852687663923,33361159.638061818,117.08134918951995,-192967493.85601184,-677.2214987576747,-5113511.625186489,-17.945924142579102,-21.58662980697293,-367.8847083933272,-104825068.80959466
2860,NM,3,9,1580,489717,1710761,152663,515038,132985,41509,308290,0.000544573892466145,0.0007749418020976511,667701,0.0009033744345355679,0.000816716126965018,0.0006297710459313815,152571,4281,0.0018998285744996138,0.0011433690205485928,-14919537.605942855,0.0012432948004952378,39862808.92852181,129.30295802173868,19451039.232651044,63.093318734474174,12554057.193981947,40.72158420312675,12827916.970405065,41.60990291739941,19356172.20907093,62.78559865409494,18830154.27334831,61.07935474179607,-200431914.60970926,-650.140823931069,-6860214.123291557,-22.252470476796383,-48.39449092070082,-322.1950680559363,-99329517.53096455
2880,NY,1,9,4680,3259104,7848023,294083,1683727,329837,218765,372210,0.003624180804897487,0.003555003350277341,1977810,0.002675902822324351,0.0020256660312799237,0.0033190841230378637,204738,9506,0.0025494170103486373,0.002538861459783911,-55189340.11199219,0.004599111675999349,265290034.91849604,712.7429002941782,89230584.09196126,239.73182905338723,57591054.27449293,154.72731596274394,37997820.07700578,102.08704784128793,48008284.941334195,128.98171715250584,99240615.27883212,266.6253332227294,-268963494.59178126,-722.6122204985929,-15233168.758703465,-40.92627484136231,-148.27473768032075,693.0829105065565,257972390.11964542
2890,NY,2,9,2310,1270440,2602778,63154,487542,118961,104360,387890,0.0014127515604822564,0.0011790083324205545,550696,0.0007450710536617424,0.0007305889173958379,0.0015833411152617258,221841,12496,0.0027623851898169955,0.0033374303388869924,-51783023.88703852,0.004315251990586543,103413414.22730117,266.60500200392164,29593109.143755917,76.29252918032411,19099934.98521298,49.240596522758985,10580008.961996742,27.275797164136073,17314957.34228136,44.638834056772176,47341899.3463256,122.04980625003377,-291431637.525693,-751.325472493988,-20024582.033321954,-51.62438328732876,-133.49924949609044,-350.3465400994604,-135895919.43917978
2900,NY,3,9,16380,9726158,23478159,958362,5514797,1202077,747487,374670,0.010815658269573519,0.010635154089551483,6473159,0.008757941580563488,0.007382454199749806,0.011340809699344975,204584,11928,0.0025474993877304926,0.003185728959846675,-86007751.37292808,0.007167312614410674,791706185.3327816,2113.0760011017205,266942367.64774224,712.4732902227087,172289496.25073403,459.84331878915856,124362770.44400153,331.92614952892285,174964164.5340704,466.98204962786025,339090210.0104147,905.0369925812441,-268761185.405567,-717.3277428285344,-19114373.75908005,-51.016557928523895,-229.5560129525398,3991.4374881420167,1495471883.6821694
