,STATE,CONG_DISTRICT,agi_stub,N1,A00200,A04800,A00650,A01000,A04470,A04475,TOTAL_DIST_POP,WAGE_PROPORTION,TOTAL_INC_PROPORTION,combined_capgains_dividends,CAPGAINS_DIVS_PROPORTION,ITEMIZED_DEDUCTIONS_PROPORTION,BUSINESS_DEDUCTIONS_PROPORTION,CTC,CDCTC,CTC_PROPORTION,CDCTC_PROPORTION,HOMEBUYER_CREDIT_TOTAL,HOMEBUYER_CREDIT_PROPORTION,PAYROLL_TOTAL,PAYROLL_PER_FILER,MARGINAL_RATE_TOTAL,MARGINAL_RATE_PER_FILER,PEASE_LIMIT_TOTAL,PEASE_LIMIT_PER_FILER,CAPITAL_GAINS_AND_DIVIDENDS_TOTAL,CAPITAL_GAINS_AND_DIVIDENDS_PER_FILER,ITEMIZED_LIMIT_TOTAL,ITEMIZED_LIMIT_PER_FILER,BUSINESS_DEDUCTION_TOTAL,BUSINESS_DEDUCTION_PER_FILER,CTC_TOTAL,CTC_PER_FILER,CDCTC_TOTAL,CDCTC_PER_FILER,HOMEBUYER_CREDIT_PER_FILER,NET_TAX_CHANGE_PER_FILER,NET_TAX_CHANGE_TOTAL
3820,SC,1,9,5440,2288205,6892399,345772,2040304,500972,239032,383210,0.0025445240896487054,0.0031221240733428275,2386076,0.0032282714227758976,0.0030766771557537995,0.0036265733371333925,198917,12118,0.002476933365801756,0.0032364741394552317,-51307613.3351478,0.0035384560920791587,206869808.48843974,539.8340557095058,94912571.82962196,247.67770107675153,61505844.2448537,160.50166813197384,127516721.19964796,332.7593778858797,88915969.8012848,232.02935675291565,129831325.46937545,338.79941929849286,0.0,0.0,-23302613.80407767,-60.80899194717693,-133.8890251693531,1656.9035617389895,634942013.8939981
3830,SC,2,9,2250,947804,2246274,68106,534386,206391,103254,322060,0.0010539746702176605,0.0010175188828627137,602492,0.0008151491008882768,0.0012675328658152201,0.0015665609765737277,178703,10860,0.0022252267190278918,0.002900487634468049,-22446943.322175078,0.0015480650567017294,85688140.6886958,266.0626612702472,30932574.0390265,96.045997761369,20045121.99239546,62.240334075623984,32198389.485086937,99.97636926376121,36631699.82205986,113.7418487923364,56082882.96133945,174.13799590554385,0.0,0.0,-20883510.968169954,-64.84354147727117,-69.69801689801614,677.6636486935943,218248354.698259
3840,SC,3,9,1250,522399,1211110,45372,291028,91980,51118,290250,0.0005809168496303408,0.0005486095170152267,336400,0.000455136595239134,0.0005648873884892458,0.0007755579832306334,147749,7266,0.0018397845727808261,0.0019406025001882914,-12749769.706508847,0.0008792944625178515,47228539.874946706,162.71676098172853,16677729.317262892,57.45987706205992,10807607.485199966,37.23551243824277,17977895.51194579,61.93934715571332,16325245.527339203,56.24546262649166,27764975.799656674,95.65883135109965,0.0,0.0,-13972338.001355698,-48.13897674885684,-43.926855147317305,379.1899597191617,110059885.8084867
3850,SC,4,9,2840,1198928,3095590,239547,914716,305888,119605,334540,0.0013332289623326334,0.0014022426821487443,1154263,0.0015616745892702395,0.0018785852738660408,0.0018146369690578642,183157,10112,0.0022806883498150093,0.0027007118747459403,-21663590.620350163,0.0014940407324379422,108391514.6376431,324.0016579112904,42628177.53732183,127.42326040928388,27624180.838330265,82.57362598891093,61686146.276174456,184.3909436126456,54291114.41472858,162.28586840057565,64964003.49227154,194.18904612982467,0.0,0.0,-19445125.49817077,-58.124964124382046,-64.75635386007701,951.9830844680721,318476421.0779488
3860,SC,5,9,1380,590744,1462649,54842,469097,116591,55232,319250,0.0006569176882383506,0.0006625518420728128,523939,0.0007088698352348295,0.0007160337628979089,0.0008379752441369839,182935,10276,0.0022779239847420993,0.002744512977144905,-20057620.265458383,0.0013832841562385091,53407408.0537779,167.29023666022835,20141575.99901351,63.09029287083323,13052271.288834412,40.88417005116496,28000358.491775766,87.70668282466958,20693375.747749567,64.8187180822226,29999513.740104023,93.96871962444486,0.0,0.0,-19760493.435443316,-61.89661217053505,-62.82731484873417,393.0348930942944,125476389.62035348
3870,SC,6,9,800,285093,1017305,31023,378468,82042,51242,270070,0.0003170284158500739,0.00046081958262022047,409491,0.0005540259795513324,0.0005038540022443434,0.0007774393007688899,91026,5817,0.0011334643924625378,0.001553603735699875,-9340742.635857811,0.0006441891473005387,25774410.208611008,95.43603587444369,14008915.311654702,51.87142337784538,9078145.777618343,33.61404738630112,21884026.19227763,81.03094083858862,14561380.664861523,53.91706100219026,27832326.96752626,103.05597425677144,0.0,0.0,-11185946.897039099,-41.41869477187062,-34.586376257480694,342.9204117067892,92612515.58965255
3880,SC,7,9,1700,575447,1597931,62881,322833,133616,85133,330410,0.0006399071559655182,0.0007238319839929141,385714,0.0005218565894651229,0.0008205913600823991,0.0012916306934225423,123499,7071,0.001537821270897666,0.0018885219211163512,-16315518.091168711,0.0011252081442185318,52024451.779996626,157.45422892768568,22004492.31338459,66.59753734264879,14259490.084660409,43.1569567648086,20613335.283872355,62.387141078878834,23715090.306381334,71.77473534814725,46240378.82452701,139.948484684262,0.0,0.0,-13597357.832037728,-41.15298517610765,-49.379613483758696,450.7864854865648,148944362.6696159
3890,SD,0,9,3340,1146969,4009609,131953,1211892,232646,204788,421080,0.001275449643095914,0.001816275694949184,1343845,0.0018181719317156184,0.0014287757271414338,0.0031070262582619614,247315,15085,0.0030795898558859283,0.004028900181026751,-12304569.472707305,0.0008485909981177451,103694055.98369782,246.25737623182724,55214781.12645519,131.1265819475045,35780631.190498926,84.97347580150785,71817791.30276693,170.55616819313892,41291618.514387436,98.06121999237065,111231540.04577821,264.1577373557951,0.0,0.0,-29008081.303392608,-68.88971526406527,-29.22145310322814,897.0213911548508,377717767.3874846
3910,TN,1,9,1300,623907,1434203,42467,426626,92409,40285,310450,0.0006937955258381372,0.0006496663516375798,469093,0.0006346652522904611,0.000567522055695833,0.0006112006211989136,133682,4132,0.0016646209534987473,0.001103574116539777,-7254707.478389307,0.0005003246536820212,56405576.250640556,181.68972862180885,19749857.089782424,63.61686935024134,12798427.127260322,41.22540546709719,25069277.465473212,80.75141718625612,16401387.409609575,52.831011143854326,21880982.238921106,70.48150181646353,0.0,0.0,-7945733.639086394,-25.594245898168445,-23.36836037490516,441.6333273126478,137105066.4642115
3920,TN,2,9,2680,1466718,3829086,129148,842611,316550,241151,339840,0.0016310161387294276,0.0017345022508853585,971759,0.0013147535156152962,0.0019440650448605216,0.003658722626355696,172443,7649,0.002147276604809806,0.0020428940990834354,-15199428.776664143,0.0010482364673561478,132601612.07870246,390.18835945945875,52728868.4269149,155.15792263098783,34169694.34244156,100.54641696810722,51932763.8668042,152.81533623706508,56183479.79646907,165.32332802633317,130982270.02353393,385.42334634985264,0.0,0.0,-14708837.513400735,-43.28165464159821,-44.725249460523024,1261.4478055696836,428690422.24480116
3930,TN,3,9,1950,907234,2136338,149105,573698,278342,82501,320800,0.0010088601187167906,0.0009677199910505861,722803,0.0009779253758877282,0.0017094138452584656,0.0012516982114814837,157485,5660,0.001961018168951319,0.001511672192549646,-12113660.571841257,0.000835424867023535,82020327.65167508,255.67433806631882,29418687.727937818,91.70413880279868,19064083.823696546,59.426695211024146,38628052.34756526,120.41163449989172,49402060.12796965,153.9964467829478,44810795.97103711,139.68452609425535,0.0,0.0,-10884039.786357451,-33.92780482031625,-37.76078731870716,749.2091873182131,240346307.29168275
3940,TN,4,9,1190,454600,1208331,40428,305311,78738,50199,356490,0.0005055231725978667,0.0005473506835089512,345739,0.0004677719123108887,0.00048356276576284234,0.0007616149927656513,207471,8966,0.0025834485857732423,0.0023946383177385383,-10991224.55185577,0.0007580154863348807,41099033.93220656,115.28804155013202,16639460.778672116,46.67581356748328,10782808.46512634,30.247155502612525,18476990.536280103,51.83031932531096,13974963.930546144,39.201559456215165,27265816.74101032,76.48409980928025,0.0,0.0,-17241395.887717474,-48.364318459753356,-30.831789255956046,280.5308814953248,100006453.94426835
3950,TN,5,9,5010,3576444,9421574,472690,3761976,611983,168563,383700,0.003977068450282896,0.004267791663567486,4234666,0.005729344426917131,0.0037584418207198753,0.0025574236145253187,150758,8663,0.001877252926404184,0.002313713110257524,-28353187.442718428,0.001955392237428857,323335665.0079995,842.6783033828498,129740866.57245156,338.13100487998844,84075495.77227947,219.11778934657147,226309104.86322668,589.8074142904005,108618968.6188044,283.0830560823675,91555765.40000641,238.61288871515876,0.0,0.0,-16658734.393854171,-43.41603959826472,-73.89415544101753,2394.1202616580545,918623944.3981955
3960,TN,6,9,1680,688008,1904126,40820,453604,103173,80027,352520,0.0007650769620165267,0.0008625324249623366,494424,0.0006689371461489703,0.0006336282510611107,0.0012141628922101393,199715,9227,0.002486870137550323,0.002464346169727135,-13800699.51140931,0.0009517723800971939,62200757.01194362,176.44603713815846,26220985.718855035,74.38155485888754,16991888.77175803,48.20120495789751,26423017.272884328,74.95466150256533,18311856.4556661,51.945581685198285,43467031.54112299,123.30373181982011,0.0,0.0,-17743292.422035374,-50.332725581627635,-39.14869939694006,459.7513469839595,162071544.8387854
3970,TN,7,9,4620,2727890,5615081,165749,1447284,319100,136072,335420,0.003033461520673107,0.0025435236067833443,1613033,0.0021823732093589955,0.001959725654130445,0.0020644729037552086,219627,9639,0.002734816251657436,0.0025743830855099008,-29136794.01276258,0.0020094340698456952,246620421.6307236,735.2585463917584,77323117.64621367,230.52625856005506,50107415.05363188,149.3870820274041,86203741.76968032,257.00239034547826,56636071.40436986,168.85120566564265,73908129.95443647,220.34502997566176,0.0,0.0,-18535558.215671286,-55.26074239959241,-86.86659714019015,1619.2431734262177,543126545.2306219
3980,TN,8,9,4040,2408255,5157181,223821,1453775,395304,137576,314680,0.002678021795038881,0.0023361037210246007,1677596,0.002269724529211624,0.0024277260732697634,0.0020872914648643846,182011,9193,0.0022664182490332316,0.0024552654533761304,-20449169.68226122,0.0014102875642938773,217723171.93666103,691.887542699444,71017553.11914787,225.68181364925596,46021243.30418463,146.24775423981387,89654118.90385915,284.90567847927787,70161283.51749617,222.96073318131488,74725034.44214498,237.4635643896815,0.0,0.0,-17677911.26430814,-56.17742234748996,-64.98401449809718,1687.985649793201,531175324.2769244
3990,TN,9,9,960,615298,1147408,56125,315075,132462,26442,308700,0.0006842221668568459,0.000519753737232297,371200,0.0005022196912983548,0.0008135041667108337,0.0004011757931175791,101077,8519,0.0012586203985337809,0.0022752536057120912,-9545021.929603662,0.000658277374455425,55627262.16546157,180.19845210709934,15800513.611861829,51.18404150262983,10239148.62347625,33.16860584216472,19837677.806285013,64.26199483733402,23510270.417943094,76.15895826998087,14362093.393609332,46.52443600132599,0.0,0.0,-16381825.961127058,-53.067139491827206,-30.92005808099664,367.5092909877109,113450118.12790637
4010,TX,1,9,2080,779827,2678686,105277,612457,198483,124935,300960,0.0008671813003024121,0.0012133931952468806,717734,0.0009710672088209412,0.001218966552832257,0.0018955032793716339,162547,6494,0.0020240506734516307,0.0017344168230419438,-10061813.001229972,0.0006939181380158601,70501839.71458611,234.25651154500966,36887153.13550517,122.56496921685662,23903845.94636355,79.42532544644986,38357154.748427175,127.44934459206264,35228133.37685222,117.05254311819584,67859017.40150449,225.4752040188214,0.0,0.0,-12487801.125901995,-41.49322543162545,-33.432393013124575,831.298279492646,250187530.19610673
4020,TX,2,9,6480,3724935,7976187,332956,2026618,543457,185630,363420,0.004142193046460261,0.003613059175213754,2359574,0.0031924152097942463,0.0033375951890215272,0.0028163626986013237,210455,11599,0.002620605637023525,0.0030978596751560683,-33210786.57233445,0.0022903990739541,336760294.6772192,926.64216244901,109836998.92649813,302.2315748348966,71177265.75171095,195.85401395550863,126100400.78687273,346.98255678518717,96456500.96272214,265.41329856012914,100825784.60992739,277.43598208664184,0.0,0.0,-22304589.661123693,-61.374139180902795,-91.38403657568227,2161.801412914788,785641869.4814924
4030,TX,3,9,8080,4822476,9502442,297303,2304209,620275,245374,409200,0.005362677886707148,0.004304423310917427,2601512,0.0035197482584832045,0.003809366437216427,0.0037227936260658366,328591,16087,0.004091646322849051,0.00429651423348872,-57633755.49030877,0.003974741757952329,435985712.1892912,1065.4587296903499,130854468.65188979,319.7812039391246,84797139.22507331,207.22663544739322,139030056.21008658,339.7606456746984,110090690.03555474,269.0388319539461,133276011.81315695,325.6989536000903,0.0,0.0,-30934902.481118783,-75.59849091182498,-140.84495476615047,2310.521554627627,945465420.153625
4040,TX,4,9,2130,822851,2362184,64689,538400,170447,106989,323600,0.0009150247428405789,0.0010700238816796956,603089,0.000815956819518948,0.0010467858306786963,0.0016232280814558909,201341,7977,0.002507117243895149,0.0021304963038813653,-17103525.043679632,0.0011795534512882505,74391511.59293906,229.8872422525929,32528726.003062747,100.52140297609007,21079470.469090004,65.14051442858468,32230294.370998446,99.59917914400015,30252110.506614324,93.4861264110455,58111565.31612089,179.57838478405714,0.0,0.0,-15339573.38794583,-47.402884387966104,-52.8539092820755,667.9560563263288,216150579.8272
4050,TX,5,9,1780,765888,1871079,48548,460743,110188,63085,314670,0.0008516808878456553,0.0008475627700930001,509291,0.0006890516400889828,0.0006767102800919006,0.0009571202975880219,177632,8035,0.002211890525365341,0.002145986937656609,-14569497.101997983,0.0010047929035860677,69241656.18185177,220.04530518273674,25765908.2108272,81.88231547598183,16696986.570832102,53.06189522621191,27217539.78351482,86.49550253762615,19556927.094655927,62.15059298520967,34264906.653651185,108.89155831077377,0.0,0.0,-15451105.951127585,-49.10257079202842,-46.30087743349535,517.1237214930163,162723321.44220746
4060,TX,6,9,1870,819662,2160139,73555,528451,156986,95783,371230,0.0009114785189131381,0.0009785013858986838,602006,0.0008144915610984843,0.0009641162379796993,0.0014532115948937704,230898,11730,0.0028751638135347595,0.003132847141096705,-21358779.51178655,0.0014730192766749346,74103203.58763812,199.61534247673444,29746442.13131999,80.12941338609484,19276477.30220407,51.92596854296277,32172416.66339013,86.66437697220087,27862959.27761331,75.05578557124507,52024975.09719698,140.1421628025671,0.0,0.0,-22556499.415896274,-60.76152093283483,-57.535165562553,515.2363632564172,191271195.13167977
4070,TX,7,9,14350,9291852,21977227,1375396,5556710,1362436,573005,356060,0.010332702380883926,0.00995526078539852,6932106,0.009378879675020131,0.008367285431873605,0.008693583516199168,180016,10924,0.002241576319661813,0.0029175807475993526,-43245689.542325325,0.002982461347746574,840048703.5658631,2359.28973646538,302639927.87611496,849.9689037693506,196118637.47235084,550.80221724527,370465747.1632952,1040.4587630267235,241814548.98114717,679.139889291544,311230289.8799302,874.0950679097068,0.0,0.0,-21006581.382715337,-58.99730770857534,-121.45618587408113,6173.301084125319,2198065584.013661
4080,TX,8,9,5740,3782297,7163702,319720,1268214,354443,231746,367380,0.004205980596452691,0.0032450191099578185,1587934,0.0021484152028075475,0.002176781698611587,0.003516030759845189,251298,11383,0.003129186549964305,0.003040170418337919,-35350641.79228114,0.0024379752960193893,341946222.4916038,930.7698363863134,98648580.94271769,268.5191925056282,63926876.46616902,174.00750303818668,84862400.51089813,230.99352308481173,62908991.08987486,171.23684220663853,125873901.20245776,342.6258947206101,0.0,0.0,-21889227.012033015,-59.58197782141928,-96.22364252893773,1962.3471715918317,720927103.899407
4090,TX,9,9,860,494940,1128603,125096,222209,78738,33051,335940,0.0005503819600650861,0.0005112354342148408,347305,0.00046989065163355364,0.00048356276576284234,0.0005014469835235272,139599,8842,0.0017382999991582384,0.002361520411046638,-9662986.028809011,0.0006664128295730353,44746053.3532915,133.19656293770166,15541557.200131161,46.26289575558481,10071338.054032363,29.9795738942441,18560680.73952537,55.2499873177513,13974963.930546144,41.59958305217046,17951802.010142274,53.43752458814751,0.0,0.0,-17002946.959535792,-50.61304685222299,-28.76402342325716,280.3490572701197,94180462.299324
4100,TX,10,9,5580,2686941,7822243,306728,2790132,818985,246115,411510,0.0029879255145254828,0.003543325506523551,3096860,0.004189935542010299,0.0050297270913444775,0.0037340360155484827,275536,14507,0.0034310004267083887,0.0038745280030596674,-38116197.54990672,0.002628703279303912,242918344.33092174,590.3096992319063,107717095.39831595,261.7605778676483,69803512.47851396,169.62774289449578,165502453.9094068,402.1833100274764,145359112.9398554,353.2334887119521,133678489.35663567,324.84870199177584,0.0,0.0,-27896601.622029606,-67.79082311980171,-92.62520364002509,1941.547493965428,798966209.2417132
4110,TX,11,9,4070,1394731,6149517,239192,1721996,376214,203335,337600,0.0015509653322494394,0.002785612827279872,1961188,0.0026534138791434207,0.002310486453284335,0.0030849814648499715,218696,7213,0.002723223351284107,0.0019264472658764306,-12582978.28647029,0.0008677916059634683,126093481.51187943,373.49964902807886,84682629.94930811,250.8371740204624,54876572.69741348,162.54908974352335,104809848.22616512,310.4557115703943,66773058.49991728,197.78749555662702,110442336.44162898,327.13962216122326,0.0,0.0,-13870420.314310301,-41.08536822959213,-37.271855113952284,1543.911518736765,521224528.7255318
4120,TX,12,9,4310,2096251,7646218,499019,3392138,665433,210977,378770,0.0023310678752341634,0.003463589569876504,3891157,0.005264589621049118,0.004086700473848275,0.003200925244102847,234340,11162,0.0029180239242597838,0.002981145762056387,-26415242.079804704,0.0018217408330899797,189515818.2565375,500.3453764990297,105293122.92424573,277.9869655047805,68232714.52656713,180.14286909355843,207951290.03144014,549.017319300473,118105643.69421515,311.8136169554483,114593123.73888193,302.54012656462214,0.0,0.0,-21464249.486805987,-56.668293388615744,-69.73953079653802,1995.4384497327583,755812221.6052768
4130,TX,13,9,1800,497361,2288749,98729,500998,188511,118980,299420,0.0005530741545236418,0.0010367592402499221,599727,0.0008114081594916175,0.0011577243584637554,0.001805154521788426,178474,6460,0.002222375189290521,0.001725336106690939,-7738326.436035346,0.000533677685243817,44964928.762772076,150.17343117618086,31517480.90359763,105.2617757784972,20424157.032923467,68.21240075119721,32050622.29991889,107.04235622175837,33458233.95960253,111.74348393428139,64624531.880025655,215.83238220568316,0.0,0.0,-12422419.96817476,-41.48827722989366,-25.844387268837572,690.933165568867,206879208.43463016
4140,TX,14,9,2240,951694,2552594,123892,406705,137999,97949,325030,0.0010583004184389665,0.0011562759464259775,530597,0.0007178778597624816,0.0008475091837804679,0.0014860739641507357,196205,10031,0.002443163284370534,0.002679078403439134,-17369325.069220528,0.0011978844875324501,86039824.01908797,264.7134849678121,35150788.77134971,108.14629040811529,22778636.144591756,70.08164213946945,28356175.460618023,87.24171756643393,24493015.411255524,75.35616838831962,53201447.91659634,163.68165374456615,0.0,0.0,-19289364.504761767,-59.346412653483576,-53.43914429197467,656.4354002692584,213361198.149517
4150,TX,15,9,1280,322594,1407585,38039,159437,55456,50107,305950,0.00035873018552801627,0.000637608910014679,197476,0.0002671776286606517,0.0003405783324207395,0.00076021917652759,175944,7277,0.0021908713891352883,0.0019435403790077342,-7176431.444124638,0.0004949263064913543,29164764.083427723,95.32526257044525,19383310.86444624,63.35450519511764,12560895.527289176,41.05538659025716,10553516.332095742,34.4942517800155,9842713.806959372,32.17098809269283,27215846.51968772,88.95521006598372,0.0,0.0,-13993490.728855686,-45.737835361515565,-23.456223056462292,286.16154587653426,87551124.96092565
4160,TX,16,9,1210,477360,1734017,79691,315497,66264,60290,325440,0.0005308326917538883,0.0007854763224366014,395188,0.0005346745564784866,0.0004069547500636158,0.000914714793399094,165294,6243,0.002058256578205158,0.0016673797699801132,-8306991.247125701,0.0005728959480776345,43156697.839591116,132.61030555429915,23878480.202072684,73.37291114206208,15473883.552001048,47.54757728613891,21119644.98090022,64.89566427267766,11760992.276838498,36.138742246922625,32746789.603687566,100.62312439677841,0.0,0.0,-12005134.343856815,-36.888932964161796,-25.525415582367568,392.77397635234945,127824362.8641086
4170,TX,17,9,1910,649789,2110224,103206,613806,145970,89716,326050,0.0007225767637465798,0.0009558908517260528,717012,0.0009700903698739654,0.0008964624059336292,0.001361163582759879,177080,9145,0.0022050169689678354,0.002442445618527653,-12849709.162148386,0.0008861868387688542,58745490.89259694,180.17325837324626,29059081.892472006,89.1246185936881,18831049.77900324,57.755098233409726,38318569.610021636,117.52359947867393,25907763.531481884,79.45948023763805,48729656.262803674,149.4545507216797,0.0,0.0,-17585608.4533991,-53.935311925775494,-39.41024125793095,580.1450524546294,189156294.35283187
4180,TX,18,9,2460,1506692,4933513,1205783,958061,571022,208591,330810,0.0016754679277778816,0.0022347864224705784,2163844,0.0029275998537117384,0.003506883304521702,0.0031647250534070394,133914,8558,0.0016675098395208872,0.002285669721526479,-17864368.09673222,0.0012320253859815324,136215542.52834177,411.7636786322716,67937507.24310558,205.3671510628626,44025292.522670396,133.08331828744716,115640194.22161366,349.56680336632405,101348927.50067718,306.3659729170133,113297156.91197202,342.484075185067,0.0,0.0,-16456821.994990649,-49.74705116227033,-54.001898663076155,1644.8820496256394,544143430.8366578
4190,TX,19,9,2250,612712,2456281,86191,662123,158642,102881,298500,0.0006813464895045844,0.001112648011381029,748314,0.0010124408030017162,0.0009742864218820498,0.0015609018520433271,172334,6767,0.0021459193264631972,0.00180732963374266,-7929996.941559104,0.0005468963407971796,55393469.596722715,185.5727624680828,33824499.545983285,113.3149063517028,21919165.824206274,73.4310412871232,39991411.71856779,133.97457862166763,28156877.592391238,94.32789813196395,55880286.30315111,187.20363920653637,0.0,0.0,-13012773.362947153,-43.593880612888285,-26.5661539080707,717.6647915461178,214222940.27651614
4200,TX,20,9,720,303732,938876,34690,211380,46833,45306,340390,0.00033775531073360147,0.0004252927553213069,246070,0.00033292348986472566,0.0002876209074267977,0.0006873788095826729,172498,8797,0.002147961470030572,0.0023495018158761903,-10132303.743438046,0.0006987795685129688,27459506.7626418,80.67072112177738,12928899.761767728,37.982607484848934,8378267.279829745,24.613729192484342,13150477.849656664,38.633561061302224,8312244.224634454,24.41976622296323,24608161.38305969,72.29401975104936,0.0,0.0,-16916413.07430857,-49.697150545869654,-29.766749150791874,199.15050513776393,67788840.44384347
4210,TX,21,9,7960,4071494,12661274,587268,4561008,811118,358324,405180,0.00452757273227712,0.005735313401703765,5148276,0.006965424524350024,0.004981412576392913,0.005436461496598722,203348,10713,0.0025321085984056435,0.0028612268902445865,-43909808.803848706,0.0030282626761274968,368091663.1341298,908.4645420162145,174353527.41179448,430.31128735819755,112985674.01356418,278.85303818935824,275134268.71182597,679.0420768839182,143962823.45775518,355.3058479139029,194625321.57823426,480.34286385861657,0.0,0.0,-20600833.609761022,-50.843658644950445,-108.37111605668765,2973.10488151857,1204642635.8936942
4220,TX,22,9,5930,3203705,6134629,178171,1078072,322038,226489,391710,0.0035625761453313867,0.002778868849863021,1256243,0.0016996497081242434,0.001977769132575557,0.0034362719993724896,330443,18129,0.004114707602646478,0.00484189137433437,-42957210.62253261,0.0029625662498298354,289637440.61544174,739.4180404264424,84477613.03583583,215.66366198421238,54743716.34230151,139.75572832529554,67136163.47090761,171.3925186257885,57157527.9314336,145.91796975168774,123018537.57753512,314.0551366509283,0.0,0.0,-34861617.895207465,-88.9985394685034,-109.66585132504305,1527.5386649708084,598352170.4557154
4230,TX,23,9,3180,1441753,3952194,152428,922291,194625,102121,355850,0.0016032546209029741,0.0017902678051460866,1074719,0.0014540545377491286,0.0011952729722191724,0.00154937119616369,232656,9046,0.0028970545964094236,0.002416004709152668,-19780565.415531326,0.001364176925209057,130344600.6794118,366.29085479671716,54424141.27644103,152.941242873236,35268275.76137791,99.10995015140624,57435154.24109058,161.4027096841101,34543388.89713408,97.07289278385298,55467488.8226601,155.8732297953073,0.0,0.0,-17395233.905899208,-48.88361361781427,-55.58680740629851,928.220459060517,330307250.356685
4240,TX,24,9,7780,4712488,10215422,346873,2804051,687670,303698,390280,0.005240369301780412,0.004627389526572088,3150924,0.004263082108255866,0.004223267128097409,0.004607680433334186,207618,11112,0.002585279043726926,0.002967791767422556,-40003369.2689731,0.0027588530530326272,426042024.2347475,1091.6317111682574,140672641.60779148,360.4403033919019,91159573.67347014,233.57480186909433,168391743.2761067,431.4639317313382,122052420.00201511,312.7303986932846,164954959.51336384,422.6579878891151,0.0,0.0,-21368100.725442402,-54.750693669781704,-102.4991525801299,2695.24928849308,1051901892.3130792
4250,TX,25,9,8190,4105025,11411195,381874,4084026,797790,289306,357690,0.004564859792330747,0.005169051677813386,4465900,0.006042195364680287,0.004899559791942112,0.0043893262235713765,224811,10476,0.002799367911738356,0.0027979289556802284,-45801296.2826421,0.003158710088458076,371123101.11648977,1037.5551486384572,157139171.00552693,439.3166457142412,101830318.05292371,284.6887473871892,238666716.90487134,667.244588623868,141597277.98712704,395.86591178709784,157137878.80385527,439.3130330841099,0.0,0.0,-20145088.480897643,-56.31996555927659,-128.04746088132768,3079.616648794359,1101548079.1072543
4260,TX,26,9,5240,2977615,6263308,154213,1604962,380639,202547,413410,0.0033111601002529627,0.0028371579598860594,1759175,0.002380097859482175,0.0023376622164292026,0.0030730259953326636,333519,16680,0.004153010246629679,0.0044548926098459535,-53687289.399533495,0.003702571682726448,269197316.15056586,651.1630491535421,86249601.98053621,208.62969444506956,55892011.80975537,135.19753225552205,94013865.4495459,227.41071926065143,67558438.05480395,163.41752268886566,110014330.63290936,266.114343225634,0.0,0.0,-32075226.790890865,-77.5869640088311,-129.8645156129109,1444.4813814075428,597163047.8876923
4270,TX,27,9,1860,502528,2370833,108355,429482,120921,102688,320160,0.0005588199491404767,0.0010739417121927496,537837,0.0007276733084828482,0.0007426260915797793,0.0015579736723265246,172654,7311,0.0021499039968385625,0.001952621095358739,-9387539.01093712,0.0006474164835129049,45432061.86512076,141.90424120789842,32647828.050659586,101.97347592035104,21156651.730197165,66.08149590891169,28743095.685072504,89.77728537316499,21461894.04665562,67.03490144507627,55775457.46928958,174.21119899203393,0.0,0.0,-14058871.88658292,-43.9120186362535,-29.32139870982359,567.7491815013592,181770577.9494752
4280,TX,28,9,950,244400,1043044,49353,204044,43450,31361,322470,0.0002717770861920779,0.0004724788541632305,253397,0.0003428366463252403,0.00026684449912869895,0.0004758064461069661,187269,7581,0.0023318913641384546,0.0020247326663814253,-7707862.249726934,0.0005315767068777196,22095477.107415933,68.51948121504616,14363357.166562207,44.54168501430275,9307833.427015642,28.864184038873823,13542047.529846992,41.994751542304684,7711806.0248194,23.91480145383881,17033870.770629387,52.82311771832849,0.0,0.0,-14578075.197946262,-45.20753929961318,-23.902571556197273,191.54791012688423,61768454.578616366
4290,TX,29,9,350,143005,363355,14740,61196,25797,14591,293120,0.0001590240679660315,0.00016459282068108404,75936,0.00010273856271129275,0.00015843009307302757,0.00022137342097339825,157522,7191,0.0019614788964634707,0.0019205715082375452,-5525441.791688206,0.0003810649511509107,12928656.725638362,44.10704396028371,5003621.748704955,17.07021611867138,3242478.5674173557,11.061949261112703,4058173.227096064,13.84475036536594,4578629.689810497,15.62032508805437,7925168.470847658,27.037283265719356,0.0,0.0,-13828114.859310325,-47.17561019142442,-18.850442793696118,62.715515074086916,18383171.77851636
4300,TX,30,9,1550,1224495,3463955,206439,1130537,291239,66203,339460,0.0013616599147167284,0.00156910493639098,1336976,0.0018088784320940442,0.0017886196796718793,0.0010044263305257956,152595,8882,0.0019001274247777663,0.0023722036067537026,-14004894.182415415,0.0009658547712010631,110702951.06647003,326.11486203520303,47700790.06628579,140.51961959077886,30911367.246902306,91.06041137955077,71450698.06771475,210.48340914309418,51691108.742517315,152.27452054002626,35958462.63282348,105.92842347499995,0.0,0.0,-17079865.96862666,-50.314811667432565,-41.25639009725863,934.8100443989618,317330617.6716716
4310,TX,31,9,2660,1132224,2612366,103441,704671,130028,100851,403230,0.0012590529445038428,0.0011833515118585428,808112,0.0010933452563968106,0.0007985559616273066,0.0015301028633121915,283008,14552,0.0035240424799731713,0.003886546598230115,-29189767.847843315,0.0020130874377822976,102361004.38816242,253.85265081507433,35973885.9604997,89.21430935322198,23312024.783613294,57.81322020587083,43187137.62767402,107.10298744556214,23078267.29102916,57.23350765327272,54777682.506576456,135.84723980501565,0.0,0.0,-27983135.50725683,-69.39745432447197,-72.38987140798878,559.2765895455569,225517099.20245492
