,STATE,CONG_DISTRICT,agi_stub,N1,A00200,A04800,A00650,A01000,A04470,A04475,A00900,A26270,A07180,TOTAL_DIST_POP,TOTAL_INC_PROPORTION,capgains,CAPGAINS_PROPORTION,combined_capgains_dividends,CAPGAINS_DIVS_PROPORTION,CDCTC,ADDITIONAL_CTC,CDCTC_PROPORTION,ADDITIONAL_CTC_PROPORTION,comb_passthrough,PASSTHROUGH_PROPORTION,EITC,EITC_PROPORTION,PREMIUM_TAX_CR,PREMIUM_TAX_CR_PROPORTION,MARGINAL_RATE_TOTAL,MARGINAL_RATE_PER_FILER,CAP_GAINS_AT_DEATH_TOTAL,CAP_GAINS_AT_DEATH_PER_FILER,NIT_TOTAL,NIT_PER_FILER,PASSTHROUGH_LIMIT_TOTAL,PASSTHROUGH_LIMIT_PER_FILER,1031_LIMIT_TOTAL,1031_LIMIT_PER_FILER,CARRIED_INTEREST_TOTAL,CARRIED_INTEREST_PER_FILER,ADDITIONAL_CTC_TOTAL,ADDITIONAL_CTC_PER_FILER,EITC_TOTAL,EITC_PER_FILER,CDCTC_TOTAL,CDCTC_PER_FILER,PREM_TAX_CREDIT_TOTAL,PREM_TAX_CREDIT_PER_FILER,NET_TAX_CHANGE_PER_FILER,avg_tax_paid,pct_change
2690,NH,2,9,3310,1736347,4064113,223431,1342843,253566,86424,168673,493904,102,342930,0.0018409649577869095,1342843,0.002152485924057615,1566274,0.002119110034398274,8141,40208,0.00217429740628033,0.0011499533703746752,662577,0.0012129091705821795,68835,0.0010901058863627446,73992,0.0017556362729373766,0.0,0.0,57639792.935633056,168.08034565547797,24015601.577527154,70.03062309371346,26441419.918691512,77.10442340620976,1721988.739246092,5.021400108611355,1721988.739246092,5.021400108611355,-3104874.100011623,-9.05395882545016,-16569609.472713716,-48.317760104726084,-22395263.2846874,-65.30564046507276,-65134105.72597667,-189.9341140348662,12.64671894250867,10.95955442801738,1.1539446266335578
2710,NJ,1,9,2230,1126163,2218315,74264,385895,133150,72565,115880,578554,122,354370,0.0010048539940530857,385895,0.0006185634178114741,460159,0.0006225778850435335,10336,69718,0.0027605377707055024,0.0019939427247259653,694434,0.0012712263887277484,131118,0.002076450985808242,53322,0.0012651913361656233,0.0,0.0,16934118.473184112,47.78654647172196,25170282.49680942,71.02825435790112,27712735.274264917,78.20282550516386,494850.7342491793,1.3964238909873277,494850.7342491793,1.3964238909873277,-5383645.356760106,-15.192158920789305,-31562054.984285276,-89.06525660830566,-28433539.038266674,-80.23686835303968,-46938598.57174462,-132.4564680185812,-117.14027778395428,8.477142534638936,-13.818368312824834
2720,NJ,2,9,1960,847030,1975684,51070,354156,117288,81287,105431,607357,53,347960,0.0008949468215229923,354156,0.0005676879612289364,405226,0.000548255594359017,8035,77123,0.002145986937656609,0.002205726566439666,712788,0.0013048251024121433,139552,0.0022100160769041,63998,0.0015185048410023545,0.0,0.0,14912552.166565262,42.85708750018755,25835537.02776044,74.24858325025991,28445187.232584726,81.74844014422555,454150.3689831491,1.3051798165971638,454150.3689831491,1.3051798165971638,-5955461.729387098,-17.11536305721088,-33592244.36894232,-96.54053445494402,-22103665.457863074,-63.52358161243555,-56336529.601187356,-161.905189105608,-137.6201977023311,7.502227267502012,-18.34391212040074
2730,NJ,3,9,3200,1612601,3270699,87525,677759,168843,114817,138908,837791,138,377680,0.0014815636884281237,677759,0.0010864015431464177,765284,0.0010354005771432385,11191,46525,0.002988891078944009,0.0013306202884172742,976699,0.0017879388720079994,77523,0.0012276934499672993,57929,0.0013745033740808368,0.0,0.0,28162895.69829609,74.56814154388924,35401189.665758386,93.73329184960386,38977067.409774385,103.20130112734162,869121.2345171341,2.301210640005121,869121.2345171341,2.301210640005121,-3592674.7787266406,-9.51248352766003,-18660940.43950295,-49.40939535983624,-30785578.11312329,-81.51233349164184,-50994075.17839905,-135.01926281084263,0.6516806108641617,10.249666384240626,0.06358066559767772
2740,NJ,4,9,7170,4220547,8084391,252228,1372043,461638,238879,294408,2174514,339,372530,0.0036620735043656196,1372043,0.0021992915364653816,1624271,0.0021975778022760508,12223,72658,0.0032645175281862766,0.002078027058910743,2468922,0.004519592643952471,87890,0.0013918705070446954,63096,0.0014971027445839645,0.0,0.0,59774116.22190858,160.45450358872728,89487934.35025892,240.21671905687842,98527119.63816386,264.48103411312877,1759433.2291723052,4.72293031211528,1759433.2291723052,4.72293031211528,-5610673.059059006,-15.060996588352632,-21156431.70707937,-56.79121602845239,-33624530.540318646,-90.25992682554062,-55542511.82406508,-149.0954066090384,363.3905713315811,15.877835342120097,22.88665699710293
2750,NJ,5,9,10250,6454773,13283117,520213,2790681,710387,326798,505251,2864850,625,367460,0.006016996310679251,2790681,0.004473271686291718,3310894,0.004479515524249932,13112,31771,0.003501951552775788,0.0009086542113552976,3370101,0.006169285092431784,54384,0.000861252539027406,72237,0.001713994721702039,0.0,0.0,121842822.25959817,331.58118505306203,122151844.83014932,332.42215433012933,134490415.0150129,366.0001497170111,3578617.3490333743,9.738794287904463,3578617.3490333743,9.738794287904463,-2453366.3706593034,-6.676553558643943,-13091038.593216572,-35.62575135583893,-36070100.993590616,-98.16061882542485,-63589204.17514565,-173.05068354418344,735.9674703919203,21.912847656887823,33.58611723659682
2760,NJ,6,9,3230,1664736,3718346,132813,941278,188342,119112,111237,863592,156,359330,0.0016843391625496447,941278,0.0015088045628752606,1074091,0.001453204877280014,11315,60769,0.0030220089856359093,0.0017380003075084221,974829,0.0017845156621033565,108346,0.0017158220725482373,69261,0.0016433820399491246,0.0,0.0,39527172.662016384,110.00242858101574,35333410.10964646,98.33136701540774,38902441.43385317,108.26382833009538,1207043.6503002085,3.3591507814549537,1207043.6503002085,3.3591507814549537,-4692600.83027274,-13.059307127912335,-26080495.502733205,-72.58090196402529,-31126692.552049868,-86.62425222511304,-60969473.68211252,-169.67543395239062,-18.623969780012516,11.137525394484179,-1.672182026111112
2770,NJ,7,9,15630,11283134,20640524,788913,4380128,1116526,360709,536625,3525950,908,402680,0.009349760056957002,4380128,0.007021047036452238,5169041,0.006993518791294556,14240,34947,0.0038032176717150107,0.0009994881723657922,4062575,0.007436923517837019,59949,0.0009493826945821191,65137,0.0015455303263909868,0.0,0.0,190223711.12321192,472.39423642398907,147251085.65317297,365.67767371901505,162124932.688847,402.6148124785115,5616837.62916179,13.948638196984678,5616837.62916179,13.948638196984678,-2698618.0653876388,-6.701644147679644,-14430616.95764821,-35.83643825779331,-39173142.01866461,-97.28107186516493,-57339175.10910561,-142.39389865179697,986.37094609305,27.69013360484752,35.62174744871483
2780,NJ,8,9,3960,2906090,4230338,111646,646524,202310,61406,125946,491407,316,396620,0.001916261683076814,646524,0.0010363339642574937,758170,0.001025775601701707,9806,98823,0.002618985427586896,0.002826349033041597,617353,0.0011301224086957748,195917,0.003102640734198152,65728,0.0015595532077471604,0.0,0.0,27901096.36628643,70.347174540584,22376423.692176342,56.41778955215658,24636668.50956789,62.11655617358653,829067.1714059949,2.0903312273864025,829067.1714059949,2.0903312273864025,-7631142.389212312,-19.24043767135372,-47160139.159811914,-118.90509596039513,-26975549.90414503,-68.01358959241851,-57859424.00741965,-145.8812566371329,-158.97819714020036,10.258887600221875,-15.496631149049927
2790,NJ,9,9,3830,2105604,4892869,234501,1069005,388983,152952,190785,1217808,228,381370,0.0022163754728379546,1069005,0.0017135422497248083,1303506,0.001763594776200305,12446,91612,0.003324076344253162,0.002620113613379545,1408593,0.002578561234872119,179716,0.00284607350146825,87557,0.0020774981774999714,0.0,0.0,47969777.9126483,125.7827776507022,51055512.45046796,133.87396085289342,56212634.9202122,147.39658316126648,1370833.7997798466,3.5944982557092757,1370833.7997798466,3.5944982557092757,-7074306.756124771,-18.549720104163335,-43260317.2223174,-113.43398070723286,-34237986.34580757,-89.7762968922767,-77075182.38524894,-202.10080075844704,-9.618480285839354,10.33128195715447,-0.9310054962906614
2800,NJ,10,9,2480,1664385,2710992,76024,377595,135522,41618,97701,515564,259,360460,0.0012280271913799271,377595,0.0006052590827777597,453619,0.0006137295100944731,13657,106644,0.003647510094284544,0.003050030522041307,613265,0.0011226389423373893,226174,0.0035818058944171913,44001,0.0010440284307157194,0.0,0.0,16693442.674569668,46.311498292652914,22228251.058280308,61.66634594207487,24473528.942955088,67.89526977460768,484207.26622220775,1.3433037402824384,484207.26622220775,1.3433037402824384,-8235082.409511529,-22.84603675723112,-54443449.59514131,-151.0388103954428,-37569353.9711308,-104.22613874252568,-38733454.77955319,-107.45562553280028,-207.00688993809953,7.5668506907839985,-27.357073424247996
2810,NJ,11,9,12340,8156726,14835000,537476,2513772,674353,333975,527359,3192211,707,377120,0.006719969437062602,2513772,0.004029405407996437,3051248,0.0041282242150719895,14327,24175,0.0038264536223778763,0.0006914077479309534,3719570,0.006809020783429485,40423,0.0006401590796025455,62752,0.001488940525994246,0.0,0.0,112287698.64995812,297.75057978881557,134818611.5119038,357.4952575092909,148436653.07876277,393.6058895809365,3223524.3263971494,8.547741637667452,3223524.3263971494,8.547741637667452,-1866800.9194135743,-4.950150931834892,-9730418.009958692,-25.801914536377524,-39412472.31049213,-104.50910137487305,-55239693.51438653,-146.47776175855572,784.2082815527366,24.467745014849385,32.05069699217494
2820,NJ,12,9,5850,3807303,6798024,307424,1449470,388488,102993,205872,1058550,284,364910,0.0030793740149927915,1449470,0.002323401747146756,1756894,0.002377011751950247,12395,58590,0.0033104552697266545,0.0016756806598252144,1264422,0.0023146427347853315,100396,0.0015899218503272186,57192,0.0013570162952999572,0.0,0.0,64654719.65304672,177.17990642362972,45829926.14874957,125.59240949480575,50459211.61832023,138.27851146397805,1858721.3977174049,5.093643357861952,1858721.3977174049,5.093643357861952,-4524337.781528079,-12.398503141947545,-24166812.12497372,-66.2267740675063,-34097689.27818454,-93.44136712664641,-50345304.55562841,-137.96636035084927,141.2051094111878,14.809999725959825,9.534443755841219
2840,NM,1,9,1750,566366,1726870,62482,466755,106765,76306,44553,525301,50,321730,0.0007822388690111423,466755,0.0007481764938146247,529237,0.0007160378307210867,5192,78157,0.00138667880277699,0.0022352990839726796,569854,0.0010431710465243094,139301,0.0022060411139132223,46609,0.0011059094367680043,0.0,0.0,19476228.99561356,60.53594316853747,20654786.721181326,64.1991319466053,22741128.814229947,70.68389274929272,598541.1950516998,1.8603835360448195,598541.1950516998,1.8603835360448195,-6035307.526726235,-18.758920606490644,-33531824.931480978,-104.22349464296452,-14282791.668602997,-44.39372041339943,-41029240.10409296,-127.5269328445994,-95.76333357092885,6.922217387250178,-13.834199103211121
2850,NM,2,9,1040,222930,1424777,45876,478096,76796,73541,68262,377607,0,284940,0.0006453965550812095,478096,0.0007663553448528603,523972,0.000708914482998334,3191,98900,0.0008522519375310815,0.0028285512417940556,445869,0.0008162049074723479,189885,0.0030071149303695756,56558,0.001341973136620069,0.0,0.0,19282473.937554684,67.67205003704177,16160857.167952487,56.71670235120547,17793266.982897185,62.44566218466058,613084.2758822882,2.1516258717003165,613084.2758822882,2.1516258717003165,-7637088.3528439505,-26.802443857808488,-45708146.94161755,-160.41323416023565,-8778194.95657014,-30.80716977809412,-49787203.368604556,-174.72872663930846,-201.6139081191383,5.3653716571909875,-37.57687649632313
2860,NM,3,9,1580,489717,1710761,152663,515038,132985,41509,69572,334158,22,308290,0.0007749418020976511,515038,0.0008255708562764119,667701,0.0009033744345355679,4281,87518,0.0011433690205485928,0.0025030247480215587,403730,0.0007390655266318381,160658,0.00254426137126848,48291,0.0011458188892909888,0.0,0.0,24571784.619367447,79.70347601079324,14633497.427310394,47.466662646567826,16111628.48057407,52.261275035110025,660456.6850211296,2.1423227643489233,660456.6850211296,2.1423227643489233,-6758166.819658209,-21.921459728366827,-38672772.8432809,-125.44283902585519,-11776700.911650505,-38.200074318500455,-42509880.792695686,-137.8892626834983,-139.7375765350518,6.496791981575789,-21.508704131413275
2880,NY,1,9,4680,3259104,7848023,294083,1683727,329837,218765,206763,1015480,136,372210,0.003555003350277341,1683727,0.0026988997726880627,1977810,0.002675902822324351,9506,44219,0.002538861459783911,0.0012646684262981934,1222243,0.002237430130203546,75246,0.0011916337259424868,18327,0.00043485168631910614,0.0,0.0,72784556.76722234,195.54702121711492,44301116.57803021,119.02183331460792,48775976.838437304,131.04424072012387,2159119.81815045,5.800810881358507,2159119.81815045,5.800810881358507,-3414604.751005122,-9.17386623412891,-18112832.6343258,-48.66293929321028,-26150273.035774283,-70.25677181100531,-16132997.562438838,-43.343804740439104,285.7773349357801,15.367080411595605,18.59672281796221
2890,NY,2,9,2310,1270440,2602778,63154,487542,118961,104360,62648,767313,78,387890,0.0011790083324205545,487542,0.0007814966398803864,550696,0.0007450710536617424,12496,60379,0.0033374303388869924,0.0017268462631777884,829961,0.0015193212383248383,103414,0.0016377164252533865,16282,0.00038632919499359883,0.0,0.0,20265932.659599394,52.24659738482403,30082560.518831797,77.554359531908,33121202.995481476,85.38813322199974,625197.3119043092,1.6117902289419919,625197.3119043092,1.6117902289419919,-4662484.910580029,-12.020121453453372,-24893289.663851477,-64.17615732256948,-34375532.49053602,-88.62185797658104,-14332813.134262517,-36.95071575514326,16.64381808886862,9.751390858233004,1.7068147847664632
2900,NY,3,9,16380,9726158,23478159,958362,5514797,1202077,747487,742533,6237688,939,374670,0.010635154089551483,5514797,0.008839844208544978,6473159,0.008757941580563488,11928,34197,0.003185728959846675,0.0009780380871145735,6980221,0.012777947413795397,57526,0.000911010840690103,19636,0.00046591082624335503,0.0,0.0,238216010.99132687,635.8022019145565,253003358.79314885,675.2698609260118,278559253.62073964,743.4789377872252,7071875.366835983,18.874944262513633,7071875.366835983,18.874944262513633,-2640702.8352093482,-7.048076534575355,-13847364.778489565,-36.95882984623686,-32813008.28642075,-87.57842444396603,-17285291.653628472,-46.134709620808906,1914.580848707234,30.940686470760937,61.8790682138394
2910,NY,4,9,6630,3726324,8413671,458910,1583460,478191,223868,280031,1793519,392,387240,0.0038112310059656178,1583460,0.002538178596684997,2042370,0.002763250083289388,14787,54997,0.003949310373009119,0.001572920451415042,2073550,0.0037958272180602082,96656,0.0015306933181125507,15928,0.0003779297026076675,0.0,0.0,75160402.26547135,194.09255827257348,75157378.91759212,194.08475084596665,82749033.35371254,213.68927113343804,2030542.8773479974,5.243628957101532,2030542.8773479974,5.243628957101532,-4246885.218820614,-10.967062335555763,-23266538.43531077,-60.082993583593556,-40677896.84199393,-105.0456999328425,-14021191.966744464,-36.20801561497899,400.0500666992104,16.256058258444376,24.609290907985045
2920,NY,5,9,520,213693,471860,17949,90386,29199,13853,24917,124186,36,371470,0.00021374349703891875,90386,0.00014488260558521851,108335,0.00014657319573493336,12488,95365,0.0033352936997455796,0.002727449839976644,149103,0.0002729469873860921,194927,0.003086962593317799,9052,0.0002147802403317809,0.0,0.0,3986790.9239901872,10.732470789000962,5404350.350244624,14.548551296860106,5950244.325016808,16.018101932906582,115906.08446817481,0.3120200405636386,115906.08446817481,0.3120200405636386,-7364114.567936939,-19.824251131819363,-46921831.418430544,-126.31391880483093,-34353525.107379474,-92.47994483371329,-7968346.916309072,-21.450849103047545,-218.1457997735162,4.6964492421999084,-46.4490913291192
2930,NY,6,9,1630,804307,1621676,45517,327501,124194,37932,52735,436550,133,382600,0.0007345880119189708,327501,0.0005249618105875318,373018,0.0005046793771786899,9550,77149,0.0025506129750616823,0.0022064701693950413,489285,0.0008956819562530872,167531,0.002653105676592387,17290,0.000410246393651844,0.0,0.0,13727279.059260366,35.87893115332035,17734502.733811125,46.35259470415872,19525866.6463173,51.03467497730606,419969.44847002544,1.0976723692368673,419969.44847002544,1.0976723692368673,-5957469.457366612,-15.571012695678546,-40327206.28420428,-105.40304831208647,-26271313.643135328,-68.66522123140442,-15220141.204483412,-39.78081862123213,-93.9585552871427,7.145350235232619,-13.149608093924854
2940,NY,7,9,5140,3709053,6753133,177284,1431912,396820,71789,251219,1352749,574,364910,0.0030590392561118222,1431912,0.002295257468288689,1609196,0.002177181892129707,8907,109742,0.002378880604070618,0.0031386336741856748,1603968,0.0029362134461660416,227726,0.0036063841516356847,14430,0.00034238608793499763,0.0,0.0,59219347.46592803,162.2848030087639,58137026.23408762,159.31880801865563,64009453.12641971,175.41161690942891,1836205.9746309512,5.031942053193805,1836205.9746309512,5.031942053193805,-8474310.920301322,-23.223016415832184,-54817039.10486241,-150.2207095033362,-24502470.221927367,-67.14661210141506,-12702523.862388412,-34.81001853166099,231.6787554909916,12.07428407004467,19.187784066284145
2950,NY,8,9,1830,1031010,1911396,38848,355758,90900,49074,58438,458958,203,364690,0.0008658255950201355,355758,0.0005702558581836365,394606,0.0005338871322857721,12707,91619,0.0033937841962417585,0.002620313814175223,517396,0.0009471417710281785,202217,0.0032024107216185823,9597,0.00022771166222537576,0.0,0.0,14521729.998173002,39.81938083899477,18753407.066357933,51.42287166184412,20647690.60841429,56.617101122636456,456204.6865469092,1.2509382942962768,456204.6865469092,1.2509382942962768,-7074847.298273101,-19.399619672250683,-48676642.96860245,-133.47402716993184,-34955977.22129011,-95.8512084819713,-8448102.66856144,-23.16516128372437,-121.5287863958103,7.038917985138062,-17.265265293956485
2960,NY,9,9,3320,1938075,3778225,86857,686677,392849,105196,154745,1136111,380,360780,0.0017114631969225378,686677,0.0011006964901139678,773534,0.0010465625180193468,12760,89784,0.0034079394305536193,0.002567832605593908,1290856,0.0023630326442074354,181949,0.0028814364192317134,11437,0.0002713700407285217,0.0,0.0,28466500.490126234,78.9026567163541,46788046.35530722,129.68580951080222,51514111.643722095,142.78538622906507,880557.1920911743,2.4407040082354188,880557.1920911743,2.4407040082354188,-6933148.035103551,-19.217107475756837,-43797833.57232204,-121.39762063396542,-35101776.13470228,-97.29412975969366,-10067828.511028154,-27.905727897965946,90.44067470531033,9.26148345251954,9.765247130113524
2970,NY,10,9,26540,25354307,60935816,3635834,20012893,5429368,661786,1691363,9063734,1759,406270,0.02760275167795553,20012893,0.03207930523685284,23648727,0.03199584152354275,8853,80906,0.0023644582898660806,0.0023139207964468136,10755097,0.019688211003099847,149812,0.002372498627845943,13912,0.0003300953052911772,0.0,0.0,870286889.4403627,2142.1391917699134,389826577.861377,959.5258765386984,429202999.86757666,1056.4476822496779,25663444.18948227,63.16844509681313,25663444.18948227,63.16844509681313,-6247586.150406397,-15.37791653434021,-36061979.14325833,-88.76357876106613,-24353920.38562063,-59.945160572084156,-12246535.826302674,-30.14383495287044,4090.2191499315554,58.59157949147119,69.80899278414134
2980,NY,11,9,3030,1647286,5335916,219889,1474390,369599,191149,138883,1383285,117,383760,0.002417067235506123,1474390,0.0023633468108865347,1694279,0.0022922960031069107,10422,83930,0.0027835066414756914,0.0024004075401797276,1522168,0.0027864708952570574,164037,0.0025977729248388977,12408,0.00029440932634077963,0.0,0.0,62350451.28450797,162.4725122068688,55172123.72608974,143.76726007423844,60745065.51660385,158.2892055362827,1890677.4487092278,4.92671838833966,1890677.4487092278,4.92671838833966,-6481100.358485265,-16.88842077987613,-39486148.45755124,-102.89281962046915,-28670118.40719962,-74.70845947258604,-10922586.007242924,-28.46202315833574,251.43069156280222,11.027003856577027,22.80136062642592
2990,NY,12,9,30140,24673014,66710449,4199757,21898410,7682227,954751,1605013,12670409,1698,453170,0.030218549269479165,21898410,0.03510166064405334,26098167,0.03530984206409728,6858,24245,0.001831633903976232,0.0006934097558877338,14275422,0.02613249517826698,51840,0.0008209644679166801,14687,0.00034848402449766527,0.0,0.0,960427704.143446,2119.354114666562,517423404.5296862,1141.7865360233163,569688394.8862201,1257.1185093590045,28081328.51524267,61.96643316027687,28081328.51524267,61.96643316027687,-1872206.3408968812,-4.131355431508885,-12478659.912333537,-27.536376883583504,-18865829.21095519,-41.630799062063225,-12928757.30886338,-28.529596638928837,4540.363898353353,59.39302469272017,76.44607968433485
3000,NY,13,9,1350,892770,1812517,33015,303545,78877,13782,57321,344761,112,375450,0.0008210353113688167,303545,0.000486561973229982,336560,0.000455353069244004,11143,106274,0.0029760712440955314,0.0030394484799840388,402082,0.0007360487084912756,249038,0.003943891766223653,10007,0.00023743988787009848,0.0,0.0,12385603.483436909,32.98868952839768,14573764.428127257,38.81679165834933,16045861.84510981,42.73767970464725,389249.5785839856,1.0367547704993625,389249.5785839856,1.0367547704993625,-8206510.895956905,-21.85779969624958,-59947154.84659952,-159.66747861659215,-30653533.814183973,-81.6447830981062,-8809019.839980653,-23.462564495886674,-170.01595547444163,5.905928885337595,-28.787335366758853
3010,NY,14,9,570,296271,685392,19941,236069,45385,18227,19868,121107,32,359700,0.00031046938270355316,236069,0.00037840253820167893,256010,0.0003463719374172732,8388,96469,0.0022402661397714543,0.002759024365466438,140975,0.00025806792315885216,187175,0.002964197999272851,10896,0.00025853352835341194,0.0,0.0,9421316.69774983,26.192150952876926,5109744.878545273,14.205573751863422,5625880.724862977,15.640480191445585,302722.0305613431,0.8415958592197473,302722.0305613431,0.8415958592197473,-7449365.786759383,-20.70994102518594,-45055809.58894733,-125.25940947719582,-23074741.23964598,-64.14996174491515,-9591593.901911583,-26.66553767559517,-179.06345330826665,5.136847372810675,-34.858628320562765
3020,NY,15,9,30,11143,26614,79,5770,0,0,0,0,0,331410,1.2055629699897815e-05,5770,9.248917246329197e-06,5849,7.913477840528226e-06,12984,159098,0.0034677653265131813,0.004550220884397883,0,0.0,367476,0.005819535856715855,4089,9.702125527139329e-05,0.0,0.0,215246.59726236772,0.649487333702567,0.0,0.0,0.0,0.0,7399.133797063358,0.022326223701950327,7399.133797063358,0.022326223701950327,-12285596.387874283,-37.0706870277731,-88456945.022081,-266.9109110228448,-35717982.86308577,-107.77581504204994,-3599488.570568691,-10.861134457525997,-421.9244077690874,2.074741257053197,-203.36242234289804
3030,NY,16,9,11790,9005681,20590143,1077858,4967089,1563616,181035,455138,2437973,1035,365950,0.009326938433754532,4967089,0.007961905566057546,6044947,0.008178586789479837,14682,69927,0.003921266984278075,0.001999920148482638,2893111,0.005296110283653342,141301,0.002237714125792724,10060,0.00023869743899002606,0.0,0.0,222457560.67385158,607.8905879870244,104862983.61633617,286.550030376653,115455204.18364285,315.4944778894462,6369524.452846037,17.40545006926093,6369524.452846037,17.40545006926093,-5399784.400903123,-14.755525074198998,-34013254.7120494,-92.94508733993551,-40389049.93806417,-110.3676730101494,-8855674.986529967,-24.199139189861913,1002.4785717774997,25.643650771963383,39.09266198842193
3040,NY,17,9,11030,7461094,15580499,609728,3412114,1002004,340582,446405,3570358,706,357750,0.007057666133750215,3412114,0.005469386485449099,4021842,0.005441401529339326,13285,69384,0.0035481563742088425,0.0019843902867607557,4016763,0.0073530603669538595,103784,0.0016435759324510942,14200,0.00033692879062210436,0.0,0.0,148006121.59802967,413.7138269686364,145590595.26568642,406.96183163015075,160296715.99959412,448.0690873503679,4375509.188359279,12.230633650200641,4375509.188359279,12.230633650200641,-5357853.774254041,-14.976530466118913,-24982354.173256632,-69.83187749337982,-36546010.65435108,-102.15516604989818,-12500058.132080073,-34.94076347192193,1071.3016757682376,23.831765199161424,44.95267836080954
3050,NY,18,9,5140,3239853,6833132,303123,1744976,445567,153494,248581,1344158,227,353820,0.00309527726318938,1744976,0.002797077750577216,2048099,0.0027710012056262638,10841,60154,0.002895413116507193,0.0017204112376024228,1592739,0.0029156577113963965,97617,0.0015459122003206513,21046,0.0004993664315093527,0.0,0.0,75371232.79303437,213.0214029535763,57730022.68564865,163.16212392077512,63561338.10844144,179.64314653903523,2237662.2004617727,6.324295405748043,2237662.2004617727,6.324295405748043,-4645110.341526542,-13.128456111939805,-23497865.4448739,-66.41191974697276,-29822755.10002409,-84.28792917309391,-18526494.608996984,-52.361354951661816,352.28560424121446,14.220482166073145,24.77311248149435
3060,NY,19,9,1880,801844,2331223,111518,721064,139688,75227,80388,497332,37,323370,0.0010559991446563795,721064,0.00115581651045184,832582,0.0011264522495166131,6043,50256,0.00161396379144479,0.001437327312513671,577720,0.0010575704952461929,91738,0.0014528093819008564,23373,0.0005545800438880596,0.0,0.0,30639501.186851878,94.75059896357695,20939895.80587462,64.75522097249163,23055036.796367005,71.29615238385442,924653.2083614719,2.859427925786164,924653.2083614719,2.859427925786164,-3880783.7437869115,-12.00106300456725,-22082702.604893018,-68.2892742211492,-16623827.051881338,-51.40806831765884,-20574919.62824701,-63.62655666341037,41.195865964709625,8.264427745307232,4.984720930992683
3070,NY,20,9,2750,1673668,5385556,396368,1799870,475475,120185,206899,939912,99,360910,0.002439553199972303,1799870,0.0028850690960399534,2196238,0.0029714277219227265,9125,55842,0.0024371040206741202,0.0015970875474647487,1146811,0.002099344798905667,106956,0.0016938093292919838,12187,0.0002891655754444779,0.0,0.0,80822834.03629816,223.9417972245107,41567027.018332206,115.172832612929,45765716.61614354,126.80645206878042,2308055.2768319626,6.395099268050103,2308055.2768319626,6.395099268050103,-4312136.378154822,-11.94795483127323,-25745901.805238154,-71.3360721654655,-25102171.412943438,-69.55244081057171,-10728042.84899013,-29.724980878862123,296.1498317561477,11.37155523537724,26.043036825325082
3080,NY,21,9,1030,390672,1066603,61695,230598,41470,40880,42570,265167,25,313130,0.00048315062766965167,230598,0.00036963289760294976,292293,0.0003954614769091326,5492,63527,0.0014668027705799747,0.0018168794210055709,307737,0.0005633413617246723,113315,0.001794513670562859,17793,0.00042218126560134527,0.0,0.0,10756552.171928406,34.351713894958664,11154158.962148512,35.62149574345643,12280841.685597857,39.21962662663385,295706.3180823598,0.9443563953704844,295706.3180823598,0.9443563953704844,-4905574.436715041,-15.666255027352989,-27276607.792555455,-87.1095321194247,-15108068.536973739,-48.248550241030046,-15662924.95380991,-50.02051848692208,-89.96330681893991,5.810382269345,-15.48319932297353
3090,NY,22,9,1140,428975,1181743,61209,233251,51832,59946,59927,361800,21,310670,0.0005353068313085724,233251,0.00037388547601794307,294460,0.00039839334671259037,4891,66881,0.0013062877550813286,0.0019128042022490215,421727,0.0007720107184253466,125600,0.001989065146032697,17900,0.0004247200952208217,0.0,0.0,10836299.030582458,34.880416617576394,15285812.224821864,49.20273030811428,16829833.661672555,54.172703066509655,299108.38081435446,0.962784886903642,299108.38081435446,0.962784886903642,-5164571.346072358,-16.623978324499816,-30233790.219696995,-97.31802304598769,-13454763.877337685,-43.30886109807089,-15757115.532692485,-50.719784764195076,-67.78922746674584,5.897383075288892,-11.494798048781169
3100,NY,23,9,1210,502117,1151496,60008,258336,53878,40955,57568,253439,19,302660,0.0005216055225412766,258336,0.00041409502352646437,318344,0.00043070750378955674,4558,63518,0.0012173501508200154,0.0018166220199825561,311007,0.0005693274025739679,117454,0.0018600609686474873,18694,0.000443559634640114,0.0,0.0,11715244.103075944,38.707606234969745,11272682.570964564,37.245366321828335,12411337.3761125,41.007524536154435,331276.0188211715,1.0945484002549775,331276.0188211715,1.0945484002549775,-4904879.453952902,-16.205905814950444,-28272926.723441806,-93.41481108650567,-12538706.553446159,-41.42835707872252,-16456062.44514823,-54.371447978418786,-86.27092806513494,5.848106786493094,-14.751941305926222
3110,NY,24,9,1820,709937,2128988,108693,560994,108345,98241,80383,598602,50,332330,0.0009643905825327291,560994,0.0008992351961329639,669687,0.0009060614181210165,6389,65309,0.001706373434310899,0.0018678448235624667,678985,0.0012429455492535076,124021,0.001964059303153831,16178,0.0003838615475129862,0.0,0.0,24644870.57289165,74.15782677727454,24610321.87521945,74.05386776763895,27096212.973726466,81.53405643103682,719388.1569063711,2.1646801579946775,719388.1569063711,2.1646801579946775,-5043181.02361866,-15.175220484514368,-29853701.407938227,-89.8314970298746,-17575646.37340226,-52.88612636055204,-14241263.412731789,-42.85277709725811,33.32949031974053,7.448030572021786,4.47494005260147
