,STATE,CONG_DISTRICT,agi_stub,N1,A00200,A04800,A00650,A01000,A04470,A04475,A00900,A26270,A07180,TOTAL_DIST_POP,TOTAL_INC_PROPORTION,capgains,CAPGAINS_PROPORTION,combined_capgains_dividends,CAPGAINS_DIVS_PROPORTION,CDCTC,ADDITIONAL_CTC,CDCTC_PROPORTION,ADDITIONAL_CTC_PROPORTION,comb_passthrough,PASSTHROUGH_PROPORTION,EITC,EITC_PROPORTION,PREMIUM_TAX_CR,PREMIUM_TAX_CR_PROPORTION,MARGINAL_RATE_TOTAL,MARGINAL_RATE_PER_FILER,CAP_GAINS_AT_DEATH_TOTAL,CAP_GAINS_AT_DEATH_PER_FILER,NIT_TOTAL,NIT_PER_FILER,PASSTHROUGH_LIMIT_TOTAL,PASSTHROUGH_LIMIT_PER_FILER,1031_LIMIT_TOTAL,1031_LIMIT_PER_FILER,CARRIED_INTEREST_TOTAL,CARRIED_INTEREST_PER_FILER,ADDITIONAL_CTC_TOTAL,ADDITIONAL_CTC_PER_FILER,EITC_TOTAL,EITC_PER_FILER,CDCTC_TOTAL,CDCTC_PER_FILER,PREM_TAX_CREDIT_TOTAL,PREM_TAX_CREDIT_PER_FILER,NET_TAX_CHANGE_PER_FILER,avg_tax_paid,pct_change
2250,MI,6,9,2330,1148137,2748590,138561,619918,156163,144592,53499,865786,47,336290,0.0012450583616458307,619918,0.0009936863572807457,758479,0.0010261936671236121,6107,75637,0.0016310569045760934,0.0021632267975285843,919285,0.0016828371749677985,127004,0.0020112996003721073,73236,0.0017376983739436926,36480209.99622284,108.47842634697088,16624337.407402515,49.43452795920936,26757111.081987996,79.5655864937643,0.0,0.0,695580.450096522,2.0683946893946357,695580.450096522,2.0683946893946357,-216755325.11236414,-644.5488272394782,-24336725.164502498,-72.36826894793927,-14027089.379354402,-41.71128900459247,-54911268.61662069,-163.28546378607953,-680.2985187993556,7.482651877843528,-90.91676719770305
2260,MI,7,9,1480,744807,1537095,64913,277770,89831,72395,44897,423326,28,333880,0.0006962744470415733,277770,0.00044524640268853746,342683,0.00046363725881787206,6022,62732,0.001608355113698581,0.0017941423306392788,468223,0.0008571259952843215,106018,0.0016789546867204974,59117,0.0014026915010709115,20400841.2983181,61.102316096555946,7510923.5928495275,22.495877539383994,13628303.325020712,40.81796850671113,0.0,0.0,311672.48188197624,0.9334865277404344,311672.48188197624,0.9334865277404344,-179773061.53005573,-538.4361493053065,-20315351.70931802,-60.846267249664606,-13831853.977807797,-41.42762063558104,-44325051.433840804,-132.75743211285732,-647.1843341052775,6.834332694381215,-94.69605344752301
2270,MI,8,9,3780,2013966,4040758,113861,733346,179559,184555,119445,1199813,98,352020,0.0018303855923536372,733346,0.0011755037204378737,847207,0.00114623932652426,7705,46984,0.0020578505730733257,0.00134374774059102,1319258,0.0024150251617003084,83422,0.001321112998505889,50574,0.0011999884969663597,53630297.85596157,152.35014446895508,18569077.08969301,52.75006275124428,38398900.0710349,109.08158647529942,0.0,0.0,822852.6043065116,2.3375166306076687,822852.6043065116,2.3375166306076687,-134643523.6072202,-382.4882779592643,-15985467.281921256,-45.41067917141429,-17697514.928430602,-50.274174559486966,-37919636.504136965,-107.7201196072296,-267.03642434068104,11.045150843702062,-24.176801939553865
2280,MI,9,9,3530,1844498,4790040,233349,1321709,299563,187617,167039,1301355,97,375730,0.002169795915221257,1321709,0.002118609560611528,1555058,0.0021039352066568886,6378,67829,0.0017034355554914563,0.001939917110006562,1468394,0.002688032558672953,138163,0.0021880191701537863,54778,0.0012997384008941995,63575020.315982826,169.20400371538824,34083750.3478416,90.71341215192186,42739717.68289995,113.75114492561134,0.0,0.0,1483026.6924280697,3.9470542475396417,1483026.6924280697,3.9470542475396417,-194379694.42265752,-517.3387656632623,-26475031.958860815,-70.46291741106863,-14649545.777226524,-38.98955573743519,-41071733.468256705,-109.31182888844836,-354.54039841221373,9.473810981289756,-37.42320794793258
2290,MI,10,9,1770,683038,1865311,59896,315797,88934,136790,55571,790188,13,360470,0.0008449499771227961,315797,0.0005062010952580627,375693,0.0005082985519476099,5532,55610,0.0014774859662870393,0.001590452321093705,845759,0.0015482409549417103,99123,0.001569761978265916,76862,0.0018237338524504357,24757034.329697926,68.67987441312155,8234436.541551281,22.843611234086833,24617031.183573194,68.29148385045411,0.0,0.0,354340.7666806439,0.9829965508381943,354340.7666806439,0.9829965508381943,-159363322.57358924,-442.0987116087032,-18994119.937017582,-52.69265108613084,-12706379.310068538,-35.24947793177945,-57629989.73743377,-159.87457968051092,-528.1344577077855,7.342006269592477,-71.93326160658536
2300,MI,11,9,6220,3926132,8589665,364574,1615584,473261,325421,216629,2541715,227,383070,0.0038909529002093923,1615584,0.002589671182061267,1980158,0.002679079578345818,8954,33715,0.002391433359026419,0.0009642528323264567,2758344,0.005049406685140491,59043,0.0009350348202007049,52075,0.0012356032937778933,114004919.9761352,297.60858322535097,43401089.169202246,113.29806345890371,80285566.29373382,209.58458321908222,0.0,0.0,1812769.827442887,4.732215593606617,1812769.827442887,4.732215593606617,-96618133.79911096,-252.2205701284647,-11313921.32442853,-29.534866537260893,-20566326.887627203,-53.68816897075522,-39045064.08338143,-101.92670813005829,192.58534732401108,15.923175920849975,12.094656762024327
2310,MI,12,9,2520,1340997,2934030,119521,804494,145219,81941,87122,478644,113,348190,0.00132905911206099,804494,0.0012895491215196466,924015,0.001250157672562094,5977,68992,0.0015963365185281335,0.0019731790422027854,565766,0.001035687580165924,135307,0.002142790109189858,42003,0.000996621126232412,38941431.98338701,111.83960476575149,20252554.295505922,58.1652382190928,16467432.52463819,47.29438675619113,0.0,0.0,902684.3850637526,2.592505198494364,902684.3850637526,2.592505198494364,-197712540.0287191,-567.8294610089868,-25927760.321197283,-74.46440254228233,-13728494.059341948,-39.428168699106664,-31493227.58894422,-90.44839768213969,-549.6861897944913,8.479502570435681,-64.8252872416133
2320,MI,13,9,250,124537,838610,120640,197314,90343,46285,-5934,-5347,0,279130,0.00037987418736872724,197314,0.0003162809111858231,317954,0.00043017984840268615,4777,114429,0.0012758406473161942,0.0032726824069489583,-11281,-2.0650925633303855e-05,267294,0.004233003018659743,21916,0.0005200092517798619,11130313.689903708,39.87501769750191,6968913.5441235155,24.966551585725345,-328349.7175695313,-1.1763325961721467,-0.0,-0.0,221396.63783007616,0.7931667603986535,221396.63783007616,0.7931667603986535,-327922777.1762856,-1174.803056555317,-51219336.52578289,-183.4963512549095,-10972229.56691927,-39.30867182645817,-16432292.356243636,-58.86967490503936,-1391.2261843338715,3.6769068176118656,-378.36862704001476
2330,MI,14,9,3120,1514865,6244072,214522,1967753,301229,159791,107079,1174401,68,302580,0.0028284444221650393,1967753,0.0031541741175417706,2182275,0.0029525363061102296,6150,98566,0.0016425413399611879,0.002818998803828846,1281480,0.002345868999252391,230097,0.0036439325072188337,33904,0.0008044530786797061,82873421.56943566,273.88929066506597,47831088.15898572,158.07749408085704,37299317.08811302,123.27092698827754,0.0,0.0,2207921.8822792396,7.296985532022076,2207921.8822792396,7.296985532022076,-282463680.14365035,-933.5173512580155,-44091583.33734789,-145.71876309520752,-14125855.523666216,-46.684696687375954,-25420717.286278713,-84.01321067578397,-640.1023389181382,10.936238350188379,-58.530393945475076
2350,MN,1,9,2170,1070949,1972380,68152,286249,99979,87337,35824,443695,61,327620,0.0008934501731225841,286249,0.0004588376625380392,354401,0.0004794912737495373,10279,63742,0.002745314216822935,0.0018230284454442535,479519,0.0008778043798206037,87257,0.0013818459987848333,56575,0.0013423765020736307,26178090.072491717,79.90382172178657,7767758.634742504,23.70965946750047,13957089.639147598,42.60145790595079,0.0,0.0,321186.36377662746,0.9803625046597505,321186.36377662746,0.9803625046597505,-182667450.2335142,-557.558910425231,-16720336.585296484,-51.03576272906564,-23609702.26467724,-72.0642887023907,-42419097.46552673,-129.47651994849744,-661.9598177006275,7.344792747695501,-90.12641206361114
2360,MN,2,9,3340,1529756,3519705,100568,697092,200051,153935,72736,952444,102,360800,0.0015943586132441136,697092,0.0011173910261833818,797660,0.001079204092028679,11979,50229,0.0031993500343731824,0.001436555109444627,1025180,0.0018766878770277854,69103,0.0010943500699545977,24218,0.0005746296796680369,46714707.36805253,129.47535301566666,17483106.2908646,48.45650302346065,29839337.244741786,82.70326287345284,0.0,0.0,782173.7183283672,2.1678872459211953,782173.7183283672,2.1678872459211953,-143942821.96635163,-398.95460633689476,-13241635.846450632,-36.70076454116029,-27514410.29560937,-76.25945203882863,-18158297.877509966,-50.32787660063738,-297.2718061130985,10.723093126385809,-27.722579913216997
2370,MN,3,9,8640,5508625,11336365,532792,2800265,713803,372575,227964,2551224,415,374410,0.005135155128236346,2800265,0.004488634185925829,3333057,0.004509501232812016,11141,44889,0.002975537084310178,0.001283830502455949,2779188,0.005087563576719304,64123,0.0010154842703746388,18047,0.00042820802002514915,150460045.25732493,401.8590455845862,73053919.97155467,195.11743802664103,80892260.86983694,216.0526184392429,0.0,0.0,3142043.93014808,8.39198720693379,3142043.93014808,8.39198720693379,-128639816.34608608,-343.58007624285165,-12287359.67153313,-32.81792599431941,-25589618.925067533,-68.34651565147173,-13531373.432794712,-36.140523577881766,348.9280349978131,18.611003979594564,18.748479951988834
2380,MN,4,9,4090,2166649,4371598,302171,862471,279404,158525,78487,1120713,150,355710,0.0019802497439247724,862471,0.0013824823061280398,1164642,0.001575716987373649,8247,70245,0.0022026078749040516,0.002009014984629155,1199200,0.002195247763448097,110125,0.001743995216615054,16002,0.00037968552869964184,58021317.49699583,163.11410277190922,25526615.195453115,71.76243343019064,34904439.43882474,98.12611239162447,0.0,0.0,967737.6142896279,2.720580288126923,967737.6142896279,2.720580288126923,-201303301.45984134,-565.9197139800436,-21102342.12104215,-59.32456810615994,-18942427.724174842,-53.25244644281815,-11998062.706908682,-33.72989993789515,-373.7828192969387,10.706983216665261,-34.91019008184782
2390,MN,5,9,4490,2809067,6100944,676028,1607322,526113,154739,108374,1126255,250,366880,0.0027636101932747193,1607322,0.00257642775844096,2283350,0.0030892869938741875,7232,68927,0.0019315217838372864,0.001971320034814346,1234629,0.0022601038616895937,111419,0.0017644876553010915,16579,0.0003933762267411175,80973778.66294928,220.7091655662595,50046449.300761834,136.4109499039518,35935651.40086454,97.94933329934732,0.0,0.0,1803499.4309086718,4.915774724456694,1803499.4309086718,4.915774724456694,-197526267.48839748,-538.3947543839879,-21350300.62914321,-58.19423416142392,-16611087.341000663,-45.27662271315052,-12430688.765019313,-33.882165190305585,-210.84677823039593,11.844077082424771,-17.80187487493373
2400,MN,6,9,2310,936750,2375081,74293,492223,123153,173243,31861,976742,80,350650,0.0010758659744218458,492223,0.000788999964253015,566516,0.0007664749208932618,12922,54927,0.003451206373167231,0.0015709184434582616,1008603,0.0018463421280495672,74700,0.0011829869936993828,20865,0.000495071775797902,31522873.050560083,89.89839740641689,12416893.718470842,35.411075769202455,29356839.83598812,83.7212030115161,0.0,0.0,552299.9749771105,1.5750747896110382,552299.9749771105,1.5750747896110382,-157406028.0345178,-448.8978412505855,-14314142.623762531,-40.82173855343657,-29680374.809238188,-84.6438751154661,-15644268.115213702,-44.615052374771714,-406.79768152790234,8.633443604734065,-47.11882073392346
2410,MN,7,9,1230,330540,1168022,42342,214599,69649,93902,14071,511800,25,314540,0.0005290914824278217,214599,0.00034398758962651637,256941,0.0003476315455331104,9286,69394,0.0024801038833950555,0.0019846762878974384,525871,0.0009626560512109859,94479,0.0014962172446817132,51285,0.001216858663877086,15502380.435135176,49.28587917318998,5631631.037636388,17.90433979028546,15306231.214254675,48.6622725702762,0.0,0.0,240791.31273856145,0.7655347896565189,240791.31273856145,0.7655347896565189,-198864564.04732332,-632.2393464974989,-18104228.66064873,-57.557794432023684,-21328893.397197478,-67.80979651935358,-38452733.77851592,-122.250695550696,-762.4740718865075,5.930574807655624,-128.5666392576736
2420,MN,8,9,1290,458484,1247991,36667,277687,84460,81988,11961,447452,36,316460,0.0005653159000828577,277687,0.00044511335933820033,314354,0.0004253091832931116,7564,57272,0.0020201923082059227,0.001637985710010406,459413,0.0008409984662683294,89048,0.0014102091809229268,44432,0.001054254931332489,16563755.87242773,52.3407567225802,6890008.769348408,21.77213161015107,13371875.613666438,42.254552277274975,0.0,0.0,311579.35153674026,0.984577360603995,311579.35153674026,0.984577360603995,-164126168.14304268,-518.6316379417389,-17063531.089167412,-53.920024929429985,-17373653.850570936,-54.89999952781058,-33314455.83010665,-105.27224872055442,-614.3873157883196,6.120628199456488,-100.37978059880801
2440,MS,1,9,1210,412706,1083322,35953,179081,114748,59639,57485,435182,32,314480,0.0004907240128410875,179081,0.0002870546532738092,215034,0.0002909329447700712,9083,110269,0.0024258866651817026,0.0031537059340888646,492667,0.000901873023577955,231382,0.0036642824173514135,80648,0.0019135657116965826,14378213.576243863,45.7205977367205,4713113.705275153,14.98700618568797,14339781.074889485,45.5983880529429,0.0,0.0,200938.25729166644,0.6389540107214018,200938.25729166644,0.6389540107214018,-316001334.59570426,-1004.8376195487925,-44337817.2499521,-140.98771702477774,-20862625.320562642,-66.34007034012542,-60468676.48961201,-192.28146937678713,-1296.8629762936887,5.043465403205292,-257.1372801466009
2450,MS,2,9,620,153254,644698,20578,85777,46150,39007,13271,274284,0,276420,0.000292035784033393,85777,0.00013749469231167757,106355,0.00014389432992466735,8369,130364,0.0022351916218105988,0.0037284252182531873,287555,0.000526396323063974,338214,0.005356128019906868,84585,0.0020069804052655423,8556648.472178414,30.9552437312004,2331088.144779611,8.433138502205379,8369701.536717186,30.27892893682507,0.0,0.0,96246.2846181743,0.3481885703573341,96246.2846181743,0.3481885703573341,-373588206.8689694,-1351.5237930286137,-64809149.0408731,-234.45897200229035,-19222647.94757115,-69.54145122484317,-63420580.806391135,-229.43557197884067,-1814.5960999236424,3.648277982779828,-497.38427512615135
2460,MS,3,9,2220,755867,2223801,124547,506133,183856,92898,97553,755241,67,306390,0.0010073390464515842,506133,0.000811296747423975,630680,0.0008532864086962457,9926,101860,0.0026510350147080897,0.002913207578252199,852794,0.0015611191804385896,227748,0.0036067325547663592,83931,0.001991462698993228,29515034.061031416,96.3315841281746,13823239.82087918,45.11648494036744,24821794.968973573,81.0137242369972,0.0,0.0,567907.7231967825,1.8535452305779645,567907.7231967825,1.8535452305779645,-291903399.3408703,-952.7184286069073,-43641463.912672944,-142.43762496384656,-22798901.126489572,-74.41137480495307,-62930221.288186006,-205.3925431253827,-1148.7910877343945,7.013489343646986,-163.797366966131
2470,MS,4,9,1320,554976,1343258,33516,213248,97162,42761,53539,371589,41,310480,0.0006084700172625438,213248,0.00034182202858669126,246764,0.0003338624458608492,8237,110663,0.0021999370759772856,0.0031649743788741713,425128,0.0007782365670273204,237000,0.003753251907720933,100577,0.002386428660168971,17828171.505792532,57.42132023251911,5408571.622945757,17.420032282097903,12373961.415734394,39.854294691234195,0.0,0.0,239275.42001068388,0.7706629090784717,239275.42001068388,0.7706629090784717,-317130432.76319194,-1021.4198427054623,-45414348.083423294,-146.271412275906,-18919458.853404656,-60.93615966698227,-75411145.66133949,-242.88567914628797,-1355.2761207706303,5.4447597268745165,-248.9138527235997
2490,MO,1,9,1710,1040614,2119312,133045,379398,180985,42392,64978,396573,87,336910,0.0009600075407886766,379398,0.000608149169050746,512443,0.0006933161779849214,6781,105433,0.0018110687522401327,0.0030153957843890053,461551,0.0008449122752395203,229204,0.0036297905074146363,100213,0.002377791893986827,28128220.945108224,83.48882771395394,11231722.083355727,33.3374553541175,13434105.176308373,39.87446254580859,0.0,0.0,425704.41833552223,1.2635553065671017,425704.41833552223,1.2635553065671017,-302142657.59577835,-896.8052524287743,-43920465.1397171,-130.36260467103114,-15575191.269265141,-46.229530940800636,-75138223.84998374,-223.02164925346156,-1137.1911810670535,6.222780564542459,-182.74646988948862
2500,MO,2,9,8980,5061925,11758641,751557,2894865,798150,342810,322413,3103560,345,390010,0.005326438027731125,2894865,0.0046402715466715375,3646422,0.004933472336162525,11925,38528,0.003184927720168645,0.001101905179411945,3425973,0.006271564014245804,61040,0.0009666603225623872,104591,0.002481670361968769,156064634.21252197,400.1554683534319,79922251.84583291,204.9235964355604,99717867.82650828,255.68028467605518,0.0,0.0,3248190.0826700763,8.328478968924069,3248190.0826700763,8.328478968924069,-110410898.97707689,-283.09761025890845,-11696589.903004885,-29.990487174700352,-27390378.393450346,-70.22993870272646,-78420783.4382131,-201.07377615500397,293.02449511155646,18.24403989641291,16.061382060952962
2510,MO,3,9,1500,602621,1563532,52014,285111,101606,88735,25296,620791,42,375020,0.0007082498991485922,285111,0.0004570135259996818,337125,0.00045611749307370114,11374,72986,0.0030377666993038296,0.0020874078961939427,646087,0.0011827226832412364,117612,0.001862563136585968,111804,0.002652815951177025,20751722.04505375,55.33497425484974,7389103.387793958,19.703224862124575,18805290.66353566,50.144767381834725,0.0,0.0,319909.46819977724,0.8530464193903718,319909.46819977724,0.8530464193903718,-209158271.19863307,-557.7256444953151,-22537013.952690214,-60.09549878057227,-26124793.614012934,-69.66240097598244,-83828984.057194,-223.53203577727587,-784.1265206915559,6.7179297104154445,-116.72145355671854
2520,MO,4,9,1260,475684,1269373,49514,254168,100091,73572,31525,469788,29,324400,0.0005750015344949421,254168,0.00040741400323483524,303682,0.00041087036716828387,8042,86324,0.002147856496905345,0.002468876212301618,501313,0.0009177003352547164,139893,0.002215416325429555,137433,0.003260924963490681,16847544.960701805,51.93447891708325,6656099.948126199,20.51818726302774,14591435.33054999,44.97976365767568,0.0,0.0,285189.8022643847,0.8791300932934176,285189.8022643847,0.8791300932934176,-247381396.47262216,-762.5813701375529,-26806537.537697613,-82.63420942570164,-18471565.873385966,-56.94070861093084,-103045228.84630552,-317.6486709195608,-1100.6142690693728,5.473131935881628,-201.09405034689388
2530,MO,5,9,1630,827557,2163157,192734,684932,185280,53117,48486,411817,46,364040,0.0009798684818043833,684932,0.0010978993738930242,877666,0.001187449212238852,7466,98328,0.0019940184787236143,0.0028121919767757925,460303,0.0008426276945117157,174995,0.0027713093569266866,98603,0.0023395908127965743,28710146.51686843,78.86536236915842,19236677.238269404,52.84220755485497,13397780.34273628,36.80304456305977,0.0,0.0,768529.5617251169,2.1111129593591826,768529.5617251169,2.1111129593591826,-281781636.0729344,-774.0403144515284,-33532843.21881291,-92.11307334032773,-17148558.91702308,-47.106249085328756,-73931069.68437175,-203.08501726286056,-943.6118137342539,6.378510603230414,-147.93607354926385
2540,MO,6,9,1800,790038,1938700,39631,441815,132739,83416,31523,643817,46,347620,0.0008781937814380362,441815,0.0007081993714362104,481446,0.000651378398428954,10049,73652,0.0026838858415073135,0.002106455571897025,675340,0.0012362730358297515,116761,0.00184908627003124,132378,0.003140983059505136,25731077.79613446,74.02070593215137,10552330.054549055,30.355934798196465,19656741.269693047,56.546635031623744,0.0,0.0,495739.5600053473,1.426096197012103,495739.5600053473,1.426096197012103,-211066848.30408192,-607.1769412119036,-22373943.867378004,-64.36322382883034,-23081418.236962896,-66.39841849422615,-99255064.6803623,-285.5274859914916,-859.6906013704559,7.279037454691905,-118.10498389678136
2550,MO,7,9,1860,814074,2273194,112248,399232,189175,98921,34614,823794,50,346810,0.0010297131246723348,399232,0.0006399417209855282,511480,0.0006920132750681102,6713,101512,0.0017929073195381228,0.0029032547386956334,858408,0.0015713961325266462,167755,0.002656653053922891,168267,0.003992534986733073,30170594.55289941,86.99459229231974,11210615.056103386,32.3249475392964,24985198.507173676,72.04290103276628,0.0,0.0,447959.2046898698,1.2916559634666525,447959.2046898698,1.2916559634666525,-290906124.81730247,-838.8054693270161,-32145501.95246698,-92.6890861061301,-15419002.948027857,-44.45951082156759,-126164105.5807651,-363.7845090417378,-1145.792822505136,5.904878752054439,-194.04171882555406
2560,MO,8,9,1000,286539,923675,50994,185189,82882,50763,23817,313411,28,291280,0.00041840699492947753,185189,0.0002968453615130776,236183,0.0003195467493262913,5449,89381,0.0014553183351948802,0.002556306759785586,337228,0.0006173273955737782,169125,0.0026783490670603495,134345,0.0031876548152201837,12259324.951433692,42.087767616841845,5176657.33908592,17.772100175384235,9815505.589623075,33.6978357237815,0.0,0.0,207791.75305915435,0.7133745985277202,207791.75305915435,0.7133745985277202,-256141937.3305157,-879.3667170094607,-32408023.71143023,-111.26072408483326,-12515737.68267597,-42.96806400259534,-100729892.1609578,-345.8180862433322,-1284.4291386271584,4.483157099697885,-286.5010326570342
2570,MT,0,9,3460,986591,3867133,168549,1212583,241537,188534,77568,1199359,105,511340,0.001751736809508339,1212583,0.0019436880106248869,1381132,0.001868619845588037,9669,101604,0.0025823954822901994,0.0029058859491531163,1276927,0.0023375343069016747,164177,0.0025999900356704626,199365,0.004730409038195481,51325888.51859433,100.37526600421312,30271641.4985262,59.20061309212305,37166795.479736626,72.68509304911923,0.0,0.0,1360581.6074374209,2.6608159100352426,1360581.6074374209,2.6608159100352426,-291169772.10514224,-569.4249855382764,-31459879.431612596,-61.5243857934302,-22208601.147695716,-43.43216088648593,-149480925.6069772,-292.33176674419605,-729.1306949968626,7.293254977118942,-99.97329001719497
2590,NE,1,9,1690,592288,1919517,93301,294583,119303,113159,23372,729308,56,303450,0.0008695042516968045,294583,0.00047219649725743394,387884,0.000524792518156172,10770,65909,0.0028764504441271535,0.0018850048917634418,752680,0.0013778511395864856,91914,0.0014555966069462526,170229,0.004039088105550015,25476474.57471637,83.9560869161851,8501638.794129986,28.016605022672554,21907833.11942512,72.19585803073034,0.0,0.0,330537.54808020376,1.0892652762570565,330537.54808020376,1.0892652762570565,-188877490.15469685,-622.4336469095299,-17612718.944049656,-58.04158492024932,-24737473.81949352,-81.5207573553914,-127635184.13538046,-420.6135578691068,-996.2624665321753,7.124389520514088,-139.83829262332165
2600,NE,2,9,3570,1742043,4417281,311493,1187102,351862,195642,74171,1282486,148,322680,0.002000943263560319,1187102,0.0019028437020713834,1498595,0.002027542883300803,11627,71950,0.0031053379121510133,0.0020577781784335922,1356657,0.002483487529199637,107319,0.0016995579809481133,124938,0.0029644513551228503,58627637.622317344,181.6897161965952,32846194.709473006,101.79185170903993,39487451.71427423,122.37340930418442,0.0,0.0,1331990.5914499685,4.127899440467239,1331990.5914499685,4.127899440467239,-206189373.47904596,-638.9902487884157,-20564651.56947217,-63.73079078180294,-26705906.044498716,-82.76281779006668,-93676662.82188207,-290.3082398099729,-661.6813210795042,10.575920416511714,-62.564892228807864
2610,NE,3,9,1110,282119,1038715,41151,173593,43732,59966,13257,373611,12,275620,0.0004705179004933253,173593,0.00027825776283223994,214744,0.00029054058563624435,7654,70966,0.0020442294985468182,0.0020296356665839934,386868,0.00070819805849703,101564,0.0016084188892648474,297291,0.007053936414988453,13786174.48445443,50.01877398031504,4706757.487307158,17.076980942265287,11260349.130102776,40.85461552174289,0.0,0.0,194780.43398256795,0.7066992017363325,194780.43398256795,0.7066992017363325,-203369493.79171613,-737.861888802395,-19461868.560104653,-70.61123488899446,-17580373.687502638,-63.784825801838174,-222904390.71363512,-808.7380840056422,-1571.632264651074,5.420372251650823,-289.9491384881212
2630,NV,1,9,1540,669682,3963376,229125,1966612,294278,124942,48211,796878,17,318190,0.0017953330359007367,1966612,0.003152345172207618,2195737,0.0029707498876949774,6154,126608,0.0016436096595318945,0.0036210031913150834,845089,0.001547014457275341,215259,0.0034089504320848115,52604,0.0012481550775975477,52603257.951891586,165.32027389890186,48126148.18065863,151.24971928928827,24597529.870677922,77.30453461981182,0.0,0.0,2206641.6205453323,6.934981050772596,2206641.6205453323,6.934981050772596,-362824519.76977134,-1140.2763121712542,-41248300.22822622,-129.6341815526139,-14135043.071974292,-44.42327877046511,-39441700.45208251,-123.95644254087969,-1030.5457251256657,6.461199283446997,-159.49759168794404
2640,NV,2,9,4280,1724983,6950322,479696,2586896,537251,254864,154133,1496002,88,363280,0.003148362077367295,2586896,0.004146618202575393,3066592,0.00414898407213902,7359,70426,0.0019654409302072165,0.0020141916052031157,1650135,0.0030207264577530235,104100,0.0016485802683280555,90180,0.0021397350942465756,92247008.86686175,253.92812394533624,67213541.96865213,185.01855860122257,48029550.678273074,132.21083097961096,0.0,0.0,2902632.741802775,7.9900703088603136,2902632.741802775,7.9900703088603136,-201821998.8413522,-555.554940655561,-19947821.246769473,-54.91032054274795,-16902791.999782063,-46.52827570959608,-67615628.9781918,-186.12538256494108,-255.9812653289558,11.418745870953535,-22.41763396977849
2650,NV,3,9,5960,2931678,10989437,494524,3910535,952375,395708,151670,2786767,140,412630,0.004978003422347484,3910535,0.006268321421815242,4405059,0.005959879771365946,10550,72135,0.002817692867738298,0.0020630691994622265,2938437,0.0053790837660799996,122913,0.0019465124545725869,79146,0.0018779271875054276,145855500.2747813,353.4776925448496,96550052.29612833,233.98699148420698,85527431.880672,207.27390611606523,0.0,0.0,4387824.995270669,10.633800245427306,4387824.995270669,10.633800245427306,-206719533.7861151,-500.9803789984129,-23552800.7003283,-57.07970991039988,-24232158.66254936,-58.72611943520675,-59342499.12517151,-143.8152803363098,55.40470195564717,14.548026076630395,3.808399961878538
2660,NV,4,9,1450,616301,3634666,90127,2554936,220782,70751,34348,317740,25,341640,0.0016464337333286538,2554936,0.004095388498035933,2645063,0.0035786711296462827,8679,110438,0.00231798638854035,0.0031585393532988057,352088,0.0006445300154577331,180774,0.002862828524752506,47002,0.0011152342969591655,48240508.38652956,141.20275256565262,57974472.30026978,169.69462680093017,10248027.245777957,29.996567280698855,0.0,0.0,2866771.948625153,8.391206968227236,2866771.948625153,8.391206968227236,-316485643.2005403,-926.3717456988066,-34640225.149505325,-101.39393850106933,-19934682.94144701,-58.349967630977076,-35241403.78390963,-103.15362306495032,-831.5929143120673,7.508418218007259,-110.7547409010433
2680,NH,1,9,3570,1930277,4511072,172994,1437572,207304,110790,209462,644793,107,361250,0.002043428781151929,1437572,0.002304330063022523,1610566,0.0021790354507964065,9520,39526,0.0025426005782813836,0.0011304480928529003,854255,0.0015637936775886876,70065,0.001109584788668638,76247,0.0018091415139833515,59872463.287751526,165.73692259585198,35300374.30290178,97.71729910837864,24864319.473660134,68.82856601705227,0.0,0.0,1613031.044115766,4.465137838382743,1613031.044115766,4.465137838382743,-113270898.90386061,-313.55266132556574,-13425975.942890521,-37.16533132980075,-21866364.973219898,-60.529730029674454,-57168871.84187391,-158.25293243425304,-228.28759172124558,11.371379930795849,-20.07562785788201
2690,NH,2,9,3310,1736347,4064113,223431,1342843,253566,86424,168673,493904,102,342930,0.0018409649577869095,1342843,0.002152485924057615,1566274,0.002119110034398274,8141,40208,0.00217429740628033,0.0011499533703746752,662577,0.0012129091705821795,68835,0.0010901058863627446,73992,0.0017556362729373766,53940273.26315645,157.2923723884071,34329582.55725204,100.10667645657144,19285255.812256653,56.236712484345645,0.0,0.0,1506740.1468403307,4.393725095034936,1506740.1468403307,4.393725095034936,-115225327.71154246,-336.0024719667059,-13190281.22498921,-38.46348008336748,-18698957.69401084,-54.52703961161414,-55478106.2248211,-161.77676559303967,-268.3465457353331,10.95955442801738,-24.485169310289002
2710,NJ,1,9,2230,1126163,2218315,74264,385895,133150,72565,115880,578554,122,354370,0.0010048539940530857,385895,0.0006185634178114741,460159,0.0006225778850435335,10336,69718,0.0027605377707055024,0.0019939427247259653,694434,0.0012712263887277484,131118,0.002076450985808242,53322,0.0012651913361656233,29442222.025755413,83.08328026005422,10085761.737705242,28.461104883893224,20212499.5807712,57.03784062073878,0.0,0.0,432994.3924680319,1.2218709046139118,432994.3924680319,1.2218709046139118,-199793061.01754174,-563.7978977270699,-25125056.928279728,-70.90063190529595,-23740624.82806732,-66.99389008117878,-39980046.22283369,-112.82006440396674,-643.4865165435973,8.477142534638936,-75.90842243293778
