,STATE,CONG_DISTRICT,agi_stub,N1,A00200,A04800,A00650,A01000,A04470,A04475,A00900,A26270,A07180,TOTAL_DIST_POP,TOTAL_INC_PROPORTION,capgains,CAPGAINS_PROPORTION,combined_capgains_dividends,CAPGAINS_DIVS_PROPORTION,CDCTC,ADDITIONAL_CTC,CDCTC_PROPORTION,ADDITIONAL_CTC_PROPORTION,comb_passthrough,PASSTHROUGH_PROPORTION,EITC,EITC_PROPORTION,PREMIUM_TAX_CR,PREMIUM_TAX_CR_PROPORTION,LABOR_INC_PROP_PRE_ADJ,QUAL_DIVS_ALL_PROP_PRE_ADJ,BUS_INC_ALL_PROP_PRE_ADJ,CAP_GAIN_ALL_PROP_PRE_ADJ,S_CORP_INC_ALL_PROP_PRE_ADJ,TOTAL_CAPITAL_INCOME,WAGE_INCOME_RATIO,CAPITAL_INCOME_RATIO,MARGINAL_RATE_TOTAL,MARGINAL_RATE_PER_FILER,CAP_GAINS_AT_DEATH_TOTAL,CAP_GAINS_AT_DEATH_PER_FILER,NIT_TOTAL,NIT_PER_FILER,PASSTHROUGH_LIMIT_TOTAL,PASSTHROUGH_LIMIT_PER_FILER,1031_LIMIT_TOTAL,1031_LIMIT_PER_FILER,CARRIED_INTEREST_TOTAL,CARRIED_INTEREST_PER_FILER,ADDITIONAL_CTC_TOTAL,ADDITIONAL_CTC_PER_FILER,EITC_TOTAL,EITC_PER_FILER,CDCTC_TOTAL,CDCTC_PER_FILER,PREM_TAX_CREDIT_TOTAL,PREM_TAX_CREDIT_PER_FILER,Rw,Rc,CORP_REV_WEIGHT,CORP_REV_PROPORTION,CORP_RATE_TOTAL,CORP_RATE_PER_FILER,GILTI_CHANGES_TOTAL,GILTI_CHANGES_PER_FILER,REPEAL_FIDII_TOTAL,REPEAL_FIDII_PER_FILER,BOOK_TAX_TOTAL,BOOK_TAX_PER_FILER,NET_TAX_CHANGE_PER_FILER,avg_tax_paid,pct_change
1930,LA,3,9,2260,737813,2554038,84387,676497,172145,134386,76532,1009049,66,330810,0.00115693005063003,676497,0.0010843786430485205,760884,0.0010294475420093141,8964,102915,0.002394104157953185,0.002943380698172247,1085581,0.001987257556947756,231762,0.0036703002896085186,66530,0.0015785825662034227,0.0018515368882307244,0.0011126470150164675,0.0016386137341837619,0.001236572807261648,0.0021320021582368984,3354596,0.0018515368882307244,0.0015722258294426192,0.0,0.0,20074227.069181625,60.68204428276541,33982104.22380663,102.72393284304171,40142602.65034467,121.3464002005522,759065.0501339643,2.294565007508734,759065.0501339643,2.294565007508734,-8830142.094516741,-26.69248842089641,-55054504.34412778,-166.423337698763,-22504579.08475994,-68.02871462398338,-54303240.277397744,-164.15235415313245,0.5,0.5,0.001711881358836672,0.0017118813588366721,169989818.93248156,513.8593722453419,78746542.50648692,238.04160245000733,16091684.773064718,48.64328397891454,9757723.745369032,29.496459434022647,694.0853305528879,7254.327257338048,0.09567880051879273
1940,LA,4,9,1650,499156,1818913,154782,364240,120189,79586,61930,535377,48,299880,0.0008239325762504785,364240,0.0005838519268289336,519022,0.0007022173184726689,8511,105079,0.002273116966570678,0.0030052713441504303,597307,0.001093426330755414,232973,0.003689478298301557,50967,0.0012093133571575206,0.0015090524702591347,0.0012108725707020674,0.001214026287520801,0.0007465288510435273,0.0011642510495492376,2145184,0.0015090524702591347,0.0010054008571246838,0.0,0.0,13693237.710217044,45.662390656986275,18697590.25591758,62.35024094943837,22087211.881259363,73.65350100459972,408696.34878025355,1.362866309124495,408696.34878025355,1.362866309124495,-9015814.03245129,-30.0647393372392,-55342174.47452336,-184.54773400868135,-21367299.485764373,-71.2528327523155,-41600379.48621871,-138.7234209891247,0.5,0.5,0.0012572266636919093,0.0012572266636919095,124842607.70460662,416.3085491016627,57832426.52982784,192.85189585776925,11817930.63870395,39.40886567528328,7166191.983043885,23.8968653562888,432.2693141329167,6165.2294251033745,0.07011406783546724
1950,LA,5,9,1320,371946,1343972,57216,238910,99486,72116,49588,555892,20,283500,0.0006087934455185641,238910,0.0003829564678198455,296126,0.00040064738228829907,6466,107793,0.0017269385860469986,0.003082892052646174,605480,0.0011083877716915893,255169,0.004040985384140265,63051,0.0014960350125010073,0.0013544137686558085,0.0007152419149878411,0.0011733824851474619,0.0005731173918552456,0.001310413908822584,1963294,0.0013544137686558085,0.0009201529893882058,0.0,0.0,7812623.954621832,27.55775645369253,18953430.895926178,66.85513543536571,22389432.988170102,78.97507226867761,268069.52747389185,0.9455715254811,268069.52747389185,0.9455715254811,-9248676.157938523,-32.62319632429814,-60614780.762103975,-213.8087504836119,-16233222.708841788,-57.26004482836609,-51463604.43003465,-181.52946888901113,0.5,0.5,0.0011372833790220071,0.0011372833790220074,112932239.53688534,398.3500512764915,52315035.43501234,184.53275285718638,10690463.76280687,37.70886688820765,6482515.260425442,22.866015027955704,333.515332733252,5530.927689594356,0.06030007106415676
1960,LA,6,9,3100,1191576,3467974,111187,640990,288931,203226,178227,1462230,123,341830,0.0015709254660281591,640990,0.0010274633389470629,752177,0.0010176672972567959,12534,85730,0.003347579374808704,0.002451887744782653,1640457,0.003003009973551347,179638,0.0028448382540049496,73620,0.0017468096877182623,0.002263306857523563,0.0013965682629738978,0.0020428139633202973,0.0012307782033076677,0.0029018812255441457,4075358,0.002263306857523563,0.001910031226360973,0.0,0.0,19844512.29650752,58.053746881512794,51351470.54772804,150.2251720086828,60660801.46573721,177.45897512136796,719224.337262944,2.104041006532323,719224.337262944,2.104041006532323,-7355663.234347959,-21.518483557171574,-42672573.81007425,-124.83566044546777,-31467246.123201817,-92.05525004593459,-60090253.257508226,-175.7898758374286,0.5,0.5,0.002086669041942268,0.0020866690419422684,207206235.86486727,606.1674980688274,95986775.92934434,280.80266778616374,19614688.994257323,57.381414721520414,11894013.53907093,34.79511318219855,954.8933998973357,9511.929906678759,0.10038902822726455
1980,ME,1,9,3030,1188254,3077137,188414,968232,175339,112128,90974,684672,117,363810,0.0013938838283555446,968232,0.0015520099901642655,1156646,0.0015648986989802718,9891,48354,0.0026416872184644082,0.00138292989631658,775646,0.0014198925506399788,85554,0.0013548764291694377,164690,0.003907662149827773,0.002151352775801603,0.002667941702329862,0.0029777094529737235,0.0020905982175386368,0.0019392457946566931,4803403,0.002151352775801603,0.0022512500062070563,0.0,0.0,30515524.6301153,83.87764115916357,24280162.61594364,66.7385795221232,28681829.52292757,78.83738633607534,1086406.9931149858,2.9861933237541183,1086406.9931149858,2.9861933237541183,-4148789.68894974,-11.403726365272368,-20323146.437541567,-55.861978608453775,-24831859.853565436,-68.25502282390653,-134423577.95407537,-369.4884086585728,0.5,0.5,0.0022013013910043297,0.00220130139100433,218589228.12673,600.833479362112,101259863.98619919,278.3317225645232,20692233.075440705,56.876482437098225,12547417.928724682,34.488930839517,700.9474724119154,8621.786097138616,0.08129956653001918
1990,ME,2,9,870,255058,822698,50533,199222,40798,51799,26363,275734,24,295170,0.00037266635766312965,199222,0.0003193393053116456,249755,0.0003379091567893874,6324,62000,0.001689013241286919,0.0017732070474340894,302097,0.0005530168142047863,114645,0.0018155762234627274,213413,0.005063731267115152,0.0013961936448610096,0.0009596888113866527,0.0015524359234779662,0.0006565981450292888,0.0008537078751961721,1918613,0.0013961936448610096,0.0008992119812056033,0.0,0.0,6589228.5573930545,22.32350359925824,9456587.522901846,32.03776644950993,11170939.646936683,37.84578258947956,223537.51371815192,0.7573178633267335,223537.51371815192,0.7573178633267335,-5319621.142302268,-18.02222835078859,-27233643.35194091,-92.26426585337572,-15876724.46809704,-53.7884082667515,-174192355.58876124,-590.1424792111707,0.5,0.5,0.0011477028130333065,0.0011477028130333067,113966889.33420736,386.10593669481096,52794329.39953211,178.86075617282282,10788406.442513082,36.54980669618553,6541906.034289848,22.163180656197607,-36.81601309716841,5025.656401395806,-0.007325612846700637
2010,MD,1,9,2600,1077187,2674495,103192,681558,209256,139362,57134,859701,84,357720,0.001211494752920576,681558,0.0010924910815552228,784750,0.0010617373457607326,10372,58970,0.0027701526468418606,0.0016865487030191652,916835,0.0016783522208146564,104642,0.0016571636545474003,93180,0.0022109172331104005,0.002380312907455197,0.0017827379860528786,0.002034862408915228,0.0014091411874140177,0.0021318596023388375,3799282,0.002380312907455197,0.0017806404388893368,0.0,0.0,20703878.242334288,57.87732931436399,28699822.975930627,80.22985289033498,33902714.86045606,94.77444610437229,764743.757088656,2.1378277901393714,764743.757088656,2.1378277901393714,-5059646.109057495,-14.144152155477736,-24857454.818211004,-69.4885799457984,-26039434.88031349,-72.79278452508524,-76055552.81899777,-212.61196695459512,0.5,0.5,0.0020804766731722666,0.002080476673172267,206591333.6460061,577.5224579168236,95701926.96592428,267.5330620762727,19556480.72781931,54.66979964167312,11858717.037081921,33.15083595292945,800.9959558960924,9251.442468970143,0.08658065578234721
2020,MD,2,9,1330,620478,1392996,52856,303648,86955,56813,44840,408469,45,370880,0.0006310003738422957,303648,0.0004867270752189546,356504,0.00048233655395104707,14132,89759,0.0037743730433059362,0.0025671176027522004,453309,0.0008298245233496443,156968,0.0024858246643507994,51140,0.0012134181938320012,0.00234143235566394,0.0009617744464087616,0.0012987642989111072,0.0006902564542322343,0.0009624008076385608,1932544,0.00234143235566394,0.0009057411364391889,0.0,0.0,9405562.802045418,25.360124034850674,14189999.34927892,38.260351998702866,16762455.371662814,45.19643920314607,340708.95265326824,0.9186501096129968,340708.95265326824,0.9186501096129968,-7701352.808256601,-20.76507983244338,-37287369.96526199,-100.53755922471416,-35479106.6070758,-95.66195698629153,-41741585.867820844,-112.5474165978776,0.5,0.5,0.0016235867460515645,0.0016235867460515647,161222163.88292038,434.70169295437984,74684990.31837198,201.37238545721522,15261715.412884708,41.15000920212659,9254444.452493919,24.952665154481014,483.31895558280155,6923.875647109578,0.06980468457497017
2030,MD,3,9,5560,2796576,6401526,359377,1644044,477207,197093,206436,1530482,292,379810,0.0028997680532903006,1644044,0.0026352906248395215,2003421,0.002710553545691383,13375,62815,0.003572193564549738,0.001796516140073747,1736918,0.003179590856231439,100247,0.0015875622109421958,63810,0.0015140440936335549,0.003131181553126534,0.003402652453026176,0.0030793530369973786,0.0027593396588571134,0.0030335984204806496,6332311,0.003131181553126534,0.0029678157710387844,0.0,0.0,52855794.140981965,139.16377699634546,54371003.64155761,143.15316511297127,64227735.295875065,169.1049084960245,1844703.437387665,4.856911185560319,1844703.437387665,4.856911185560319,-5389548.420221241,-14.190117217085493,-23813433.164132938,-62.698278518556485,-33578619.50676754,-88.40899267204007,-52083116.82099429,-137.12939843867798,0.5,0.5,0.003049498662082659,0.0030494986620826594,302815217.14480805,797.280790776462,140276938.45580232,369.33450529423214,28665287.423577,75.47270325577789,17382142.37387116,45.76536261254616,1446.5622480691197,13736.383981464418,0.10530880980184304
2040,MD,4,9,1980,937975,1959597,58281,412356,128169,83325,69789,556345,98,397040,0.0008876597201860171,412356,0.0006609785996581148,470637,0.0006367542264374564,15999,87182,0.004273011202933178,0.0024934151098290123,626134,0.001146196850499342,132881,0.0021043707457800223,49106,0.001165156703682328,0.002628971325916195,0.0009369780785622236,0.0014172822173186628,0.000851669112458671,0.0012352884355017347,2294232,0.002628971325916195,0.001075256397233467,0.0,0.0,12416707.415530398,31.273190145905698,19599966.143538747,49.36521797183847,23153176.380086705,58.31446801351679,462685.0197606804,1.1653360360686087,462685.0197606804,1.1653360360686087,-7480245.329487037,-18.84002954233084,-31565561.186700333,-79.5022193902386,-40166305.30757187,-101.16437967855096,-40081390.606672086,-100.95051029284728,0.5,0.5,0.0018521138615748309,0.001852113861574831,183914906.45438072,463.21505756190993,85197237.63244224,214.58099343250615,17409870.29880341,43.84915952751212,10557049.010976538,26.589383968810544,589.0610037901694,7954.684666532339,0.07405208735281733
2050,MD,5,9,1540,610946,1554799,43626,302231,100356,81005,59737,542761,56,390530,0.0007042940182524771,302231,0.0004844557206716325,345857,0.0004679315618894803,15895,64977,0.00424523489409481,0.001858349585824594,602498,0.0011029289417794793,99622,0.0015776643947298516,47227,0.0011205729573739523,0.0029637244266436757,0.000873532014008905,0.0012523754984801057,0.0007988418483339385,0.0012265405522155154,2169300,0.0029637244266436757,0.0010167034992618707,0.0,0.0,9124665.456844866,23.364825895180566,18860084.904429097,48.293562349701936,22279164.623945482,57.048535641168364,339119.00447014277,0.8683558355827792,339119.00447014277,0.8683558355827792,-5575048.757473782,-14.27559664423676,-23664965.920947775,-60.59704996017662,-39905208.00449122,-102.18218319845138,-38547709.73366396,-98.70614225197542,0.5,0.5,0.0019902139629527733,0.0019902139629527737,197628246.52121043,506.0513827905934,91549842.2958276,234.42460834206744,18708011.251756072,47.90415909598769,11344219.58883081,29.048266685864878,672.1110804168895,9130.960489591069,0.07360792779500791
2060,MD,6,9,4410,2200292,4762602,194061,822793,310892,139138,187951,1387877,212,372990,0.0021573670293827587,822793,0.0013188811729391576,1016854,0.0013757653609253698,11462,67869,0.003061269729859372,0.0019410611145532937,1575828,0.0028847005441785256,111706,0.0017690327325058,103237,0.0024495434899615624,0.002891903430602965,0.0022642229749435124,0.0029852009531596423,0.0016831555271871912,0.002759567375518445,4907825,0.002891903430602965,0.0023001903154311943,0.0,0.0,26827424.53804471,71.92531847514601,49328379.305452794,132.2512113071471,58270950.99240622,156.22657709967083,923216.8210574103,2.4751784794697187,923216.8210574103,2.4751784794697187,-5823183.3436598815,-15.612170148421892,-26535490.987587,-71.14263381749377,-28775935.460678097,-77.14934840257942,-84264296.05467774,-225.91569761837513,0.5,0.5,0.00259604687301708,0.0025960468730170804,257787454.4905961,691.1377101010646,119418156.1587857,320.1644981334237,24402840.606360555,65.42491918378657,14797467.176197357,39.6725573774025,1091.9332986497104,11882.281026300972,0.09189593279545889
2070,MD,7,9,3740,2022857,4328517,160351,1076781,299180,140518,148759,1097890,172,320240,0.0019607348802026226,1076781,0.0017260066484262738,1237132,0.0016737932412050547,12094,74933,0.003230064222030993,0.0021430923175061066,1246649,0.0022821075959429675,151138,0.0023934978347220524,43538,0.001033042653951069,0.0022997235306053097,0.0018117187137031876,0.0019471113263735725,0.00175923857470469,0.0021952628229587163,4125429,0.0022997235306053097,0.0019334984097434194,0.0,0.0,32638968.203498565,101.92033538439472,39024039.89062475,121.85873061024465,46098573.438047945,143.9500794343241,1208204.6538983916,3.7728099359804883,1208204.6538983916,3.7728099359804883,-6429276.95251832,-20.076433151755932,-35902467.52083079,-112.11112765685357,-30362603.687091332,-94.81202750153426,-35536667.29591677,-110.96885865574811,0.5,0.5,0.0021166109701743646,0.002116610970174365,210179469.33831444,656.318602730185,97364104.6280208,304.03480086191854,19896143.11963903,62.12885061091379,12064682.52999388,37.673877498107295,1097.4624500361572,11257.044716462653,0.09749116910153105
2080,MD,8,9,10370,5415729,12857665,542758,2731956,924677,267927,442787,3827867,800,391970,0.005824274744320157,2731956,0.0043791395085983585,3274714,0.004430565339898708,13096,48545,0.0034976782744929624,0.0013883925180272236,4270654,0.007817831589360131,73146,0.0011583770634690101,81079,0.0019237922123133521,0.003762940030944162,0.005116695380944989,0.005023360417312116,0.004484033610500591,0.006654950353794782,11364256,0.003762940030944162,0.005326178417788092,0.0,0.0,86396024.12802482,220.41488922117716,133684920.17805825,341.0590610966611,157920198.10507464,402.8884815293891,3065397.656018851,7.820490486564918,3065397.656018851,7.820490486564918,-4165177.5540816705,-10.62626617874243,-17375655.95203515,-44.32904546785507,-32878175.780233845,-83.87931673402007,-66178452.10357931,-168.83550298129782,0.5,0.5,0.004544559224366127,0.004544559224366128,451274730.97955656,1151.2991580466785,209049724.3208419,533.3309292059134,42718856.7090416,108.98501596816492,25903987.57888693,66.08665861899362,2532.0350432981922,20654.64448809858,0.12258913702228945
2100,MA,1,9,1990,832053,2512775,123727,820525,140636,96319,76378,553262,53,367010,0.0011382387059127052,820525,0.0013152457233178967,944252,0.0012775375752905552,8359,70431,0.0022325208228838327,0.0020143346057714573,629640,0.0011526149114221647,138774,0.002197695275282974,44032,0.001044763979483979,0.0020816558486389794,0.0016243649852213124,0.002103538280407295,0.0014985280448733766,0.0013364778788513944,3330106,0.0020816558486389794,0.001560747901679321,0.0,0.0,24911982.718165826,67.8782123597881,19709714.98531902,53.70348215394409,23282821.210727725,63.439201140916396,920672.0063225277,2.5085747154642317,920672.0063225277,2.5085747154642317,-6043003.8173143715,-16.46550180462214,-32965429.129244607,-89.82161011755703,-20985695.735108025,-57.18017420535687,-35939880.89424887,-97.9261624867139,0.5,0.5,0.0018212018751591502,0.0018212018751591504,180845346.20330364,492.7531843908984,83775286.25732091,228.26431502498818,17119297.626496013,46.645316548584546,10380850.688407157,28.284925992226796,724.5923384280251,7469.6248058636,0.0970051853018408
2110,MA,2,9,3090,1471562,4662370,292815,2009594,401054,154673,112755,771805,103,378600,0.002111963862775704,2009594,0.0032212423924990775,2302409,0.0031150731067417937,9658,51755,0.0025794576034707567,0.0014801988829024402,884560,0.0016192698145727558,96692,0.0015312634323263819,50840,0.0012062999799456187,0.0026819439458755957,0.002527562757630466,0.0027683847832602787,0.003044723619151026,0.00174271912456423,5403776,0.0026819439458755957,0.0025326317099651106,0.0,0.0,60743925.581464976,160.44354353265973,27689513.82919413,73.13659225883288,32709250.25436967,86.39527272680843,2254869.6747493544,5.955810023109758,2254869.6747493544,5.955810023109758,-4440596.648707321,-11.728992732982887,-22968951.48489573,-60.66812330928613,-24246901.472625114,-64.04358550614134,-41496719.310129285,-109.6057034076315,0.5,0.5,0.002607287827920353,0.0026072878279203536,258903681.31249112,683.8449057382227,119935240.08433627,316.7861597578877,24508505.582451325,64.73456308095966,14861540.619146015,39.25393718739043,1190.460189372939,10673.5235076598,0.11153394551654956
2120,MA,3,9,4850,2899284,6077716,406665,1496482,355353,173912,199707,1031249,219,387690,0.0027530883563967896,1496482,0.0023987587831232598,1903147,0.002574886580914305,11605,64981,0.003099462154512128,0.0018584639862792671,1230956,0.0022533800916469445,120227,0.0019039755996184161,46426,0.0011015673262973111,0.0030974290406094855,0.003113617472336713,0.003235964580686933,0.0025417331091547113,0.0020854205335882115,5491435,0.0030974290406094855,0.0025737155674499194,0.0,0.0,50210288.32782895,129.51143523905426,38532799.56716275,99.39074922531599,45518277.85126828,117.40895522522706,1679131.1481862818,4.331118027770336,1679131.1481862818,4.331118027770336,-5575391.958837802,-14.3810569239284,-28559633.99427624,-73.66616109333808,-29134944.252414003,-75.15010511597927,-37893916.0246275,-97.7428255168498,0.5,0.5,0.002835572304029702,0.0028355723040297026,281572329.79014945,726.2821578842618,130436325.98536631,336.44490697558956,26654379.657879204,68.75178533849004,16162762.132969305,41.68991238610566,1267.2019896794893,12618.468363898992,0.1004243901189237
2130,MA,4,9,14170,10270978,22391878,814932,6622908,1624968,294048,646381,4408946,1178,376410,0.01014308970666899,6622908,0.010616070714393694,7437840,0.010063118827388348,13138,29433,0.00350889562998538,0.0008417871455988315,5055327,0.009254248907812523,53116,0.0008411718494958021,30110,0.0007144314003965889,0.004406811442093582,0.005949269537312604,0.005374779364244145,0.008842251612432744,0.007422931645709094,16026521,0.004406811442093582,0.0075112801280108115,0.0,0.0,196230817.13407278,521.3220082730872,158247656.32359415,420.41299732630415,186935827.93781295,496.62821906382123,7431249.500075585,19.742433782512645,7431249.500075585,19.742433782512645,-2525361.4367964943,-6.709071057614023,-12617577.742437031,-33.52083563783383,-32983618.921862572,-87.62684020579307,-24576440.173642658,-65.29167709052007,0.5,0.5,0.0059590457850521965,0.005959045785052197,591733246.4556832,1572.044436799456,274116106.11240107,728.2381076815203,56015030.37949066,148.81387417839764,33966560.974797525,90.23820029966666,3824.034287195517,28790.18357641933,0.13282424118780548
2140,MA,5,9,11750,8043829,17959720,755014,5813889,1508412,330113,521888,3311640,838,390030,0.008135407448480078,5813889,0.009319268325882774,6568903,0.008887479625077684,11980,31032,0.003199617114265859,0.00088751872735443,3833528,0.007017631561137138,53131,0.0008414093970848984,41366,0.0009815067854136597,0.004270708465783488,0.005908036794720701,0.0055688114909321264,0.008065966963783002,0.005739293031147498,14269307,0.004270708465783488,0.006687712330678977,0.0,0.0,173305852.68901485,444.33980126917123,120001499.69544508,307.67248595093986,141756157.5349702,363.44936936894646,6523487.8281179415,16.72560528194739,6523487.8281179415,16.72560528194739,-2662556.18206329,-6.826542014879086,-12621140.956273476,-32.359410702442055,-30076400.874099076,-77.113044827575,-33763833.41822989,-86.5672728206289,0.5,0.5,0.005479210398231233,0.0054792103982312336,544085592.5443615,1394.9839564760698,252043678.31863675,646.2161329093576,51504577.743373595,132.052861942347,31231499.269918032,80.07460777355084,3199.3741558887523,24712.58877522242,0.12946333486099768
2150,MA,6,9,6930,4016256,8621892,336515,2310753,363644,227237,214677,1842523,302,395320,0.0039055511108631313,2310753,0.0037039797701398495,2647268,0.0035816544120258974,11896,37119,0.003177182403281023,0.001061607619253322,2057200,0.0037658970138137304,67459,0.0010683148541896475,36005,0.0008543043032640048,0.0035194159588337885,0.0033191397870781314,0.004246840012521654,0.0037552981643728897,0.003712984191664623,8057162,0.0035194159588337885,0.0037762157375742277,0.0,0.0,69842261.034505,176.67272345063492,64396838.9362148,162.89800398718708,76071119.67903735,192.42922108427945,2592785.8390978947,6.558701404173568,2592785.8390978947,6.558701404173568,-3184822.857759966,-8.056316042092396,-16024722.812844712,-40.53607915826346,-29865514.590841614,-75.54769450278664,-29388068.032281764,-74.33994746605728,0.5,0.5,0.0036478158482040083,0.0036478158482040088,362228113.72665805,916.2908877027675,167799529.0173844,424.4650637898017,34289468.97311768,86.73851303530729,20792550.33476285,52.59675790438847,1826.7285365935136,16130.2919154103,0.11324832471558205
2160,MA,7,9,5340,4396295,10626893,516477,4097234,843885,155699,223693,1545050,294,384390,0.004813777969055241,4097234,0.006567587210545297,4613711,0.006242178109266767,7977,64533,0.0021304963038813653,0.0018456511353558724,1768743,0.0032378494953839874,127899,0.002025473273188184,48164,0.001142805512079087,0.0030841839227029955,0.0034475459650397306,0.002848871552884732,0.005367075275369837,0.0026050085678322172,8264813,0.0030841839227029955,0.0038735372229958967,0.0,0.0,121722473.13070196,316.66399524103633,55367226.37106619,144.03919553335464,65404559.80675655,170.15156431425518,4597311.047381708,11.960017293326331,4597311.047381708,11.960017293326331,-5536953.406067617,-14.404519904439807,-30382099.097822763,-79.03977496246719,-20026665.256484833,-52.099860184928936,-39312509.6155206,-102.27245665995629,0.5,0.5,0.003478860572849446,0.0034788605728494465,345450854.88395005,898.6988602303651,160027586.35107455,416.31568550449947,32701289.3847848,85.07320529874555,19829505.265241846,51.58694363860102,1858.6328726357178,15432.339550976872,0.12043753097164492
2170,MA,8,9,8030,5149070,11576606,557047,3102713,814522,260664,310859,2687917,395,412960,0.005243979676772197,3102713,0.004973437742826656,3659760,0.004951518150393499,11600,40957,0.0030981267550487445,0.0011713748555122257,2998776,0.005489539949200993,77259,0.001223512612399205,47125,0.0011181527646525822,0.0038535066878216838,0.004149597765651347,0.003900649212610956,0.004591575680073374,0.004769516440741555,9572099,0.0038535066878216838,0.004486233600046583,0.0,0.0,96554603.93267323,233.8110323824904,93871133.13133699,227.31289502939023,110888706.97386006,268.5216654733147,3481406.419978659,8.430371997236195,3481406.419978659,8.430371997236195,-3514124.566536677,-8.509600364530892,-18352689.185988076,-44.44180837366349,-29122391.497458197,-70.52109525730869,-38464455.104048826,-93.14329500205547,0.5,0.5,0.004169870143934133,0.004169870143934134,414068105.29265946,1002.6833235486716,191814026.62097016,464.48572893493355,39196779.35298086,94.91664895626903,23768259.82042456,57.55584032454611,2149.53207964653,17992.01133281674,0.11947147208193815
2180,MA,9,9,4360,2003287,4862726,236808,1346676,232676,165478,184383,1077442,118,395640,0.0022027212740687347,1346676,0.0021586299621521,1583484,0.0021423945195471012,9056,46474,0.002418675508079434,0.0013291616826201914,1261825,0.002309888683383001,89459,0.0014167179848641645,52755,0.0012517379119203604,0.002567429834707734,0.0029459769217416334,0.004090637405915788,0.0025718609537848706,0.0026032949271409425,6129199,0.002567429834707734,0.0028726216157158335,0.0,0.0,41776693.13116848,105.59269318362269,39499096.48584933,99.83595310345093,46659751.404336624,117.93486857834553,1511040.9735064702,3.8192320632556624,1511040.9735064702,3.8192320632556624,-3987485.0478605744,-10.07856902199114,-21250769.772962466,-53.71238947771324,-22735549.77594668,-57.46524561709302,-43059784.170060396,-108.83577032165705,0.5,0.5,0.002720025725211784,0.0027200257252117843,270098554.5135302,682.6876820178197,125121183.35974208,316.25008431842605,25568241.816990774,64.62501723028707,15504146.633707171,39.18751044815279,1203.6602985681616,11046.671216257204,0.10896135813264313
2200,MI,1,9,1850,729570,2230997,115627,643040,116095,87784,36871,546917,20,335080,0.0010105986959338291,643040,0.001030749349407197,758667,0.0010264480240793343,4463,60760,0.0011919775610157368,0.0017377429064854076,583788,0.00106867853679773,106619,0.0016884724267902877,123143,0.0029218607087026617,0.0014847788500169663,0.0016943210235256488,0.001638068484738843,0.0013714745550754209,0.0014192196980176042,3126282,0.0014847788500169663,0.0014652200475173554,0.0,0.0,20015736.46954702,59.73420218916981,18274402.979241185,54.53743278990446,21587306.443314146,64.42433581029648,721524.544585038,2.1532903921005073,721524.544585038,2.1532903921005073,-5213228.719456223,-15.558161392671073,-25327086.401854314,-75.58519279531549,-11204589.073547926,-33.438549222716745,-100512008.37937157,-299.9642126637566,0.5,0.5,0.0014749994487671609,0.001474999448767161,146467445.26257908,437.11186959108,67849974.6432894,202.48888218720725,13864994.818411315,41.37816288173366,8407496.857972817,25.091013662327853,464.52636382146056,6404.742151128088,0.0725285035463359
2210,MI,2,9,1860,679258,2279143,108066,662268,187726,164961,48492,930811,31,351060,0.0010324079071584206,662268,0.001061570524591325,770334,0.0010422330379219473,6774,81184,0.0018091991929913964,0.0023218716280465983,979303,0.0017927057375650532,125594,0.0019889701269970588,65930,0.0015643461384306579,0.0018817488139928624,0.0012638162848407075,0.0017103140361906138,0.0012423674112156283,0.0020370762646582915,3355658,0.0018817488139928624,0.001572723565632273,0.0,0.0,20323544.239477973,57.89193938209415,30655268.112362415,87.3220193481525,36212655.898814075,103.15232694927954,743099.3672139274,2.116730380031697,743099.3672139274,2.116730380031697,-6965614.884139795,-19.841664912379066,-29834551.904955883,-84.98419616292338,-17006472.414119124,-48.44320746914808,-53813507.16201463,-153.28863203445175,0.5,0.5,0.0017272361898125676,0.0017272361898125678,171514553.648388,488.5619371286618,79452864.73137812,226.32275033150495,16236020.184238138,46.248562024264054,9845246.281931637,28.04434080194735,735.2196361470654,6389.001880020509,0.11507582091127908
2220,MI,3,9,3260,1533174,4972586,425595,1685957,595035,231088,66497,1358074,107,348160,0.002252485739343807,1685957,0.002702474310895916,2111552,0.002856850737070107,7133,75923,0.0019050808744623014,0.0021714064300377154,1424571,0.0026078104583247322,121917,0.001930739294656595,50269,0.0011927516461818707,0.002142882887037529,0.002805262006547044,0.001947142564623021,0.0024886020635150148,0.0027206659498777916,5348017,0.002142882887037529,0.002506498685295704,0.0,0.0,55708589.372867085,160.0085862042368,44593558.837352924,128.08352147677195,52677771.25815959,151.30334115969552,1891732.0176271412,5.433513377835309,1891732.0176271412,5.433513377835309,-6514219.290113146,-18.710418457356234,-28961089.419848926,-83.18327613697417,-17907760.219945632,-51.43543261703134,-41030656.62865635,-117.85000180565358,0.5,0.5,0.0023246907861666165,0.002324690786166617,230841795.06634507,663.0336485131694,106935776.16366439,307.14549679361323,21852093.3899662,62.76451456217314,13250737.481149716,38.05933329833903,1250.0863397466542,9266.231043198528,0.13490774554604112
