,STATE,WEIGHTED_CHANGE_PER_FILER,MARGINAL_RATE_PER_FILER,CAP_GAINS_AT_DEATH_PER_FILER,NIT_PER_FILER,PASSTHROUGH_LIMIT_PER_FILER,1031_LIMIT_PER_FILER,CARRIED_INTEREST_PER_FILER,ADDITIONAL_CTC_PER_FILER,EITC_PER_FILER,PREM_TAX_CREDIT_PER_FILER,CORP_RATE_PER_FILER,GILTI_CHANGES_PER_FILER,REPEAL_FIDII_PER_FILER,BOOK_TAX_PER_FILER,CDCTC_PER_FILER
22,MI,1053.0669286186203,0.0,153.63770385067681,118.96794294082301,127.83835973904226,3.4509170593054166,3.0674818304937035,-13.648800121951595,-96.63828108344937,-167.6566474461786,602.3150592298412,280.6905130391493,34.02309248959385,62.73007677768867,-55.71048968641458
11,HI,1037.6310075214567,0.0,125.4805929183597,77.18369738176773,82.93862218654866,2.880563963514803,2.5605013009020468,-12.679011786052085,-73.13507911753234,-89.41096973104491,607.0263582800652,282.8860698780887,34.289220591283474,63.22075046517891,-65.61030880962308
38,PA,1024.0393384407316,0.0,181.7109747491646,104.16280173288634,111.9293264234963,4.086695007004033,3.632617784003584,-11.79880287413066,-80.42610470632594,-289.53030933049837,656.7686363252142,306.06693731660465,37.099022705042984,68.401323112423,-68.06377980415299
35,OH,1022.5955701123247,0.0,133.29769586255424,97.00314165403795,104.23583204052322,2.891812500287405,2.5705000002554708,-13.924298403970697,-95.95219491854876,-96.85054006002251,578.3271244441759,269.51166964388784,32.6680811689561,60.231774655262804,-51.4150284750739
3,AR,1011.8188524278266,0.0,282.2944220728945,71.37574700058899,76.69762287343991,3.361062393960009,2.9876110168533416,-21.65004215090538,-152.01202628933603,-147.77074634108985,596.8437347665387,278.14076959994037,33.71403267878065,62.16024775150181,-74.32358294534049
41,SD,1008.6532579099791,0.0,171.8515314958716,130.83261362785706,140.58767692467094,4.151995692490806,3.690662837769606,-14.77634503849548,-77.89831648720282,-307.2867412292348,656.2746438554856,305.83672723362434,37.071118452560526,68.34987464690846,-110.03218410232648
45,VT,1005.0538750283173,0.0,155.0838456696385,75.10964489960186,80.70992544036164,3.3187453631242567,2.9499958783326727,-9.26514141366173,-60.07822352203555,-200.9209689795904,631.4050655215027,294.2470208255546,35.666305554612684,65.75975086631713,-68.93209107544115
14,IN,958.9209250354139,0.0,97.5839240242688,108.91652566824192,117.03749468736522,2.190417958011497,1.9470381848991085,-15.507447478142357,-97.27545721648598,-100.69467152776362,560.4141321964346,261.1638674313482,31.656226355314935,58.3661673426119,-66.87729259069032
7,DE,933.0220686103211,0.0,139.7054394364285,105.2933524102244,113.14417254607446,2.839058384007986,2.5236074524515435,-14.166311660682071,-91.3998926626947,-226.2404864140064,610.0844686021658,284.3112086689704,34.461964687147926,63.53924739192899,-91.07376023169532
1,AK,907.9108806062987,0.0,86.55059528260912,108.35552377301364,116.43466370345764,1.9140128954847246,1.7013447959864223,-13.194882942931983,-67.68627105041071,-274.770236033529,626.5793878837304,291.9981613438744,35.39371652653023,65.25716484579011,-70.62230041730639
10,GA,905.6130867881168,0.0,177.06836501806828,142.2984689882738,152.90844255318893,3.93810581365394,3.500538501025725,-20.80352087625578,-156.06424603365284,-371.57784929819735,654.4667594829634,304.994218011478,36.9689961226034,68.16158660105002,-90.24677809608274
49,WI,883.4284953632708,0.0,130.0919412918356,123.92686820421,133.16702942996247,2.8426933905076215,2.5268385693401085,-11.426821980709336,-68.4521443355519,-382.54984854722886,624.0507829682808,290.81978235415033,35.25088270959398,64.99381499581389,-61.813323686934126
18,LA,869.201418238241,0.0,117.98698714775185,139.94447660658827,150.37893319567596,2.6360070956248167,2.34311741833317,-20.965461601353315,-176.93751865535634,-195.69926824598403,577.5871236135403,269.1668148878635,32.6262805924683,60.15470484236343,-90.0207786592749
26,MT,852.6927521333291,0.0,145.44348154731463,104.227680598737,111.99904274864284,3.421049027188169,3.0409324686117056,-13.0706334005792,-78.30376373709298,-382.99161845600366,625.2121896489017,291.3610204189056,35.31648732350371,65.11477350270997,-58.07788955751026
15,IA,833.8317113646191,0.0,90.41734204038383,92.67338675491172,99.58324453926917,2.041307646942918,1.8144956861714827,-13.549920210816913,-76.24008577470008,-227.28052861362272,588.306965728605,274.1624694657577,33.2318144806979,61.27115794878675,-92.59993832776745
12,ID,824.9417805854087,0.0,140.38376641200074,129.16882342308605,138.79983218708807,3.2997067502841,2.9330726669192004,-18.673523384258367,-91.3340588191669,-455.4667405592844,638.314201283196,297.46681224847975,36.05658330284603,66.47932546462236,-62.486020390404285
42,TN,816.4488860615892,0.0,194.1901208726825,109.68887566417479,117.86743218299483,4.5723620095929824,4.064321786304873,-17.777471475268303,-125.00943159835296,-427.712291589842,632.814110639128,294.90366321046736,35.74589857096574,65.90650049021811,-72.80520470147655
25,MO,790.1619427684827,0.0,133.9645788055053,110.74826007602356,119.00580578344636,2.871002260555737,2.552002009382877,-15.78447617863119,-103.34656002326264,-349.4721811533345,593.0177154896228,276.3577703252611,33.4979115545771,61.76177442875153,-75.01166060941529
17,KY,722.6551131147353,0.0,79.93187637789119,71.40997990856154,76.7344082350771,1.6568948202272071,1.4727953957575175,-17.243083410449756,-120.19808738692335,-135.939518989625,508.77084130278854,237.09709109256167,28.739041344552927,52.98760747901945,-62.76473305470371
40,SC,692.4229116256101,0.0,138.78200528694163,110.82447562820388,119.08770407416645,3.174634979921879,2.821897759930559,-18.065764527451268,-130.89143199906127,-383.34630081864185,575.8771268566408,268.3699231953277,32.52968766003973,59.97661162319823,-86.71765809360623
31,NM,665.569249088664,0.0,101.28027955380404,64.75088064869469,69.57879718829035,2.3018409826107233,2.046080873431754,-19.021391831023298,-130.56770591008316,-162.60737142051363,479.7080662718175,223.55327360240034,27.09736649726065,49.96076947932433,-42.51163684735032
36,OK,641.4134811572262,0.0,142.77899211278307,98.93405226876963,106.31071406073931,3.255657530401283,2.89391780480114,-20.075418756112207,-124.94570839895083,-439.23105104271445,572.0936915141127,266.6067688609457,32.315971983144934,59.58257334392348,-59.10668012461739
33,NC,598.6911480183715,0.0,152.61726983479963,107.67215831649074,115.70034555938696,3.4705017323344443,3.0848904287417285,-17.26476263464595,-119.2571398615463,-586.5243637766584,625.2702002734644,291.3880544963718,35.3197641813784,65.12081520941643,-77.90658574116242
0,AL,562.9413524337413,0.0,100.99078572018992,111.70454672550724,120.03339450767224,2.267427398430516,2.0154910208271253,-20.060609882599202,-158.60792435185394,-385.891015523795,537.8898141674412,250.66709786443855,30.383890650234985,56.02029838637074,-84.47184424912322
27,NE,551.0843185112748,0.0,125.47431581514847,115.53694192631647,124.15153847345411,2.6481487839700044,2.3539100301955598,-15.233227717877863,-81.3518508990872,-645.3889672884707,630.2806809558627,293.72303578525646,35.60279221639472,65.64264814897777,-102.3556477188659
48,WV,521.640690241489,0.0,41.96772950853609,50.29823413797767,54.04854106931812,0.9228669404748016,0.8203261693109345,-14.717781575363917,-106.90361187856503,-175.7510141442037,433.72779725158506,202.12557541821437,24.50006974766235,45.172003597252456,-34.57004600071006
19,ME,473.68707040197904,0.0,114.92268757721392,68.26054435409367,73.35014634540768,2.5557898053481445,2.2718131603094616,-11.015683284206714,-74.09173396845935,-563.6220939352288,575.8022645868832,268.3350359239844,32.52545889987689,59.96881484664803,-75.57597390989145
24,MS,310.0951964261336,0.0,53.44945639006016,71.12434664353208,76.42747775291825,1.175638829774326,1.0450122931327344,-24.6807919982922,-208.86268201402734,-284.45425164687566,439.823895639608,204.96647563787556,24.84442128943946,45.80690175240401,-90.57070414341578
